# Accelerometer Data File
# Started @Sun Jan 24 21:01:56 GMT+02:00 2021
#
#
# sensor Vendor: BOSCH
# sensor Name: BMI160 Accelerometer Non-wakeup
# sensor Resolution: 0.0023928226m/sec^2; Max Range: 78.4532; Min Delay: 2500 microseconds
# The sensor's attributes are the result hardware and the Android capabilities.
# It means that the Android may not utilize all features provided by the hardware.
#
# Some devices and Android versions save battery too much so the device may go to sleep.
# It just happens after couple of minutes from turning off the scree and it is easy to find it out.
#
# The following file provides the data from accelerometer in the m/s^2 format.
# The diff value is just a time delta between the samples
#
#
# data format:
# so we have 4 columns with values separated by the " "
# X Y Z time_from_previous_sample(ms)

# sensor speed set to:NORMAL
# units set to: m/sec^2
# gravity  filtered out
# Accuracy: HIGH
-1.299 4.64 7.253 0
-1.201 4.586 8.3 20
-0.576 3.191 6.349 20
-0.04 1.885 6.285 20
0.362 1.983 7.041 20
0.718 2.033 4.222 20
1.478 0.924 1.484 21
1.641 0.366 -0.55 20
1.25 -0.084 1.071 20
-0.292 -0.222 3.648 20
-2.214 2.684 4.458 20
-1.501 0.826 3.614 20
-0.661 0.172 3.121 21
-0.509 1.901 4.52 20
-0.311 0.653 3.954 20
-0.552 0.848 1.629 20
0.634 1.179 0.239 20
1.444 0.755 0.282 20
1.772 -0.121 0.808 21
0.724 0.131 1.107 20
0.865 -0.055 2.266 20
-0.508 -0.168 2.065 20
-0.472 -0.686 0.664 20
-0.863 -0.853 2.234 21
-0.149 -0.414 2.968 20
0.335 -0.424 0.506 20
-0.506 -0.056 -1.02 20
-0.563 0.682 -0.702 20
1.202 0.495 -2.057 20
5.102 -2.688 -5.26 21
3.077 -4.401 -4.891 20
-0.128 -1.449 0.219 20
1.544 -0.442 0.133 20
3.442 -0.311 1.512 20
3.984 0.185 3.189 21
4.922 -0.896 -0.788 20
4.766 -0.614 -1.856 20
4.132 0.265 0.067 20
4.105 0.213 1.813 20
4.348 -0.652 3.134 21
4.212 -1.685 1.408 20
3.062 -2.137 -2.332 20
2.601 -2.535 -1.508 20
1.2 -3.459 -4.365 20
-2.588 -3.29 -3.454 20
-2.933 -3.377 -0.17 21
0.356 -4.481 -0.103 20
2.065 -5.023 -1.971 20
-0.799 -3.371 -0.713 20
-0.167 -2.946 -1.178 20
3.887 -2.841 -4.346 20
4.304 -0.66 -4.446 21
6.4 1.26 -4.517 20
8.861 1.112 0.627 20
11.288 1.109 3.242 20
11.824 0.519 -1.643 20
9.014 1.185 -4.199 20
2.373 1.254 -5.642 21
1.635 5.96 -16.675 20
2.862 7.037 -13.578 20
-0.545 4.272 0.521 20
-4.58 3.72 6.671 20
-5.56 0.28 1.44 20
-2.79 -3.151 -0.212 21
-1.586 -3.481 3.857 20
-0.306 -3.111 2.303 20
-1.474 -2.323 -1.033 20
-7.178 -1.365 -2.232 20
-6.766 -2.11 4.068 21
-5.102 -2.891 4.189 20
-3.684 -1.034 -0.355 20
-1.919 -0.905 1.346 20
-0.916 -3.102 8.427 20
-0.464 -4.236 12.22 21
-2.951 -2.148 9.003 20
-7.205 0.86 1.185 20
-4.005 0.845 -0.606 20
1.825 0.702 0.273 20
1.677 2.527 -2.353 20
0.973 3.863 -5.712 21
3.797 2.354 -3.228 20
2.759 0.273 -0.788 20
2.634 -0.398 -1.999 20
0.15 1.335 -3.427 20
0.847 1.247 1.434 20
3.828 -0.367 4.447 21
3.076 0.67 1.917 20
2.846 0.975 -0.656 20
4.914 0.341 1.205 20
6.056 1.238 2.1 20
7.66 0.931 -1.013 21
5.344 0.922 -0.358 20
-2.938 1.748 -1.297 20
-2.295 -1.58 0.572 20
-6.043 -2.168 0.168 20
-8.666 -1.97 -0.978 20
-7.599 0.274 -5.921 21
-7.298 0.007 -7.808 20
-6.881 -1.271 -0.495 20
17.604 -8.7 0.276 20
14.923 -0.748 -6.005 20
-0.608 0.098 -10.113 21
-0.703 -5.029 -0.745 20
-0.02 -4.671 -3.579 20
-4.517 -0.015 -5.636 20
-14.039 3.649 -1.668 20
-11.747 4.573 2.338 20
-4.07 5.239 -4.117 21
3.143 2.928 -6.911 20
-0.536 3.588 -6.293 20
-2.337 1.733 -2.242 20
-6.572 0.432 0.514 20
8.826 -9.202 -5.733 20
10.128 -12.846 -2.195 21
1.67 -8.806 -8.165 20
3.392 -11.416 -3.89 20
-1.359 -13.144 5.587 20
-1.346 -10.911 5.184 20
1.213 -9.158 5.04 20
-4.047 -4.409 8.984 21
-5.203 0.628 3.912 20
-4.698 6.604 -0.956 20
-4.946 4.561 1.163 20
-2.035 -1.984 3.103 20
0.302 -2.269 3.22 21
2.706 0.768 -3.27 20
0.987 3.837 -8.043 20
-1.759 4.499 -4.678 20
-1.46 1.874 3.449 20
-0.029 3.859 7.817 20
-1.641 5.44 6.878 21
-4.984 3.253 0.283 20
-5.301 2.287 -5.516 20
-2.289 -1.875 -3.766 20
-0.348 -3.203 4.928 20
-3.291 -1.18 6.895 20
0.765 -5.005 -6.068 21
4.179 -4.677 -8.589 20
-0.067 -0.665 -0.894 20
-3.596 -3.938 1.913 20
-6.334 -10.635 7.845 20
-2.648 -11.822 2.425 21
-0.402 -6.416 -9.67 20
-3.054 -1.691 -3.725 20
-7.548 -3.404 2.964 20
-9.628 -3.228 5.946 20
-5.848 -4.623 -0.108 20
1.922 -8.227 -7.253 21
0.016 -6.384 -2.875 20
-5.485 -0.19 0.585 20
-4.309 3.318 0.813 20
-0.879 3.741 0.992 20
2.054 4.762 2.445 20
1.851 4.792 -0.066 21
1.928 3.867 -0.542 20
0.964 4.59 -0.122 20
-0.335 7.009 1.401 20
-0.668 10.541 2.957 20
-1.942 13.106 0.195 21
-3.373 9.178 -3.639 20
-2.814 1.747 -8.234 20
1.054 -3.163 -10.92 20
3.904 -4.155 -9.061 20
4.564 -2.349 -7.551 20
2.989 -0.006 -1.231 21
-0.828 1.964 12.963 20
-2.774 1.658 10.125 20
-2.82 0.509 -2.966 20
-3.87 -3.016 2.7 20
-1.34 -7.757 4.305 21
3.497 -8.413 -0.356 20
2.839 -6.308 -1.463 20
0.063 -4.985 -1.196 20
1.169 -5.233 2.831 20
5.097 -7.631 3.749 20
