# Accelerometer Data File
# Started @Sun Jan 24 21:03:22 GMT+02:00 2021
#
#
# sensor Vendor: BOSCH
# sensor Name: BMI160 Accelerometer Non-wakeup
# sensor Resolution: 0.0023928226m/sec^2; Max Range: 78.4532; Min Delay: 2500 microseconds
# The sensor's attributes are the result hardware and the Android capabilities.
# It means that the Android may not utilize all features provided by the hardware.
#
# Some devices and Android versions save battery too much so the device may go to sleep.
# It just happens after couple of minutes from turning off the scree and it is easy to find it out.
#
# The following file provides the data from accelerometer in the m/s^2 format.
# The diff value is just a time delta between the samples
#
#
# data format:
# so we have 4 columns with values separated by the " "
# X Y Z time_from_previous_sample(ms)

# sensor speed set to:NORMAL
# units set to: m/sec^2
# gravity  filtered out
# Accuracy: HIGH
5.673 -9.496 -3.518 20
10.241 -5.543 -7.37 20
10.146 -7.708 5.529 20
5.809 -4.736 -1.605 20
5.2 -4.626 -7.435 21
1.427 -1.643 -6.377 20
-1.621 1.644 -6.785 20
-3.897 3.899 -5.317 20
-5.793 6.576 -4.208 20
-4.504 8.732 -2.506 21
-1.932 9.724 -0.49 20
1.403 10.338 -2.463 20
5.191 7.909 -1.818 20
2.572 4.042 2.75 20
-0.627 -0.675 1.848 20
0.226 -4.355 3.914 21
0.395 -7.923 1.302 20
0.964 -23.076 -9.116 20
-3.179 -27.038 -5.414 20
-3.525 -11.506 6.553 20
5.705 -1.083 8.868 21
6.989 1.433 2.529 20
0.682 6.645 1.14 20
-2.197 10.769 2.08 20
-2.087 12.225 1.346 20
-3.799 13.212 -0.088 20
-5.055 13.504 2.264 21
-4.032 12.966 6.539 20
-3.051 11.937 3.815 20
-2.584 10.443 -3.49 20
-0.601 7.7 -7.705 20
2.638 2.967 -8.44 21
-2.928 -4.251 -4.4 20
-9.037 -4.419 6.577 20
-9.105 -2.403 7.549 20
-5.931 -19.69 18.658 20
6.282 -25.317 18.705 20
13.773 -16.947 -5.63 21
17.473 -11.684 -16.206 20
12.729 -2.577 -1.736 20
7.924 1.957 -2.14 20
1.725 1.455 -7.724 20
-3.425 3.086 -6.242 20
-5.749 6.214 -2.379 21
-6.438 7.791 -4.778 20
-6.137 9.078 -3.884 20
-4.221 11.113 -3.746 20
1.185 9.891 -2.183 20
3.925 6.638 -2.651 20
0.566 3.258 0.401 21
0.238 -0.473 4.352 20
5.009 -5.451 4.973 20
5.978 -9.511 0.787 20
4.751 -24.626 -7.095 20
-4.25 -27.842 -0.298 20
-6.632 -9.524 3.439 21
1.757 0.915 7.724 20
5.343 3.454 4.332 20
1.34 7.489 -0.47 20
-1.874 10.839 1.391 20
-3.127 12.262 0.558 21
-4.62 13.558 -0.206 20
-4.816 14.281 2.937 20
-3.472 13.124 6.746 20
-1.883 10.624 2.525 20
-0.203 8.654 -2.773 20
1.319 6.148 -5.107 21
0.116 2.564 -7.483 20
-6.328 -4.448 -6.321 20
-9.615 -1.787 7.468 20
-11.201 -7.841 8.562 20
-4.239 -25.313 22.953 20
7.315 -22.42 17.217 21
15.044 -14.604 -12.988 20
19.837 -8.483 -20.384 20
12.741 -0.494 -0.003 20
4.788 0.891 -3.329 20
-1.595 1.009 -7.535 21
-5.273 4.823 -1.258 20
-6.138 7.499 -1.824 20
-5.087 8.664 -5.231 20
-4.723 10.456 -5.225 20
-1.454 11.092 -6.307 20
3.985 6.774 -5.057 21
1.015 2.874 0.167 20
-2.602 1.694 4.71 20
1.663 -2.67 6.087 20
4.608 -5.973 6.698 20
6.085 -15.77 -4.822 21
3.663 -29.715 -6.153 20
-4.209 -18.881 1.926 20
-1.026 -2.854 7.159 20
2.301 1.516 4.615 20
2.722 5.445 1.743 20
-0.786 10.267 2.343 21
-3.186 12.144 1.912 20
-4.689 13.215 0.535 20
-6.26 14.205 0.661 20
-6.007 13.914 3.499 20
-4.352 11.841 3.724 20
-2.563 10.26 -0.588 21
-0.554 8.596 -6.238 20
2.881 5.028 -3.06 20
1.507 1.065 -4.176 20
-2.899 -6.564 -6.674 20
-8.822 -2.349 9.481 21
-10.803 -16.586 14.999 20
0.851 -30.194 19.749 20
7.893 -15.041 3.885 20
12.311 -7.358 -10.833 20
17.222 -7.409 -6.255 20
13.52 -0.444 -1.151 21
7.345 1.889 -6.73 20
-1.184 1.278 -7.859 20
-7.4 3.125 -4.253 20
-10.426 6.145 -5.124 20
-8.368 7.301 -7.319 20
-4.25 8.852 -3.377 21
-0.181 10.75 -0.344 20
5.26 10.125 -1.845 20
7.067 7.739 -1.238 20
2.216 4.467 3.05 20
0.397 0.719 3.922 21
5.473 -5.397 5.427 20
7.224 -12.086 0.648 20
4.512 -29.285 -7.261 20
-5.442 -31.481 -2.292 20
-0.284 -10.104 3.591 20
3.881 2.181 5.077 21
-2.215 9.381 1.403 20
-2.494 13.512 2.944 20
-2.846 13.491 1.421 20
-5.562 13.107 -0.838 20
-7.815 13.771 -0.174 21
-7.275 13.06 4.45 20
-5.506 11.168 4.893 20
-4.069 9.693 0.174 20
-2.02 7.04 -3.769 20
0.674 4.115 -3.517 20
1.19 -0.57 -10.89 21
-1.476 -7.893 -6.724 20
-7.337 -3.413 8.922 20
-11.057 -12.683 16.376 20
-4.706 -22.509 19.244 20
6.629 -14.366 11.279 21
17.089 -13.231 -7.73 20
20.845 -10.0 -12.823 20
14.438 -1.148 -1.85 20
6.02 0.85 -7.555 20
-1.827 0.724 -6.959 20
-9.139 4.703 -1.164 21
-10.974 8.014 -2.606 20
-6.748 8.394 -6.312 20
-2.893 9.963 -5.929 20
1.285 10.579 -3.32 20
4.955 7.986 -3.279 20
3.362 4.339 -1.888 21
-1.69 1.905 3.885 20
1.11 -3.373 6.459 20
4.796 -7.751 5.669 20
6.299 -18.184 -6.498 20
1.418 -30.192 -4.855 21
-7.618 -18.805 5.239 20
-1.503 -2.715 11.021 20
6.636 2.764 4.18 20
4.245 7.47 0.78 20
-1.641 11.66 2.77 20
-3.193 11.876 1.971 21
-5.125 12.562 1.304 20
-8.014 14.298 3.027 20
-9.36 13.996 4.191 20
-8.413 12.661 0.88 20
-5.728 11.794 -4.098 20
-0.867 8.784 -7.862 21
3.67 4.801 -9.085 20
2.84 -3.002 -14.528 20
-2.531 -5.974 9.343 20
-6.905 -6.645 13.29 20
-6.975 -25.739 17.062 21
1.5 -21.033 13.756 20
10.252 -8.818 -0.662 20
19.122 -11.906 -8.98 20
14.847 -4.592 -5.277 20
9.378 2.433 -2.667 20
4.075 0.935 -5.906 21
-2.244 1.107 -5.529 20
-7.387 4.747 -3.214 20
-10.182 7.759 -6.761 20
-9.72 9.378 -7.494 20
-5.378 10.805 -2.731 21
0.35 10.671 0.211 20
5.565 7.795 -6.032 20
4.133 3.221 -2.753 20
0.182 -0.017 5.039 20
3.158 -4.163 6.103 20
5.694 -8.141 5.68 21
7.568 -22.021 -6.327 20
0.074 -32.067 -4.258 20
-5.387 -13.905 5.043 20
4.904 1.345 6.837 20
7.085 5.331 2.363 20
-1.639 10.834 2.176 21
-3.924 11.476 3.606 20
-4.439 10.237 1.488 20
-7.505 11.734 0.684 20
-8.749 13.154 3.015 20
-8.169 12.774 2.795 21
-6.682 12.07 -0.342 20
-3.163 10.492 -3.703 20
2.001 6.39 -6.739 20
5.045 1.336 -9.761 20
1.251 -6.129 -5.853 20
-5.783 -3.311 6.018 21
-9.445 -8.372 12.274 20
-6.08 -26.847 17.881 20
6.618 -21.079 13.724 20
14.748 -10.434 -2.049 20
17.977 -6.775 -14.289 21
13.661 -0.201 -5.197 20
8.173 -0.345 -2.918 20
0.368 -1.181 -7.641 20
-6.493 2.86 -3.298 20
-9.235 7.183 -1.893 20
-6.326 8.342 -5.483 21
-4.393 9.899 -5.335 20
-0.951 10.798 -3.314 20
3.477 8.562 -2.373 20
3.509 5.421 -3.983 20
-1.815 3.083 1.408 21
-2.097 0.642 5.637 20
3.887 -4.36 5.519 20
7.039 -9.217 2.613 20
8.325 -25.383 -7.084 20
0.119 -28.972 0.223 20
-0.877 -9.476 3.359 21
4.112 2.386 3.536 20
1.957 7.837 2.447 20
-1.455 11.546 3.93 20
-2.825 11.224 3.562 20
-5.487 10.951 0.703 21
-8.617 12.283 0.656 20
-9.814 12.84 3.07 20
-10.201 12.325 2.198 20
-7.303 10.722 0.217 20
-1.649 7.295 -2.313 20
3.237 4.087 -5.378 21
2.829 0.782 -13.087 20
-2.052 -4.898 -5.535 20
-6.378 -2.323 11.892 20
-7.226 -20.723 16.692 20
0.791 -29.6 17.755 21
9.237 -12.743 3.481 20
16.445 -6.443 -8.54 20
19.175 -4.73 -6.091 20
11.531 2.57 -4.486 20
4.993 1.94 -4.585 20
-1.613 1.365 -4.036 21
-6.594 4.02 -2.328 20
-10.13 7.186 -3.802 20
-10.777 9.19 -7.307 20
-6.618 9.974 -5.024 20
-0.355 9.503 -0.999 20
4.897 7.028 -5.78 21
3.715 3.329 -2.024 20
-0.069 -0.101 5.137 20
3.814 -4.558 7.559 20
5.808 -8.681 3.705 20
7.558 -23.942 -6.732 21
0.565 -31.558 -1.006 20
-5.253 -10.598 5.163 20
3.401 3.045 7.132 20
5.557 6.436 2.791 20
-0.467 10.399 1.96 20
-4.801 10.983 2.667 21
-6.11 10.471 1.135 20
-8.017 12.071 1.034 20
-8.617 13.044 3.317 20
-8.574 12.537 1.373 20
-7.055 11.717 -3.345 21
-1.6 8.518 -4.14 20
3.259 4.387 -4.164 20
3.036 1.407 -6.824 20
-0.752 -3.103 -3.776 20
-6.196 -1.756 6.3 20
-7.513 -12.981 12.194 21
-4.058 -28.71 15.961 20
7.726 -20.389 10.288 20
15.489 -9.963 -1.313 20
18.077 -5.528 -9.501 20
16.634 -0.517 -11.009 21
8.222 1.629 -4.36 20
-0.874 1.145 -4.81 20
-8.457 4.424 -2.421 20
-12.068 8.373 -3.613 20
-7.59 8.459 -5.873 20
-3.147 9.452 -3.867 21
0.565 10.167 -3.84 20
4.4 6.839 -3.67 20
2.569 3.098 -1.022 20
-0.132 -0.641 3.117 20
2.397 -5.005 7.976 20
3.052 -9.166 3.338 21
4.309 -24.654 -5.357 20
0.067 -29.902 -1.111 20
-1.741 -10.281 7.644 20
3.791 3.227 7.287 20
3.947 6.97 2.335 21
-1.528 10.205 3.869 20
-5.383 10.914 2.187 20
-6.738 11.211 0.916 20
-8.843 13.337 2.077 20
-9.709 14.773 4.083 20
-9.504 14.363 1.178 21
-6.77 13.382 -2.412 20
-0.449 9.872 -7.543 20
6.03 3.948 -7.925 20
6.542 -2.237 -11.703 20
-1.685 -7.144 -0.167 21
-9.157 -2.422 11.167 20
-8.666 -16.439 15.205 20
0.291 -25.236 13.601 20
9.474 -13.384 7.131 20
16.251 -10.336 -0.672 20
18.414 -8.463 -14.83 21
12.78 -0.968 -4.8 20
4.735 0.018 -1.546 20
-1.936 0.051 -8.141 20
-9.157 5.237 -4.442 20
-10.313 8.376 -6.986 21
-5.683 8.666 -4.947 20
-2.871 10.941 -0.675 20
0.919 12.242 -3.037 20
6.605 9.135 -5.184 20
5.442 4.104 -2.191 20
-0.935 0.195 3.76 21
0.565 -4.28 5.16 20
2.96 -7.675 6.421 20
3.503 -17.874 -4.0 20
0.947 -34.818 -4.505 20
-2.426 -23.318 6.092 21
3.908 -0.845 5.543 20
2.791 7.081 1.298 20
-0.812 11.414 4.708 20
-2.55 12.767 3.013 20
-3.248 11.751 1.724 20
-6.528 12.801 0.058 21
-9.454 14.569 1.57 20
-10.072 14.384 3.778 20
-8.866 13.457 1.28 20
-4.252 11.473 -3.396 20
2.267 6.749 -6.911 21
3.483 3.482 -4.542 20
1.168 -2.962 -14.863 20
-3.738 -4.8 2.593 20
-8.163 -11.346 18.706 20
-3.009 -31.391 22.846 20
6.68 -21.062 10.064 21
14.122 -10.119 -4.871 20
18.096 -6.026 -10.272 20
12.239 1.434 -5.252 20
5.843 2.041 -5.781 20
-1.098 1.172 -5.851 21
-5.33 2.573 -3.966 20
-9.644 5.418 -3.733 20
-12.935 8.571 -6.682 20
-8.304 9.777 -5.395 20
-0.005 10.205 -1.167 21
6.884 8.566 -4.661 20
7.843 5.65 -4.008 20
2.46 2.227 6.12 20
2.503 -2.249 6.459 20
5.553 -7.431 7.151 20
6.363 -17.629 -5.55 21
1.835 -33.534 -5.251 20
-7.26 -24.31 5.856 20
-1.841 -1.352 9.276 20
4.174 6.97 3.198 20
1.653 10.671 2.479 20
-3.015 12.292 2.307 21
-5.139 11.697 0.671 20
-7.133 12.215 -1.133 20
-8.31 12.908 -0.246 20
-7.915 12.35 0.343 20
-5.907 11.309 -1.577 20
-2.171 10.081 -3.718 21
2.601 6.661 -2.537 20
2.405 4.503 -1.809 20
-1.118 2.463 -9.256 20
-3.004 -3.116 3.339 20
-5.412 -8.047 11.971 21
-4.349 -30.173 17.348 20
4.377 -28.126 15.203 20
11.17 -11.524 1.379 20
14.979 -4.531 -9.768 20
14.242 -0.072 -10.937 20
8.075 1.4 -6.98 21
-0.191 0.842 -6.17 20
-4.652 2.239 -3.72 20
-8.259 5.594 -3.986 20
-8.544 8.143 -6.175 20
-5.318 10.147 -5.096 21
-0.323 10.824 -1.512 20
5.299 9.022 -3.984 20
5.909 5.696 -3.51 20
0.002 1.429 5.101 20
1.901 -4.394 6.883 21
4.285 -9.773 4.521 20
4.357 -25.511 -7.33 20
-1.91 -34.037 -0.914 20
-6.787 -12.903 8.44 20
1.895 3.075 8.135 20
5.64 7.752 3.049 21
0.072 12.446 4.076 20
-4.431 13.409 2.411 20
-5.491 12.086 -0.327 20
-7.861 13.421 -0.469 20
-8.636 14.116 2.099 20
-8.345 13.72 1.723 21
-5.577 12.359 -3.543 20
2.241 7.714 -3.835 20
4.873 4.252 -2.38 20
3.133 -0.107 -11.542 20
-0.577 -6.967 -3.743 21
-8.17 -6.003 10.883 20
-7.961 -24.252 16.58 20
2.883 -23.64 12.779 20
8.409 -8.87 5.809 20
13.59 -7.843 -0.851 20
16.154 -5.19 -12.518 21
12.172 1.009 -6.266 20
2.984 1.902 -5.049 20
-3.52 1.927 -6.46 20
-8.519 5.098 -3.199 20
-10.694 8.122 -5.857 21
-7.044 8.56 -5.963 20
-1.114 9.491 -3.31 20
5.132 8.6 -3.298 20
6.76 6.052 -2.798 20
1.889 2.439 4.447 20
2.855 -3.299 6.171 21
4.325 -7.811 6.224 20
4.575 -18.771 -6.524 20
-0.478 -32.331 -3.351 20
-9.416 -19.297 6.743 20
-3.679 0.522 10.807 21
5.503 6.554 3.782 20
4.645 10.531 0.994 20
-3.399 13.404 2.619 20
-5.978 12.281 -0.822 20
-8.056 13.246 -1.438 20
-9.561 14.644 2.314 21
-8.202 13.335 3.607 20
-4.909 11.137 -2.262 20
1.258 7.889 -4.827 20
4.109 4.73 -2.262 20
0.949 3.701 -5.638 21
-0.335 -2.032 -8.705 20
-4.988 -3.221 6.721 20
-7.838 -16.715 12.077 20
-3.259 -32.446 16.553 20
5.09 -16.102 8.587 20
10.954 -6.2 0.894 21
18.657 -8.376 -9.951 20
17.593 -2.411 -8.63 20
8.2 2.88 -3.794 20
-0.034 1.837 -6.508 20
-5.94 3.939 -4.238 21
-10.442 8.047 -3.631 20
-9.417 9.657 -6.01 20
-4.774 10.461 -6.662 20
1.625 9.212 -4.807 20
4.55 5.52 -3.479 21
1.167 1.592 1.902 20
1.509 -2.906 5.098 20
5.435 -7.611 6.749 20
5.911 -15.917 -3.222 20
2.317 -29.605 -3.85 20
-6.042 -20.329 7.346 21
-1.231 -0.221 9.201 20
6.26 5.839 2.921 20
1.165 10.101 2.603 20
-3.877 12.394 4.166 20
-5.507 12.047 0.197 21
-7.682 13.005 0.0 20
-8.841 14.733 2.523 20
-8.804 14.745 1.96 20
-6.906 13.372 -2.952 20
-0.625 9.53 -5.037 20
3.897 4.627 -0.129 21
1.304 3.414 -3.779 20
0.753 -2.342 -14.754 20
-4.105 -2.707 6.376 20
-5.846 -16.829 14.977 20
-2.623 -34.328 15.775 20
5.296 -18.046 7.337 21
10.422 -4.623 3.078 20
14.72 -4.134 -8.187 20
16.546 -2.309 -9.419 20
8.59 0.129 -6.521 20
-0.286 0.808 -6.499 21
-5.567 2.7 -3.087 20
-10.394 6.267 -4.486 20
-8.41 7.904 -6.4 20
-3.277 9.673 -4.313 20
2.002 11.019 -3.656 20
6.95 8.83 -2.699 21
4.778 4.776 2.009 20
3.186 -1.233 2.284 20
4.739 -7.019 8.239 20
4.431 -13.721 -0.776 20
0.799 -28.721 -6.759 21
-8.096 -25.583 2.818 20
-5.331 -4.865 10.069 20
3.929 4.768 5.966 20
4.816 8.387 0.801 20
-1.332 11.873 3.429 20
-4.4 11.363 1.531 21
-6.44 11.391 -0.538 20
-8.81 13.0 0.569 20
-8.834 13.278 2.166 20
-8.621 12.356 -0.538 20
-5.635 10.594 -3.508 21
0.06 7.213 -3.953 20
3.601 3.544 -4.043 20
4.146 -1.464 -13.342 20
-1.394 -5.114 2.96 20
-6.642 -5.172 12.292 20
-6.092 -20.973 13.38 21
3.262 -21.277 11.618 20
9.014 -8.713 5.176 20
15.354 -8.46 -0.211 20
16.768 -5.96 -8.264 20
13.25 0.057 -7.539 21
3.269 0.422 -4.896 20
-4.717 1.136 -5.422 20
-10.776 4.651 -3.944 20
-12.477 7.61 -5.613 20
-7.806 8.785 -6.457 20
-1.469 10.373 -4.477 21
5.285 9.538 -4.409 20
8.736 5.846 -4.039 20
3.1 1.693 3.451 20
1.604 -2.959 5.908 20
4.067 -7.299 7.154 21
3.893 -14.61 -2.742 20
1.102 -30.427 -5.273 20
-6.723 -24.551 3.621 20
-4.701 -2.313 8.288 20
3.044 5.424 5.791 20
3.033 8.974 1.958 21
-1.553 11.931 2.495 20
-4.42 12.014 1.838 20
-6.859 12.779 -0.11 20
-8.915 14.424 0.378 20
-8.539 14.418 1.636 21
-6.762 13.379 -0.092 20
-1.996 11.099 -3.702 20
5.024 5.955 -1.683 20
9.297 0.88 -11.988 20
4.021 -8.911 -7.846 20
-9.68 -3.303 6.763 21
-15.087 -7.004 12.147 20
-4.907 -24.42 14.138 20
8.121 -18.854 13.417 20
8.958 -10.74 7.664 20
13.78 -10.05 -13.833 21
17.503 -3.452 -12.435 20
12.646 3.683 1.476 20
2.165 3.168 -5.826 20
-4.948 3.638 -7.251 20
-9.856 7.47 -4.04 20
-11.054 9.441 -6.055 21
-6.374 9.373 -4.319 20
0.101 9.287 -2.747 20
5.207 6.985 -6.144 20
5.108 2.684 -1.929 20
1.07 -0.807 4.269 21
3.878 -5.314 8.266 20
4.965 -9.976 1.731 20
5.206 -23.63 -4.961 20
-1.197 -29.861 1.189 20
-6.166 -10.798 8.789 21
3.33 3.559 7.759 20
7.033 7.233 1.591 20
-0.823 11.902 4.127 20
-5.125 12.376 2.168 20
-6.273 11.809 0.114 20
-9.328 12.6 0.226 21
-10.713 12.852 1.402 20
-10.284 12.334 -0.546 20
-7.384 11.598 -3.753 20
-1.284 8.623 -5.732 20
3.11 4.799 -4.898 20
1.803 2.782 -7.194 21
-0.681 -1.553 -2.143 20
-3.112 -3.702 9.943 20
-5.935 -19.381 10.473 20
-2.461 -32.739 17.995 20
6.591 -15.745 7.456 21
12.165 -4.721 -4.953 20
17.966 -4.16 -7.042 20
16.479 -0.763 -4.764 20
8.885 0.565 -4.975 20
0.861 0.492 -6.313 20
-5.985 3.65 -3.749 21
-11.824 7.884 -4.437 20
-11.379 9.051 -6.964 20
-5.268 8.54 -4.14 20
-0.183 9.609 -4.166 20
3.918 8.269 -6.134 21
4.311 4.51 -2.461 20
-0.621 1.806 5.513 20
1.391 -2.289 5.287 20
6.001 -6.861 7.581 20
7.941 -17.069 -2.943 20
4.693 -31.924 -5.253 21
-3.642 -20.121 2.604 20
0.113 -0.921 6.899 20
4.786 4.059 3.027 20
2.151 8.414 3.664 20
-2.146 11.759 4.082 21
-4.631 12.012 1.579 20
-7.77 12.144 -0.689 20
-8.981 12.798 0.491 20
-9.342 13.146 1.417 20
-8.752 12.379 1.365 20
-6.081 10.18 -0.855 21
-1.355 6.344 -2.893 20
1.272 4.308 -4.257 20
1.125 0.182 -16.053 20
-3.753 -3.414 -0.169 20
-7.2 -5.397 13.108 21
-5.208 -28.137 19.735 20
3.847 -29.583 20.73 20
13.358 -14.321 2.852 20
18.721 -5.231 -15.689 20
21.501 0.858 -14.13 20
13.605 3.635 -3.611 21
0.971 1.088 -4.157 20
-9.353 3.221 -2.461 20
-14.376 7.224 -5.201 20
-10.231 7.027 -7.787 20
-4.512 8.06 -4.141 21
0.009 9.127 -1.851 20
3.781 7.447 -5.478 20
4.381 4.842 -2.438 20
1.117 2.253 5.411 20
3.189 -2.458 6.875 20
5.737 -7.054 6.882 21
7.986 -19.92 -4.107 20
2.707 -32.662 -2.622 20
-4.059 -16.361 5.469 20
1.143 2.317 4.336 20
2.275 7.49 1.708 21
-0.968 10.637 4.141 20
