# Accelerometer Data File
# Started @Sun Jan 24 20:56:24 GMT+02:00 2021
#
#
# sensor Vendor: BOSCH
# sensor Name: BMI160 Accelerometer Non-wakeup
# sensor Resolution: 0.0023928226m/sec^2; Max Range: 78.4532; Min Delay: 2500 microseconds
# The sensor's attributes are the result hardware and the Android capabilities.
# It means that the Android may not utilize all features provided by the hardware.
#
# Some devices and Android versions save battery too much so the device may go to sleep.
# It just happens after couple of minutes from turning off the scree and it is easy to find it out.
#
# The following file provides the data from accelerometer in the m/s^2 format.
# The diff value is just a time delta between the samples
#
#
# data format:
# so we have 4 columns with values separated by the " "
# X Y Z time_from_previous_sample(ms)

# sensor speed set to:NORMAL
# units set to: m/sec^2
# gravity  filtered out
# Accuracy: HIGH
-4.171 10.388 -4.779 21
0.941 10.406 -0.321 20
5.575 8.589 -3.855 20
5.537 6.482 -3.211 20
0.083 2.973 3.029 20
0.482 -2.39 4.471 20
4.939 -8.08 9.97 21
5.814 -19.959 -2.96 20
0.589 -33.484 -5.895 20
-6.333 -17.278 2.858 20
1.541 -0.331 5.314 20
4.213 3.944 2.983 20
-0.161 8.901 3.163 21
-3.383 10.212 2.469 20
-3.858 8.882 0.849 20
-6.18 10.109 -0.516 20
-8.028 12.267 -0.404 20
-7.286 12.457 -0.566 21
-6.152 12.412 -1.046 20
-2.893 12.02 -1.806 20
3.912 7.075 0.357 20
6.831 2.427 0.822 20
2.998 -0.967 -9.518 20
-2.363 -4.126 -3.042 21
-7.747 -5.847 6.775 20
-9.907 -21.605 10.964 20
-3.921 -20.966 12.935 20
3.684 -6.065 10.484 20
8.662 -5.741 5.928 20
15.976 -9.595 -9.512 21
17.586 -5.689 -12.099 20
9.442 0.396 -4.039 20
0.904 1.818 -7.009 20
-5.75 3.549 -4.379 20
-9.603 6.324 0.495 21
-8.611 8.225 -4.128 20
-5.676 9.608 -5.762 20
-0.994 10.348 -3.439 20
4.619 8.755 -3.858 20
7.704 5.909 -4.449 20
1.776 2.798 2.78 21
-0.421 -1.925 4.612 20
3.702 -7.769 8.601 20
4.797 -18.041 -1.21 20
0.454 -32.389 -6.524 20
-7.429 -20.306 4.179 20
0.143 -0.371 10.394 21
5.723 5.473 0.509 20
-0.245 8.565 1.784 20
-3.473 10.218 4.081 20
-3.296 9.835 0.622 20
-6.136 11.054 -0.808 21
-7.855 12.342 0.158 20
-6.867 12.224 0.832 20
-5.143 11.813 -0.456 20
-2.283 10.985 -4.431 20
3.091 6.76 -1.944 20
6.559 2.391 2.124 21
5.581 -3.465 -10.758 20
-3.233 -5.495 -9.475 20
-11.531 -3.074 10.077 20
-10.917 -18.429 13.802 20
-1.909 -20.818 13.816 20
5.461 -9.127 13.159 21
10.507 -8.555 1.971 20
17.916 -8.991 -14.86 20
18.944 -2.84 -8.595 20
7.786 2.348 -2.867 20
-1.452 2.49 -6.267 21
-7.958 4.634 -3.976 20
-10.484 6.613 -3.339 20
-7.86 7.373 -5.256 20
-4.596 9.846 -2.326 20
-0.558 11.381 -3.15 20
5.948 9.019 -6.866 21
5.898 5.618 -1.122 20
-1.301 2.835 4.894 20
-1.339 -0.33 4.448 20
4.078 -5.165 6.763 20
6.057 -14.507 -0.719 20
4.179 -31.505 -5.713 21
-5.112 -22.755 -0.052 20
-1.088 -2.501 3.473 20
6.552 2.661 4.413 20
2.51 7.114 3.864 20
-0.737 10.161 3.102 20
-2.827 9.796 0.619 21
-7.053 10.666 -0.917 20
-8.566 11.671 -0.323 20
-7.664 12.108 1.649 20
-6.891 11.833 2.887 20
-5.292 10.511 0.788 20
-1.128 7.102 -0.735 21
2.231 4.16 -4.622 20
1.344 -1.026 -18.662 20
-4.348 -5.845 -1.564 20
-8.634 -4.465 7.142 20
-10.099 -20.438 16.815 21
-1.794 -22.7 21.694 20
8.188 -11.125 9.844 20
16.943 -9.422 -12.276 20
18.921 -3.294 -8.934 20
14.998 1.734 1.253 20
7.573 0.321 -6.268 21
-0.692 0.511 -8.694 20
-6.373 3.497 -3.138 20
-11.222 6.304 0.605 20
-10.21 8.034 -5.622 20
-5.366 9.322 -6.255 20
-0.333 10.039 -2.945 21
4.32 8.876 -4.987 20
6.188 6.205 -2.453 20
1.848 3.068 5.798 20
3.22 -2.231 4.384 20
6.339 -8.723 5.696 20
6.548 -22.153 -4.932 21
-0.914 -33.182 -2.11 20
-7.94 -16.689 4.065 20
0.479 0.894 5.825 20
5.717 5.85 4.514 20
1.996 9.195 3.008 21
-3.047 10.304 2.677 20
-5.17 9.936 1.413 20
-7.943 11.419 0.2 20
-9.08 12.789 1.045 20
-8.631 12.788 0.421 20
-7.365 12.689 -0.659 21
-3.981 11.331 -1.999 20
2.075 6.346 -3.14 20
5.947 2.169 -8.634 20
3.509 -4.172 -10.914 20
-3.675 -4.225 8.446 20
-7.549 -13.196 10.391 21
-4.776 -30.085 14.114 20
2.947 -12.602 9.723 20
6.212 -1.722 4.642 20
13.365 -6.273 -2.632 20
15.786 -5.113 -8.52 21
12.983 -0.829 -1.661 20
4.16 0.92 -4.544 20
-1.739 1.554 -9.218 20
-6.257 3.367 -2.154 20
-9.102 5.632 -1.091 20
-8.379 7.626 -6.866 21
-4.624 8.987 -5.114 20
-1.215 10.126 -2.578 20
3.039 8.919 -4.396 20
5.33 5.479 -2.67 20
1.288 1.285 3.868 20
2.631 -3.872 4.557 21
5.143 -8.823 5.462 20
4.935 -22.125 -4.141 20
-2.472 -30.985 -2.808 20
-8.43 -14.114 5.916 20
1.901 1.06 8.513 21
8.519 5.011 1.393 20
2.1 10.061 2.073 20
-2.718 10.871 2.954 20
-3.328 9.141 1.296 20
-6.417 10.616 0.319 20
-8.237 12.279 0.013 21
-7.469 12.28 0.458 20
-5.963 11.845 0.052 20
-3.23 10.682 -3.192 20
1.246 6.63 -2.134 20
4.021 3.391 -0.719 20
3.498 -1.899 -11.211 21
-3.353 -4.473 -4.597 20
-8.772 -6.072 10.464 20
-8.093 -24.706 16.422 20
1.234 -20.918 12.613 20
7.636 -7.853 8.144 21
13.633 -7.958 -5.081 20
16.222 -4.482 -12.582 20
12.959 -0.399 -2.8 20
3.945 0.31 -3.925 20
-2.037 1.78 -7.86 20
-6.572 4.825 -2.374 21
-8.763 6.962 -2.589 20
-7.94 8.202 -6.663 20
-5.025 9.658 -3.813 20
-0.525 9.908 -0.791 20
4.645 7.751 -5.142 21
5.56 4.421 -2.511 20
1.128 1.418 4.69 20
3.552 -3.751 6.146 20
5.23 -8.908 4.022 20
4.552 -21.925 -4.709 20
-1.958 -30.633 0.799 21
-4.386 -14.377 8.032 20
5.777 0.924 3.352 20
3.77 5.564 -0.625 20
-1.774 9.468 4.619 20
-3.733 9.83 1.52 20
-4.871 9.645 0.881 21
-7.547 11.425 -0.286 20
-8.637 13.005 -1.012 20
-7.263 12.463 -0.206 20
-5.305 11.534 -0.299 20
-2.714 9.811 -2.645 20
2.099 5.926 -1.947 21
4.052 3.434 0.243 20
2.898 -1.177 -8.551 20
-0.993 -5.761 -0.698 20
-8.09 -8.124 10.701 20
-5.867 -24.93 11.827 20
3.213 -17.638 7.665 21
4.179 -3.643 3.193 20
9.379 -6.299 0.165 20
14.297 -7.426 -1.687 20
13.268 -3.236 -2.152 20
7.819 0.894 -6.611 21
0.86 1.798 -7.94 20
-4.74 2.819 -5.535 20
-9.114 5.047 -1.004 20
-9.322 7.595 -3.872 20
-6.208 9.739 -6.342 20
-2.062 10.223 -3.454 21
3.352 8.256 -3.398 20
5.048 5.529 -1.687 20
2.204 1.617 2.635 20
3.686 -3.768 2.85 20
3.078 -7.554 4.519 20
2.553 -19.376 -2.34 21
-2.074 -30.271 1.267 20
-3.352 -13.592 5.914 20
6.434 2.364 2.765 20
4.174 5.765 1.557 20
