# Accelerometer Data File
# Started @Sun Jan 24 21:00:22 GMT+02:00 2021
#
#
# sensor Vendor: BOSCH
# sensor Name: BMI160 Accelerometer Non-wakeup
# sensor Resolution: 0.0023928226m/sec^2; Max Range: 78.4532; Min Delay: 2500 microseconds
# The sensor's attributes are the result hardware and the Android capabilities.
# It means that the Android may not utilize all features provided by the hardware.
#
# Some devices and Android versions save battery too much so the device may go to sleep.
# It just happens after couple of minutes from turning off the scree and it is easy to find it out.
#
# The following file provides the data from accelerometer in the m/s^2 format.
# The diff value is just a time delta between the samples
#
#
# data format:
# so we have 4 columns with values separated by the " "
# X Y Z time_from_previous_sample(ms)

# sensor speed set to:NORMAL
# units set to: m/sec^2
# gravity  filtered out
# Accuracy: HIGH
-1.695 3.804 9.155 0
-0.258 2.477 7.836 20
0.267 1.444 7.151 20
0.365 1.405 6.221 20
0.596 1.634 4.725 20
0.728 1.798 3.403 20
0.638 1.269 4.654 21
0.225 0.933 3.85 20
1.022 0.242 3.165 20
1.221 -0.109 2.892 20
-0.234 1.014 2.588 20
-0.304 1.826 2.212 20
0.584 1.191 1.689 21
1.008 0.354 1.639 20
0.942 0.155 1.619 20
-0.156 1.057 2.065 20
-1.009 1.879 1.826 20
-0.186 1.01 1.68 20
0.733 0.117 1.9 21
0.998 0.239 2.085 20
0.918 0.174 1.491 20
0.688 0.2 0.768 20
0.442 0.124 0.834 20
0.081 0.083 1.703 21
-0.644 0.592 1.173 20
0.131 0.111 -0.64 20
0.581 -0.191 -0.091 20
-0.134 0.244 -0.351 20
0.694 0.752 1.164 20
1.832 0.806 1.17 21
2.88 0.527 -0.06 20
2.311 0.692 0.684 20
0.321 1.64 0.323 20
-1.146 3.16 -0.233 20
1.598 -0.033 0.699 21
6.328 -8.259 -3.037 20
5.671 -9.354 -7.836 20
3.097 -0.836 -5.625 20
2.787 2.636 -8.958 20
-0.173 3.847 -10.609 20
0.018 -1.425 8.201 21
1.461 0.295 7.877 20
2.511 -1.544 0.41 20
5.86 -5.07 -4.763 20
6.208 -4.891 -2.506 20
6.113 -5.891 -1.678 20
3.613 -5.809 -3.989 21
0.895 -2.688 -3.401 20
-1.733 -1.374 -0.426 20
-2.597 -1.519 1.597 20
0.219 -2.339 0.42 20
2.329 -2.832 -0.216 20
3.653 -2.564 -0.408 21
3.684 -1.428 -2.308 20
4.665 0.84 -5.459 20
5.363 4.091 -6.647 20
5.254 3.247 -1.938 20
7.253 1.788 -2.268 21
6.154 0.145 1.505 20
3.204 0.678 4.711 20
-0.623 0.884 5.285 20
-1.643 0.418 1.381 20
-1.554 1.153 -1.182 21
-3.238 1.443 -1.176 20
-4.36 1.165 -1.047 20
-3.357 1.874 1.482 20
-0.159 1.827 -1.662 20
-0.056 3.235 -30.032 20
-2.498 3.647 -6.927 21
-3.028 1.281 7.496 20
0.387 -0.424 8.021 20
2.487 -0.957 9.816 20
1.505 -3.44 17.159 20
-2.344 -3.717 13.166 20
-3.774 -0.896 0.029 21
2.516 1.236 -16.809 20
10.463 -0.811 -1.401 20
4.428 -3.46 4.44 20
-0.53 -2.191 -1.386 20
0.046 -2.218 -0.736 20
-1.978 -2.166 -0.73 21
-0.165 -3.663 1.843 20
-3.762 -1.986 0.943 20
-2.649 -0.334 -1.543 20
3.044 -2.448 -1.607 20
-2.863 0.637 -2.772 20
-3.094 0.955 -2.277 21
1.067 -1.043 -0.428 20
4.171 -1.292 -2.634 20
1.1 2.24 -4.153 20
-0.562 2.003 -1.769 20
0.966 1.175 2.287 21
-3.588 4.264 0.845 20
-12.907 4.212 -7.291 20
-7.578 -1.223 -0.441 20
-7.825 3.021 -0.414 20
-1.485 0.972 0.426 20
10.059 -4.637 4.999 21
5.334 1.11 -0.224 20
4.301 -2.497 -3.502 20
5.002 -6.227 -3.684 20
6.826 -8.275 -3.423 20
3.705 -7.87 1.381 20
-3.589 -5.6 1.577 21
-4.229 -3.617 -2.172 20
-18.938 8.295 -16.104 20
12.618 -15.384 17.502 20
8.573 -7.794 27.365 20
-7.765 -0.665 -2.981 21
-8.808 -3.94 -21.97 20
0.851 -8.766 -9.239 20
2.531 -8.197 -3.393 20
3.035 -5.914 1.887 20
-1.092 -0.862 1.025 20
-8.08 3.328 -1.814 21
-9.909 4.076 2.898 20
-7.303 4.472 2.74 20
-2.768 3.975 0.159 20
-0.022 4.358 -4.069 20
-0.208 4.392 -10.654 21
-2.905 4.072 -10.006 20
0.04 2.222 -0.421 20
5.532 -0.192 6.401 20
8.516 2.202 7.66 20
-4.05 10.507 3.94 20
-8.983 7.281 3.622 21
-9.82 -0.115 4.868 20
-7.594 -5.521 6.526 20
-4.321 -11.864 4.155 20
1.119 -14.174 -7.897 20
0.586 -13.304 -9.033 20
-8.854 -13.502 1.254 21
-10.857 -8.23 11.622 20
-4.492 -7.843 9.735 20
-1.559 -12.108 3.999 20
2.475 -13.083 -28.855 20
1.83 -3.082 -23.169 20
-3.433 4.448 -0.841 21
-8.547 9.729 -1.026 20
-5.454 12.363 -3.931 20
1.877 6.966 -4.818 20
7.133 2.615 -5.352 20
3.988 -0.677 -1.997 21
-1.662 -1.582 3.391 20
-3.785 2.683 7.733 20
-3.001 2.57 6.388 20
-2.902 -2.093 3.462 20
-5.716 -8.423 -1.245 20
-4.89 -17.105 -13.226 21
-2.842 -18.034 -9.051 20
0.494 -7.872 4.496 20
5.073 -1.326 9.507 20
2.682 5.06 3.848 20
4.177 8.704 3.903 20
4.033 11.415 3.286 21
1.183 14.699 3.585 20
-0.877 16.597 1.394 20
0.861 15.45 2.278 20
3.765 12.954 7.018 20
1.565 10.066 3.511 21
-0.087 6.845 -5.801 20
2.751 4.0 -13.297 20
0.292 -0.517 -10.749 20
-12.195 -4.579 19.503 20
-12.155 -8.726 7.329 20
-4.711 -14.746 4.768 21
4.215 -19.191 14.868 20
8.625 -12.779 2.164 20
17.725 -13.45 -16.621 20
16.877 -13.237 1.674 20
10.722 -5.723 0.821 20
5.047 1.988 -14.518 21
0.713 1.182 -2.547 20
-5.583 4.071 -4.608 20
-7.537 9.11 -5.094 20
-5.798 10.486 -4.953 20
-3.564 11.216 -6.294 20
-0.058 10.258 -2.325 21
2.991 7.697 0.034 20
-0.162 4.603 2.409 20
-1.333 0.364 3.767 20
4.109 -5.381 -0.103 20
6.639 -9.09 0.777 21
7.068 -21.118 -5.155 20
-2.249 -27.363 -4.206 20
0.118 -14.968 4.395 20
5.414 -2.002 7.746 20
1.214 4.92 3.664 20
-1.125 10.736 2.61 21
-1.392 13.659 3.08 20
-3.087 13.71 2.377 20
-5.805 13.574 1.605 20
-6.037 14.028 3.542 20
-4.451 13.416 5.807 20
-3.514 11.182 3.346 21
-2.915 8.682 -2.625 20
0.364 6.302 -5.122 20
3.747 1.5 -10.161 20
-1.695 -6.328 -7.093 20
-8.248 -2.099 9.673 21
-10.008 -5.035 10.814 20
-3.145 -25.47 22.804 20
11.826 -27.411 20.597 20
20.973 -17.111 -14.849 20
17.276 -5.828 -21.692 20
9.876 -0.487 1.723 21
1.8 -1.027 -4.47 20
-4.019 0.944 -9.018 20
-9.212 6.487 -2.354 20
-6.514 7.887 -7.573 20
-3.815 9.021 -6.843 20
-2.228 11.101 -2.554 21
0.514 11.058 1.678 20
3.095 9.387 -1.115 20
3.021 6.279 -3.159 20
-0.887 1.937 3.762 20
