# Accelerometer Data File
# Started @Sun Jan 24 20:46:58 GMT+02:00 2021
#
#
# sensor Vendor: BOSCH
# sensor Name: BMI160 Accelerometer Non-wakeup
# sensor Resolution: 0.0023928226m/sec^2; Max Range: 78.4532; Min Delay: 2500 microseconds
# The sensor's attributes are the result hardware and the Android capabilities.
# It means that the Android may not utilize all features provided by the hardware.
#
# Some devices and Android versions save battery too much so the device may go to sleep.
# It just happens after couple of minutes from turning off the scree and it is easy to find it out.
#
# The following file provides the data from accelerometer in the m/s^2 format.
# The diff value is just a time delta between the samples
#
#
# data format:
# so we have 4 columns with values separated by the " "
# X Y Z time_from_previous_sample(ms)

# sensor speed set to:NORMAL
# units set to: m/sec^2
# gravity  filtered out
# Accuracy: HIGH
-1.674 4.256 7.173 0
-1.504 3.956 6.21 20
-1.593 3.84 5.626 20
-1.632 3.579 5.145 20
-1.148 2.842 4.402 20
-0.979 2.323 4.268 20
-1.051 2.297 4.21 21
-1.188 2.302 4.086 20
-1.036 2.206 3.9 20
-0.747 2.078 3.24 20
-0.705 2.049 2.795 20
-0.79 2.107 2.276 20
-0.639 2.306 1.352 21
0.191 1.832 0.842 20
0.692 0.53 1.969 20
0.89 -0.725 3.385 20
0.867 -0.985 3.038 20
0.942 -1.001 3.389 20
1.516 -1.662 2.921 21
1.6 -2.328 1.976 20
1.528 -2.291 1.026 20
0.519 -0.38 -0.54 20
-0.286 1.399 -1.189 20
2.512 -0.391 -0.772 20
1.247 -0.76 -1.572 21
-0.082 -0.923 0.822 20
-0.75 -1.124 3.743 20
-1.132 -0.516 4.442 20
-0.775 -0.358 1.838 20
-0.926 0.351 0.744 21
-1.338 0.797 0.935 20
-0.523 0.221 -0.975 20
0.548 -0.048 -1.169 20
0.48 0.029 -0.338 20
0.318 0.018 0.943 20
0.314 -0.472 1.896 21
0.091 -0.768 1.705 20
0.086 -0.504 0.909 20
0.051 0.009 -0.162 20
1.049 0.226 0.554 20
1.192 0.408 0.636 20
0.085 0.542 -0.754 21
0.072 0.781 -0.623 20
0.531 0.565 0.053 20
0.053 0.066 1.145 20
-0.156 0.18 1.326 20
0.412 0.417 -0.634 21
1.216 0.718 -1.864 20
1.864 0.57 -2.383 20
2.353 0.528 -1.377 20
2.089 0.245 0.107 20
2.051 -0.117 -0.497 20
1.373 -0.017 0.075 21
0.602 0.033 0.175 20
2.318 -1.245 -1.031 20
3.326 -1.895 -0.462 20
2.228 -0.297 -0.636 20
2.378 0.251 -2.627 20
2.878 0.465 -3.227 21
2.764 0.399 -3.193 20
2.372 0.504 -2.891 20
2.171 0.874 -2.022 20
2.892 0.068 -1.996 20
4.254 -0.591 -2.941 20
3.982 -0.504 -2.253 21
2.661 -0.447 -2.648 20
2.992 0.153 -2.929 20
1.216 -0.398 -2.187 20
-0.291 -1.255 0.734 20
1.914 -2.798 3.151 21
3.502 -4.558 2.462 20
3.279 -5.648 0.004 20
0.549 -4.346 -0.84 20
-2.513 -2.242 -2.13 20
-3.175 -1.214 -5.211 20
-0.702 -3.809 -3.905 21
1.051 -3.922 1.312 20
1.778 -1.231 4.149 20
3.511 -0.047 1.861 20
5.203 0.131 0.469 20
6.231 0.644 1.214 20
7.022 1.175 0.877 21
7.659 1.46 -0.327 20
8.62 1.021 -0.068 20
9.303 0.815 0.296 20
7.135 2.01 -2.096 20
2.175 4.09 -4.885 21
-1.668 5.369 -6.822 20
-4.401 6.527 -6.989 20
-4.61 5.88 -4.955 20
-1.452 1.856 -3.529 20
0.042 0.331 -1.302 20
-1.761 0.499 0.069 21
-1.436 0.065 -1.476 20
0.468 -0.197 -0.783 20
0.259 0.158 -0.185 20
-1.611 -1.758 -1.255 20
-3.237 -4.323 -1.628 20
0.168 -5.682 3.538 21
-2.107 -5.073 6.349 20
-3.987 -1.368 2.868 20
-4.048 -2.866 -1.158 20
-3.087 -3.556 -0.693 20
-1.717 -2.366 -1.603 20
-1.373 -1.4 0.271 21
-0.524 -0.419 -0.215 20
0.146 -0.761 -2.25 20
5.068 -0.911 -1.945 20
3.721 -1.545 0.251 20
-3.364 -1.155 -0.754 20
-4.414 -1.611 -3.184 21
6.964 -4.367 -0.798 20
5.071 -0.89 0.348 20
-2.472 2.165 -1.065 20
-4.616 2.256 -3.785 20
-3.624 0.351 -0.951 21
-3.518 1.116 -0.024 20
-0.042 -8.539 15.354 20
-0.952 -7.955 -0.66 20
2.003 -5.784 -12.531 20
0.783 -9.172 -6.362 20
-1.504 -8.721 -0.276 21
-0.368 -5.08 1.331 20
-1.944 -1.744 0.536 20
-1.67 -0.442 1.539 20
-1.695 1.566 3.097 20
-2.577 0.676 1.78 20
-1.403 -1.542 0.33 21
-0.539 -2.544 -1.632 20
-0.812 -1.97 -1.001 20
-0.718 -2.512 0.567 20
-0.025 -1.291 -2.525 20
-0.197 -0.485 -4.387 21
1.363 -6.624 2.23 20
3.406 -4.948 5.775 20
0.263 1.712 0.957 20
-1.783 2.888 1.088 20
-4.666 2.976 2.915 20
-5.111 -0.863 2.02 21
-4.412 -4.178 -3.248 20
-8.02 -0.251 -5.542 20
-6.912 -1.845 -6.806 20
-5.608 -1.401 -5.056 20
-3.629 -3.038 -0.73 20
-0.965 -13.483 -0.931 21
-2.71 -11.462 -3.955 20
-2.215 -2.628 -6.095 20
-0.467 0.596 -0.997 20
-1.354 2.069 2.079 20
-3.038 1.763 0.414 21
-2.404 0.058 0.038 20
-2.252 0.736 0.623 20
-2.52 1.788 -0.352 20
-2.357 2.357 -1.117 20
-2.089 2.115 -1.421 20
-1.606 1.224 -1.497 21
-0.99 -0.092 -1.625 20
-0.527 0.11 -1.133 20
-0.261 2.475 -1.418 20
-1.144 6.402 -1.003 20
-2.177 6.281 -1.334 20
-0.709 1.947 -4.121 21
0.901 -2.869 -6.63 20
2.884 -7.153 -5.823 20
4.174 -8.917 -2.852 20
0.952 -4.326 -2.041 20
-0.798 1.17 1.957 20
-3.607 2.021 8.048 21
-6.67 -0.465 9.022 20
-4.513 -2.583 5.334 20
-0.998 0.585 -1.386 20
0.398 4.646 -1.601 20
0.622 5.829 3.411 21
-0.104 3.756 5.334 20
-0.565 -0.396 3.942 20
0.743 -2.851 4.173 20
3.014 -4.096 2.385 20
4.817 -3.596 -2.617 20
3.652 -0.399 -1.618 21
2.939 0.746 -0.021 20
1.891 0.744 0.084 20
0.639 0.851 1.117 20
-0.672 1.148 1.285 20
-1.931 1.324 0.42 20
-2.091 0.728 0.492 21
-1.684 -0.01 1.152 20
-0.879 -0.052 0.536 20
0.212 0.129 -1.304 20
0.866 -0.092 -2.631 20
1.023 -0.814 -0.718 20
1.207 -1.683 2.798 21
1.966 -2.726 3.169 20
2.015 -3.461 -0.264 20
1.283 -3.841 -2.743 20
1.45 -4.058 -1.552 20
1.402 -2.745 -0.569 21
1.036 -1.183 -1.426 20
0.082 0.495 -0.911 20
-1.755 0.646 -1.639 20
-4.503 -1.201 1.814 20
-7.151 -1.397 5.621 21
-7.658 -0.794 1.055 20
-0.858 -1.896 -3.137 20
2.235 -1.15 -0.775 20
0.849 1.469 0.671 20
1.596 3.26 0.14 20
3.416 3.786 0.904 21
3.581 3.817 1.135 20
2.39 3.924 1.015 20
1.095 4.36 0.944 20
-0.128 4.75 0.416 20
-0.98 4.818 0.191 20
-1.283 4.416 -0.123 21
-1.383 4.0 -1.466 20
-1.068 3.969 -3.54 20
-0.877 3.511 -4.536 20
-0.196 1.131 -3.584 20
2.925 -3.633 -3.948 20
9.012 -10.641 -6.162 21
10.823 -15.269 -3.569 20
3.367 -5.726 -4.594 20
-1.388 3.935 -0.728 20
-6.076 5.359 7.961 20
-8.631 -0.208 8.679 20
-5.0 -5.984 5.431 21
-1.154 -3.474 -3.578 20
-0.002 2.659 -3.16 20
-0.851 6.735 5.492 20
-1.995 5.271 6.545 20
-0.771 1.081 4.256 20
1.461 -2.239 2.548 21
2.751 -4.231 -1.468 20
3.118 -1.493 -2.766 20
2.3 2.161 -0.601 20
1.337 2.141 0.256 20
0.487 0.088 1.3 21
-0.201 -0.476 1.536 20
-0.614 0.53 0.296 20
-1.208 1.135 -0.601 20
-1.874 0.329 -0.696 20
-1.943 -0.251 -1.36 20
-0.643 -0.353 -1.83 21
0.807 -0.55 -1.209 20
1.049 -0.831 -0.016 20
0.574 -0.992 1.552 20
1.055 -1.652 1.912 20
1.674 -2.866 -0.014 20
1.466 -3.849 -2.084 21
2.015 -3.874 -1.796 20
2.129 -2.542 -1.77 20
1.092 -0.503 -2.196 20
-0.144 1.12 -0.771 20
-1.623 1.06 -0.142 21
-3.121 -1.348 3.016 20
-5.431 -2.909 5.47 20
-7.574 -2.7 1.441 20
-1.868 -3.599 -3.85 20
2.522 -2.327 -1.124 20
-0.875 1.898 1.036 21
0.764 3.728 0.085 20
3.468 4.164 -0.123 20
3.132 4.926 1.177 20
1.881 5.264 1.646 20
0.602 5.315 1.188 20
-0.807 5.137 0.548 21
-1.636 4.677 0.146 20
-1.507 4.169 -0.72 20
-1.246 3.814 -2.26 20
-0.701 3.827 -4.201 20
-0.4 3.24 -4.956 20
0.799 0.055 -3.018 21
4.597 -6.295 -1.353 20
7.775 -12.905 -3.16 20
6.182 -10.26 -6.246 20
2.951 -1.059 -4.986 20
-1.504 3.556 0.755 21
-5.058 2.351 6.121 20
-5.729 -3.626 5.511 20
-3.606 -6.549 1.659 20
-1.449 -1.574 -2.16 20
-1.037 5.376 3.055 20
-1.354 8.24 7.759 21
-1.774 6.368 5.472 20
0.306 0.34 2.012 20
2.563 -5.364 1.557 20
2.578 -5.31 -1.338 20
2.553 -0.678 -2.112 20
1.015 2.799 -0.277 21
-0.955 2.366 -0.088 20
-1.858 0.025 0.401 20
-1.523 -0.496 0.537 20
-0.666 0.426 -0.531 20
-0.392 0.735 -0.76 21
-0.381 0.165 0.05 20
-0.05 -0.501 0.603 20
0.478 -0.348 0.519 20
0.896 0.124 -0.012 20
1.076 -0.263 -0.55 20
0.74 -1.373 -0.006 21
0.569 -1.93 0.826 20
0.913 -2.523 0.377 20
1.503 -3.504 -1.456 20
2.502 -3.969 -2.759 20
2.279 -2.584 -2.811 21
1.398 -0.681 -1.624 20
0.696 0.79 -0.041 20
-0.94 1.041 -0.724 20
-3.248 -1.419 0.966 20
-5.853 -3.797 5.356 20
-8.45 -3.234 4.803 21
-3.31 -2.671 -1.836 20
2.069 -1.975 -3.653 20
-0.649 1.084 0.29 20
0.187 3.22 1.134 20
2.87 4.164 -0.334 20
3.208 4.821 0.576 21
2.255 5.119 0.911 20
