# Accelerometer Data File
# Started @Sun Jan 24 20:42:40 GMT+02:00 2021
#
#
# sensor Vendor: BOSCH
# sensor Name: BMI160 Accelerometer Non-wakeup
# sensor Resolution: 0.0023928226m/sec^2; Max Range: 78.4532; Min Delay: 2500 microseconds
# The sensor's attributes are the result hardware and the Android capabilities.
# It means that the Android may not utilize all features provided by the hardware.
#
# Some devices and Android versions save battery too much so the device may go to sleep.
# It just happens after couple of minutes from turning off the scree and it is easy to find it out.
#
# The following file provides the data from accelerometer in the m/s^2 format.
# The diff value is just a time delta between the samples
#
#
# data format:
# so we have 4 columns with values separated by the " "
# X Y Z time_from_previous_sample(ms)

# sensor speed set to:NORMAL
# units set to: m/sec^2
# gravity  filtered out
# Accuracy: HIGH
-3.936 2.231 3.464 21
-3.616 -1.434 1.145 20
-2.448 -6.752 -5.482 20
-0.038 -10.201 -7.583 20
1.504 -4.742 0.116 20
0.131 3.068 3.69 20
-1.237 3.139 1.514 21
-0.087 2.491 0.608 20
1.113 3.203 0.782 20
-0.073 3.564 1.262 20
-2.705 2.709 1.002 20
-3.101 2.958 1.359 20
-3.304 5.137 -2.143 21
-3.799 5.432 -2.962 20
-3.068 5.018 -1.68 20
-1.637 2.597 -2.191 20
-0.473 0.212 -3.68 20
2.628 -2.137 -4.318 20
6.231 -4.18 -4.986 21
8.451 -4.577 -3.797 20
7.505 -3.774 -1.268 20
2.915 -0.519 -0.139 20
-1.589 2.716 4.009 20
-3.685 1.587 5.186 20
-4.735 0.175 4.506 21
-6.823 -0.432 4.745 20
-6.485 -5.369 -1.319 20
-3.204 -5.615 -2.586 20
-0.618 0.278 5.8 20
-1.166 2.087 8.193 20
-2.093 -0.221 5.355 21
-1.252 -3.487 -3.247 20
3.219 -4.354 -5.488 20
3.638 -0.84 2.321 20
1.347 0.207 3.37 20
-1.738 -0.028 -0.618 20
-3.334 1.748 -0.791 21
-3.512 3.884 0.205 20
-2.466 1.747 0.81 20
-1.836 -2.008 -0.174 20
-1.704 -3.62 -0.119 20
-1.102 -1.102 0.295 21
0.268 0.499 -1.234 20
2.417 -0.371 -2.529 20
3.798 -2.115 -1.425 20
3.707 -1.936 0.922 20
4.039 -0.617 1.58 20
4.396 -0.469 0.165 21
3.724 -1.101 -1.577 20
2.245 -1.428 -2.237 20
0.936 -0.27 -0.657 20
-0.478 0.289 -0.686 20
-2.06 -1.863 0.141 20
-3.583 -4.098 4.08 21
-5.939 -4.718 5.367 20
-4.506 -4.147 0.367 20
2.456 -2.609 -4.532 20
1.353 0.938 -4.096 20
-1.265 4.369 0.452 20
0.369 5.808 2.377 21
1.272 6.463 0.673 20
1.356 6.353 0.888 20
0.434 5.315 0.802 20
-0.891 4.225 0.18 20
-2.001 3.63 -0.016 20
-2.885 3.862 -0.695 21
-3.321 4.083 -2.366 20
-3.433 4.201 -4.419 20
-3.195 3.953 -5.253 20
-1.63 1.491 -3.964 20
3.629 -3.834 -3.947 20
12.004 -10.058 -6.157 21
12.99 -10.516 -2.98 20
5.404 -0.906 -1.235 20
-0.241 3.944 0.7 20
-3.256 2.868 4.548 20
-4.854 -1.18 4.865 20
-3.092 -6.469 5.568 21
-0.75 -5.798 1.924 20
-2.65 0.785 -3.69 20
-5.138 5.756 0.65 20
-4.395 5.131 5.405 20
-1.599 1.425 3.78 20
0.785 -1.239 1.811 21
2.495 -2.823 0.858 20
3.003 -1.232 0.317 20
1.866 2.226 1.21 20
1.013 3.033 1.583 20
0.222 0.848 0.776 20
-0.862 -1.079 0.327 21
-1.438 -0.984 0.445 20
-1.827 -0.297 0.681 20
-2.254 -0.36 -0.322 20
-2.1 -0.878 -2.152 20
-0.667 -1.329 -2.62 20
1.339 -1.88 -1.047 21
2.798 -1.808 0.341 20
3.279 -0.629 1.04 20
3.844 0.254 1.141 20
4.609 -0.609 0.749 20
4.948 -2.646 -0.138 20
3.435 -2.935 -0.357 21
-0.264 0.037 -0.408 20
-1.859 0.723 -2.624 20
-3.193 -2.023 -2.064 20
-3.995 -4.915 0.75 20
-4.746 -5.952 1.199 21
-5.718 -5.415 0.391 20
-2.894 -2.756 0.932 20
-0.418 0.539 -0.18 20
0.845 2.272 -1.796 20
1.612 3.684 -0.498 20
1.794 5.016 1.666 21
1.183 5.737 1.901 20
0.11 5.722 0.523 20
-0.789 5.139 0.815 20
-1.587 4.37 0.794 20
-1.89 3.812 -0.328 20
-1.972 3.692 -1.481 21
-1.84 3.719 -2.652 20
-1.613 3.802 -3.954 20
-1.255 3.148 -4.975 20
0.831 0.024 -4.126 20
4.836 -4.94 -3.67 20
7.987 -9.172 -5.347 21
7.415 -8.106 -2.827 20
3.551 -0.478 -0.972 20
-0.42 4.072 -0.056 20
-3.244 3.031 3.722 20
-4.762 -2.887 5.316 20
-3.111 -9.855 5.698 21
-0.127 -8.501 1.679 20
-2.602 1.731 -0.482 20
-5.427 8.09 3.269 20
-4.347 7.369 5.167 20
-0.767 2.579 3.466 21
1.842 -1.929 1.425 20
2.742 -4.155 -0.329 20
3.326 -1.622 -1.122 20
2.638 2.415 -0.486 20
1.856 2.458 1.022 20
0.916 0.337 1.206 20
0.238 -0.207 0.906 21
-0.194 0.526 0.628 20
-1.212 1.095 0.593 20
-2.341 0.067 0.478 20
-2.407 -1.058 -0.604 20
-0.937 -0.905 -1.324 20
0.993 -0.819 -1.347 21
1.913 -1.03 -0.227 20
2.483 -1.041 0.912 20
3.155 -0.838 0.857 20
3.616 -1.241 0.47 20
3.791 -3.26 -0.609 20
2.37 -4.665 -2.749 21
-0.966 -2.605 -2.962 20
-1.999 -0.665 -1.477 20
-2.357 -2.121 -2.893 20
-5.0 -4.479 0.194 20
-7.816 -4.244 3.913 20
-7.288 -2.839 3.172 21
-0.635 -1.018 -0.675 20
2.769 0.894 -3.4 20
2.441 3.06 -1.171 20
3.147 4.52 1.334 20
3.197 5.827 2.132 20
2.114 6.275 1.472 21
0.572 5.561 0.861 20
-0.773 4.455 0.605 20
-1.601 3.606 0.266 20
-2.276 3.694 -0.458 20
-2.596 4.234 -1.846 20
-2.34 4.561 -3.66 21
-2.145 4.661 -5.187 20
-1.379 2.998 -5.407 20
0.367 -1.522 -5.074 20
5.213 -7.395 -5.224 20
9.215 -10.549 -2.961 20
8.214 -6.937 -0.087 21
3.563 -1.44 0.714 20
-0.272 -0.863 3.713 20
-2.638 -2.135 4.081 20
-4.079 -1.872 4.419 20
-3.969 1.167 1.771 20
-4.639 5.056 0.525 21
-4.768 6.025 2.818 20
-3.532 3.892 3.978 20
-1.021 -0.83 2.179 20
3.28 -5.143 2.065 20
5.058 -4.704 0.043 20
3.16 0.013 -2.142 21
1.738 3.31 0.734 20
1.389 3.324 2.046 20
0.746 0.868 0.574 20
-0.11 -1.318 0.601 20
-1.617 -0.899 0.566 20
-2.891 0.354 0.643 21
-3.4 0.795 1.278 20
-3.083 0.444 1.163 20
-1.714 -0.65 -0.091 20
0.047 -1.587 -1.531 20
1.511 -1.982 -1.789 20
2.629 -1.991 -0.647 21
2.983 -1.203 1.051 20
3.118 -0.449 1.009 20
2.826 -0.825 -0.197 20
2.888 -2.269 -1.018 20
3.06 -2.913 -1.751 21
1.364 -0.849 -1.298 20
0.727 0.468 -0.135 20
-0.088 0.081 -0.641 20
-1.77 -2.417 -0.301 20
-2.546 -5.228 2.936 20
-4.882 -5.513 4.404 21
-4.573 -4.27 1.967 20
1.877 -2.383 -3.239 20
1.167 0.885 -4.377 20
-1.43 3.709 1.111 20
-0.164 5.186 1.438 20
0.757 6.215 1.251 21
0.216 6.189 0.552 20
-0.547 5.244 0.141 20
-1.755 4.274 -0.307 20
-2.748 3.559 -0.132 20
-2.564 3.199 -0.177 20
-2.2 3.711 -1.36 21
-2.184 4.5 -3.033 20
-2.561 4.391 -3.999 20
-1.432 1.992 -2.793 20
2.759 -2.814 -2.206 20
11.605 -10.354 -6.277 21
13.948 -13.766 -6.769 20
5.553 -3.046 -3.476 20
-1.67 5.121 -0.167 20
-5.642 5.012 4.172 20
-6.852 -0.314 5.546 20
-3.884 -7.485 6.315 21
-0.044 -7.314 2.51 20
-1.917 0.755 -3.056 20
-4.791 6.843 1.114 20
-4.305 6.713 5.657 20
-1.238 2.275 4.302 20
1.739 -2.276 1.815 21
3.029 -4.53 1.239 20
2.875 -1.856 -0.688 20
2.279 2.515 -0.542 20
1.926 3.311 0.466 20
0.778 0.755 0.336 20
-0.562 -0.688 -0.081 21
-0.26 -0.175 -0.036 20
-0.805 0.635 0.937 20
-2.566 0.92 1.736 20
-3.141 0.121 0.9 20
-2.049 -0.953 -0.849 20
0.762 -1.754 -2.275 21
3.423 -2.103 -1.584 20
4.469 -2.104 0.639 20
3.499 -0.746 1.441 20
1.928 -0.318 0.924 20
1.71 -2.147 -0.396 20
2.517 -4.114 -2.553 21
0.823 -2.433 -2.953 20
-0.515 0.155 -0.879 20
-0.823 0.407 -0.604 20
-1.953 -1.998 0.053 20
-2.738 -4.411 2.947 20
-5.095 -4.83 3.278 21
-5.456 -4.256 0.171 20
0.573 -2.822 -2.077 20
0.697 0.745 -2.83 20
-1.295 4.051 -0.575 20
1.705 4.909 2.479 20
2.684 5.703 0.769 21
1.648 5.939 0.44 20
0.052 5.272 0.958 20
-0.931 4.234 0.681 20
-1.959 3.677 0.21 20
-2.406 3.779 -0.446 20
-2.538 4.227 -1.867 21
-3.084 5.115 -3.739 20
-3.463 5.384 -5.176 20
-2.55 2.993 -3.917 20
0.75 -2.447 -2.072 20
10.452 -10.899 -4.375 20
15.948 -15.546 -4.409 21
7.295 -3.934 -5.171 20
-1.915 5.188 -0.765 20
-5.979 4.46 5.761 20
-7.654 -1.069 5.892 20
-4.819 -7.022 4.13 20
-0.197 -5.684 -0.736 21
-0.378 1.856 0.231 20
-3.361 7.495 6.264 20
-3.29 6.903 7.188 20
0.49 1.614 3.276 20
4.097 -3.936 0.115 20
3.53 -4.797 -2.2 21
0.857 -0.529 -3.228 20
-0.752 2.834 -0.021 20
-1.073 2.331 1.94 20
-0.767 0.021 1.578 20
0.164 -0.711 1.627 21
0.961 0.271 0.882 20
0.082 1.184 0.201 20
-1.62 0.951 0.002 20
-2.301 -0.484 -0.187 20
-0.956 -1.16 -0.319 20
0.853 -0.979 -0.529 21
1.528 -1.23 -0.905 20
1.367 -1.631 -0.506 20
1.829 -1.449 0.883 20
3.296 -0.969 0.721 20
4.156 -1.821 -0.514 20
3.809 -3.219 -1.476 21
2.305 -2.817 -2.074 20
0.283 -0.712 -1.494 20
-0.184 0.432 -0.568 20
-1.61 -0.248 -0.654 20
-3.092 -3.002 1.452 20
-4.106 -4.658 3.275 21
-6.777 -4.526 1.837 20
-3.579 -3.435 -0.652 20
2.259 -1.179 -1.507 20
-0.038 2.368 -2.217 20
0.305 4.317 1.507 20
2.838 5.241 1.667 21
2.6 6.222 0.735 20
0.966 5.889 1.437 20
-0.701 4.778 0.97 20
-1.769 3.888 0.134 20
-2.312 3.407 -0.631 20
-2.816 3.374 -1.646 21
-3.076 3.498 -3.277 20
-3.199 3.981 -5.008 20
-3.237 3.598 -4.553 20
-1.784 0.319 -2.989 20
3.706 -5.109 -3.253 20
10.471 -9.841 -5.659 21
11.27 -9.387 -3.381 20
4.811 -1.069 -1.29 20
-0.72 3.108 3.275 20
-3.796 1.217 5.463 20
-4.852 -3.781 4.837 21
-2.386 -5.873 2.954 20
-1.765 -0.909 -1.786 20
-3.518 5.247 -0.232 20
-4.083 6.622 5.07 20
-1.648 3.187 5.486 20
1.832 -1.242 2.904 21
3.403 -3.955 1.605 20
1.83 -2.335 -0.32 20
0.586 1.539 -1.254 20
0.644 2.761 0.056 20
0.045 0.803 0.292 20
-1.106 -0.753 0.353 21
-0.885 -0.055 0.344 20
-0.141 0.681 0.566 20
-0.379 0.75 0.675 20
-0.8 0.016 0.765 20
-0.82 -0.403 0.268 20
-0.287 -0.641 -0.521 21
0.642 -1.243 -1.07 20
1.701 -2.074 -0.763 20
1.99 -2.326 0.231 20
1.869 -2.082 0.163 20
1.869 -2.13 -1.174 20
2.217 -2.799 -2.361 21
2.429 -2.618 -2.05 20
1.431 -0.41 -0.167 20
0.671 1.252 1.155 20
0.052 0.277 0.002 20
-1.384 -3.048 1.727 20
-3.716 -5.182 1.994 21
-6.477 -5.504 1.357 20
-4.434 -4.143 -0.257 20
-0.354 -1.146 -2.064 20
-1.383 2.527 -3.19 20
-0.529 4.613 0.474 20
1.008 5.709 2.055 21
1.326 6.117 0.592 20
1.146 5.477 0.585 20
0.119 4.384 0.707 20
-0.677 3.419 0.177 20
-1.303 3.327 -0.318 21
-1.953 4.126 -1.272 20
-2.217 4.921 -2.88 20
-2.336 5.076 -4.312 20
-1.279 3.703 -4.237 20
1.425 0.356 -3.009 20
7.454 -5.388 -3.674 20
12.321 -10.907 -4.833 21
8.073 -7.829 -3.972 20
1.427 0.667 -1.264 20
-3.128 1.681 3.236 20
-6.148 -1.999 5.017 20
-5.184 -6.921 4.526 20
-0.854 -6.958 3.321 21
-1.801 1.921 0.783 20
-4.025 8.138 2.656 20
-3.609 8.18 5.881 20
-1.099 4.06 3.751 20
1.502 -1.638 -0.581 21
1.919 -5.381 -1.368 20
0.16 -3.183 -1.13 20
-0.685 1.548 0.422 20
0.963 2.598 2.424 20
2.503 0.848 1.826 20
2.664 -0.445 0.076 21
1.953 -0.346 -0.634 20
-0.39 0.752 -0.497 20
-2.52 0.75 0.418 20
-3.268 -0.05 0.823 20
-2.487 -0.593 0.15 20
-0.748 -0.85 -0.901 21
0.705 -1.343 -1.665 20
1.512 -2.446 -1.175 20
2.251 -2.441 0.666 20
4.264 -2.264 1.703 20
6.177 -3.387 0.886 20
5.695 -3.824 -1.808 21
2.004 -1.814 -3.337 20
-0.574 0.572 -1.136 20
-1.338 1.459 -0.466 20
-3.084 -0.081 -0.978 20
-4.414 -3.266 3.03 20
-5.932 -3.989 4.803 21
-5.831 -3.075 1.291 20
0.169 -2.72 -3.45 20
1.909 -0.964 -2.172 20
-0.342 2.559 0.099 20
0.91 4.899 0.915 21
1.688 6.272 -0.277 20
1.064 6.479 0.638 20
0.067 5.835 0.839 20
-1.049 5.038 0.414 20
-2.248 4.336 0.576 20
-2.748 3.792 0.373 21
-2.749 3.836 -1.347 20
-2.782 4.465 -4.241 20
-2.086 3.866 -6.404 20
0.295 0.415 -5.404 20
6.759 -5.131 -4.913 20
13.277 -11.823 -2.977 21
8.451 -9.317 -1.34 20
0.976 -0.027 -1.129 20
-3.911 2.109 3.049 20
-6.034 -0.582 3.932 20
-5.014 -5.496 2.784 20
-1.861 -5.151 1.156 21
-1.431 1.404 0.702 20
-2.911 6.179 4.547 20
-2.424 5.792 7.984 20
0.441 2.326 5.305 20
3.825 -1.739 -0.616 20
4.195 -3.52 -2.749 21
0.539 -0.939 -2.601 20
-1.859 1.836 -1.384 20
-1.749 1.926 0.405 20
-1.464 0.724 2.281 20
-0.369 -0.197 2.786 21
0.775 0.046 1.168 20
0.814 0.581 0.055 20
-0.256 0.279 -0.066 20
-1.444 -0.533 -0.471 20
-1.382 -0.79 -1.017 20
-0.047 -0.502 -1.139 21
1.313 -0.702 -0.566 20
1.852 -1.744 0.609 20
1.9 -2.061 1.358 20
2.52 -1.639 0.869 20
3.109 -1.999 -0.679 20
3.501 -2.886 -1.932 21
2.661 -2.241 -1.873 20
0.826 -0.314 -0.797 20
-0.22 1.064 -0.696 20
-1.575 0.641 -2.357 20
-2.776 -2.652 -0.102 20
-3.999 -5.187 4.321 21
-6.555 -5.507 3.309 20
-4.416 -4.724 -1.773 20
1.904 -2.074 -2.341 20
0.655 2.067 -1.396 20
-0.046 4.711 0.806 20
2.22 5.706 0.702 21
2.493 6.355 0.351 20
1.009 6.584 1.293 20
-0.406 6.066 1.312 20
-1.515 5.114 0.653 20
-2.348 4.034 0.165 20
-2.625 3.307 -0.517 21
-2.543 3.2 -2.209 20
-2.263 3.253 -4.946 20
-1.588 2.266 -6.211 20
0.887 -1.502 -4.238 20
7.066 -7.671 -3.689 20
10.686 -11.989 -3.348 21
5.728 -5.297 -2.668 20
1.057 2.56 -1.925 20
-3.099 4.171 3.031 20
-4.826 0.498 5.22 20
-4.404 -5.807 4.616 20
-1.87 -6.912 -0.37 21
-0.844 -0.607 -1.137 20
-2.211 5.507 5.073 20
-2.386 6.547 7.388 20
0.505 3.018 4.745 20
4.26 -1.821 0.718 20
4.243 -3.592 -0.19 21
0.909 -0.926 -1.128 20
-1.152 2.037 -1.5 20
-1.804 2.61 -0.406 20
-2.26 1.036 1.003 20
-1.611 -0.787 1.927 21
-0.143 -0.715 1.339 20
0.661 0.188 0.158 20
0.237 -0.011 -0.282 20
-0.937 -0.838 -0.722 20
-1.287 -0.961 -0.981 20
-0.395 -0.5 -0.392 21
0.898 -0.502 -0.027 20
1.867 -1.206 0.49 20
2.435 -1.776 1.159 20
2.926 -2.303 0.743 20
2.996 -2.987 -0.979 20
3.138 -3.268 -2.595 21
2.428 -1.811 -2.381 20
1.346 0.294 -0.319 20
0.211 1.373 -0.16 20
-1.855 0.179 -1.267 20
-2.946 -3.344 1.306 20
-5.059 -5.083 3.536 21
-7.233 -4.693 2.02 20
-2.907 -2.948 -0.757 20
1.526 -0.503 -2.186 20
-0.068 2.566 -1.517 20
0.447 4.761 1.173 20
2.289 5.691 0.78 21
2.109 6.189 0.07 20
0.615 6.141 0.768 20
-0.348 5.268 0.821 20
-1.128 4.209 0.525 20
-1.792 3.436 0.365 21
-2.031 3.25 -0.721 20
-1.961 3.697 -2.867 20
-1.918 3.741 -4.95 20
-0.67 1.869 -5.354 20
1.485 -1.868 -4.09 20
5.373 -6.914 -3.907 21
6.832 -9.924 -3.132 20
4.096 -5.348 -2.401 20
1.574 0.047 -2.118 20
-1.599 0.624 1.515 20
-3.931 -2.028 4.664 20
-3.495 -5.713 4.79 21
-1.429 -4.167 1.528 20
-2.088 2.671 -0.37 20
-2.968 6.701 4.277 20
-2.253 6.311 6.924 20
0.261 2.524 5.035 20
3.723 -2.443 1.397 21
4.426 -4.477 -0.488 20
1.103 -1.27 -1.808 20
-0.97 2.109 -0.955 20
-0.895 2.763 1.041 20
-0.893 1.344 1.661 20
-0.295 -0.892 1.325 21
0.647 -1.065 0.201 20
0.587 0.09 -0.677 20
-0.665 0.301 -0.285 20
-2.248 -0.202 -0.209 20
-2.568 -0.633 -0.171 21
-1.122 -0.904 0.112 20
1.025 -1.022 -0.258 20
2.582 -1.032 -0.558 20
3.165 -1.153 0.405 20
3.075 -1.506 0.629 20
2.916 -2.179 -0.457 21
2.704 -2.661 -1.444 20
2.339 -2.298 -2.528 20
0.535 -0.001 -2.476 20
-0.41 1.085 -0.93 20
-1.028 0.713 -0.19 20
-0.85 -1.929 1.988 21
-0.985 -5.226 4.521 20
-3.405 -5.993 3.239 20
-2.532 -4.4 -1.332 20
0.918 -1.194 -0.894 20
-2.088 2.452 -1.635 21
-1.573 3.895 0.373 20
1.089 4.309 1.269 20
1.159 5.465 0.575 20
-0.047 6.32 1.029 20
-0.734 5.716 0.889 20
-1.512 4.392 0.554 21
-2.39 3.528 0.277 20
-2.765 3.388 -0.865 20
-2.762 3.601 -2.572 20
-2.488 4.121 -4.255 20
-2.56 3.689 -4.879 20
-0.239 0.341 -3.788 21
6.405 -4.679 -3.568 20
13.066 -10.151 -4.024 20
10.384 -10.188 -3.777 20
2.177 -2.339 -3.203 20
-3.261 2.109 3.123 20
-6.527 -0.391 6.04 21
-5.885 -6.282 5.593 20
-1.679 -5.661 3.99 20
-2.634 2.795 -0.894 20
-4.447 8.136 -0.33 20
-3.554 7.154 4.684 20
-0.792 2.539 4.839 21
2.261 -1.653 1.856 20
4.213 -4.116 -0.842 20
3.267 -2.512 -1.84 20
1.582 1.662 0.18 20
1.295 2.746 1.813 20
0.557 1.396 1.196 21
-0.854 0.193 1.01 20
-1.607 -0.12 0.577 20
-2.216 0.177 0.165 20
-2.725 -0.163 -0.148 20
-2.759 -0.92 -1.079 20
-1.342 -1.495 -2.334 21
1.033 -2.003 -2.245 20
2.862 -2.177 -0.679 20
3.776 -1.39 0.873 20
4.002 -0.689 0.63 20
3.91 -1.931 0.171 21
3.899 -3.924 -1.111 20
1.579 -2.38 -2.125 20
-0.307 0.418 -1.283 20
-0.509 -0.263 -0.982 20
-2.047 -3.91 1.762 20
-4.218 -5.807 4.169 21
-6.502 -5.228 2.987 20
-3.616 -3.045 -0.364 20
1.268 -0.378 -2.41 20
-1.792 2.775 -2.309 20
-1.533 4.355 0.795 20
2.077 4.937 1.933 21
2.682 5.901 0.953 20
1.103 6.723 1.121 20
-0.509 6.473 0.482 20
-1.309 5.315 0.415 20
-1.782 4.214 0.36 20
-2.378 4.062 -0.772 21
-3.011 4.331 -3.219 20
-3.214 4.171 -5.586 20
-2.503 2.556 -5.491 20
1.259 -1.752 -3.318 20
9.795 -7.795 -4.261 20
15.316 -12.899 -3.671 21
6.874 -5.956 -2.838 20
-1.151 3.03 -0.113 20
-4.822 4.57 5.946 20
-6.691 -0.099 4.858 20
-6.354 -6.91 1.871 21
-2.5 -8.731 -1.902 20
0.284 -2.688 -1.494 20
-1.627 5.322 4.279 20
-2.676 7.642 7.667 20
0.613 4.817 5.549 20
4.322 0.939 -0.089 21
3.659 -2.217 -1.956 20
-0.241 -2.655 0.431 20
-1.627 0.505 -0.372 20
-2.452 2.492 0.227 20
-2.308 1.751 2.727 20
-0.844 0.209 3.194 21
0.635 -0.316 2.007 20
1.151 0.34 -0.495 20
0.245 -0.014 -2.856 20
-1.553 -1.709 -3.601 20
-1.266 -2.028 -1.688 20
1.089 -1.726 0.332 21
2.61 -1.488 0.85 20
2.967 -0.74 1.063 20
2.884 -0.263 1.133 20
3.499 -1.321 -0.566 20
4.442 -2.914 -2.562 21
2.927 -2.213 -1.926 20
1.058 -0.044 -0.244 20
0.29 0.291 -1.616 20
-1.253 -2.533 -2.554 20
-3.189 -5.734 2.157 20
-6.471 -6.506 3.67 21
-7.531 -5.243 2.098 20
-1.241 -1.76 -0.099 20
1.523 1.299 -3.06 20
