# Accelerometer Data File
# Started @Sun Jan 24 20:48:22 GMT+02:00 2021
#
#
# sensor Vendor: BOSCH
# sensor Name: BMI160 Accelerometer Non-wakeup
# sensor Resolution: 0.0023928226m/sec^2; Max Range: 78.4532; Min Delay: 2500 microseconds
# The sensor's attributes are the result hardware and the Android capabilities.
# It means that the Android may not utilize all features provided by the hardware.
#
# Some devices and Android versions save battery too much so the device may go to sleep.
# It just happens after couple of minutes from turning off the scree and it is easy to find it out.
#
# The following file provides the data from accelerometer in the m/s^2 format.
# The diff value is just a time delta between the samples
#
#
# data format:
# so we have 4 columns with values separated by the " "
# X Y Z time_from_previous_sample(ms)

# sensor speed set to:NORMAL
# units set to: m/sec^2
# gravity  filtered out
# Accuracy: HIGH
-1.82 4.552 7.893 0
-1.584 4.267 7.255 20
-1.385 3.991 6.275 20
-0.925 3.648 5.41 20
-0.576 3.292 4.628 20
0.692 3.001 4.575 20
0.867 2.382 4.451 21
0.625 1.81 3.223 20
0.993 1.624 2.899 20
-0.08 2.106 4.724 20
0.699 1.434 3.919 20
1.49 0.148 1.061 20
2.584 -0.954 0.586 21
2.608 -1.111 1.834 20
0.836 0.577 0.887 20
0.039 1.38 0.387 20
0.257 1.056 1.474 20
0.005 1.037 0.947 20
0.201 1.159 0.867 21
0.666 0.589 1.382 20
0.472 0.295 1.826 20
0.39 0.554 1.326 20
0.644 0.283 1.366 20
0.351 0.735 2.348 21
0.657 0.655 1.333 20
0.345 0.861 0.917 20
0.845 -0.134 1.011 20
0.513 -0.495 0.535 20
0.207 -0.234 -0.137 20
0.37 -0.685 -0.403 21
0.21 -0.302 0.345 20
0.59 0.046 -0.139 20
0.503 0.322 -1.002 20
0.866 -0.815 -0.387 20
0.717 -1.413 0.962 20
-0.095 -1.254 2.14 21
1.649 -2.825 4.258 20
2.864 -2.679 3.841 20
0.033 -1.764 -0.231 20
-0.308 -1.676 -2.245 20
0.807 -2.45 -2.488 20
-0.836 -1.421 -0.92 21
-1.74 -0.668 -0.88 20
-0.999 -0.181 -0.585 20
-0.009 -0.991 2.079 20
1.274 -2.142 -0.463 20
1.239 -1.305 -0.746 21
1.243 -1.256 -0.958 20
0.366 -0.788 -1.623 20
1.457 -0.368 -0.096 20
1.777 0.062 1.044 20
2.427 -0.594 -0.111 20
2.26 -0.494 -1.566 21
1.346 0.743 -0.306 20
1.366 0.942 0.457 20
1.933 0.352 -0.683 20
2.438 -0.377 -0.227 20
3.49 -0.828 0.334 20
3.46 -0.851 0.098 21
2.618 -0.895 -2.688 20
1.951 -0.92 -1.554 20
2.76 -1.421 -2.199 20
2.868 -2.581 -5.014 20
1.833 -2.152 -4.108 20
0.095 -1.769 -2.589 21
-1.979 -1.698 -2.537 20
-3.986 -1.37 -3.139 20
-2.921 -2.77 -3.319 20
-1.038 -4.496 -5.371 20
0.233 -4.629 -5.515 21
4.009 -6.063 -3.588 20
9.974 -7.766 -1.862 20
12.308 -7.19 1.143 20
11.034 -5.75 3.346 20
11.664 -5.24 2.714 20
13.365 -4.709 0.291 21
12.856 -2.602 -1.792 20
9.798 0.285 -3.685 20
3.814 3.202 -3.788 20
-2.072 8.168 -9.174 20
-7.408 13.51 -14.097 20
-7.517 11.081 -2.324 21
-3.468 6.168 5.328 20
-3.932 3.145 3.433 20
-4.958 2.315 3.926 20
-5.518 1.409 8.565 20
-9.298 3.603 0.92 21
-5.783 2.65 -3.949 20
-4.264 2.464 -3.304 20
-5.254 1.34 -3.842 20
-3.545 -1.529 -1.748 20
-4.678 -1.345 0.995 20
-5.715 0.013 2.047 21
-1.802 0.046 1.76 20
5.597 -1.169 -0.467 20
6.762 0.76 -4.859 20
1.731 4.03 -6.969 20
-0.125 2.107 -1.62 20
6.74 -5.67 9.019 21
5.314 -4.978 6.041 20
-0.248 -2.937 1.524 20
-2.164 -3.975 5.509 20
2.713 -7.353 0.607 20
2.426 -3.819 -6.125 21
0.489 -1.982 -2.303 20
-0.204 -3.129 0.374 20
-0.929 -3.07 1.848 20
-3.333 -1.478 -0.397 20
-2.538 -3.508 -1.295 20
-1.616 -4.558 -1.418 21
-0.303 -4.881 -2.136 20
-0.913 -4.24 -2.591 20
-3.676 -2.149 -0.144 20
-5.134 -1.074 5.581 20
-3.0 3.75 4.434 20
4.923 -0.79 -13.144 21
4.159 -2.869 -3.384 20
3.445 6.354 -3.443 20
1.408 8.821 -8.16 20
1.035 3.43 -5.781 20
-1.403 1.906 -5.028 21
-2.664 2.375 -0.285 20
-3.191 -0.311 5.549 20
-4.959 -5.046 2.821 20
-10.338 -9.03 -0.009 20
-4.358 -14.614 0.347 20
3.631 -12.909 -1.013 21
1.936 -6.276 1.265 20
-2.541 -0.295 3.307 20
-4.984 1.309 3.975 20
-4.078 -0.17 2.064 20
-1.555 -3.945 -1.574 20
-0.798 -2.458 -1.738 21
-0.168 -1.563 1.143 20
-1.346 -2.112 1.561 20
-2.091 -1.676 -0.062 20
-1.401 -3.046 -5.433 20
-2.24 -3.041 -3.678 20
-1.869 -2.713 1.643 21
1.184 -1.816 2.149 20
1.687 2.142 1.24 20
0.069 4.157 0.78 20
-1.291 4.978 -0.285 20
-2.02 4.75 -0.532 20
0.309 1.873 -1.024 21
-0.549 3.777 -0.307 20
-1.802 5.07 1.609 20
-1.79 3.483 2.105 20
-1.943 3.38 -0.415 20
-2.939 4.758 -2.762 21
-0.213 -1.031 -3.698 20
0.747 -5.863 -3.214 20
3.402 -7.984 -4.871 20
12.921 -11.247 -2.739 20
8.647 -6.712 1.003 20
-3.397 -0.509 2.521 21
-7.786 -3.433 4.917 20
-11.347 -4.478 7.064 20
-8.304 -1.605 1.353 20
-3.289 0.713 -3.106 20
-1.121 0.385 1.988 20
-2.964 2.418 4.73 21
-4.058 3.647 3.535 20
-2.911 1.932 2.45 20
-2.71 0.758 0.866 20
-1.792 -1.235 -2.837 20
1.503 -1.513 -3.396 20
2.942 -0.445 0.312 21
2.988 0.614 4.218 20
3.153 -0.77 3.998 20
-0.798 -0.978 -0.344 20
-5.406 1.361 -4.11 20
-6.277 1.149 -2.291 21
-5.078 0.78 1.414 20
-3.397 1.858 2.808 20
-0.958 2.116 0.278 20
2.175 0.029 -4.351 20
3.124 -3.015 -3.532 20
0.968 -2.778 1.302 21
0.274 -1.427 3.229 20
2.359 -2.483 -0.401 20
2.8 -4.449 -4.541 20
2.38 -5.183 -2.054 20
1.562 -4.598 -0.751 20
-0.62 -0.574 -0.471 21
-3.257 1.078 -1.795 20
-4.716 -0.78 -1.792 20
-6.782 -1.92 3.541 20
-9.086 -0.322 7.395 20
-5.299 2.829 1.596 21
2.429 -0.336 -6.902 20
2.434 -1.85 -4.278 20
2.121 0.365 1.907 20
2.959 1.721 1.488 20
2.76 2.582 0.128 20
1.893 3.962 0.953 21
0.617 5.909 2.494 20
0.463 5.34 0.134 20
0.373 4.469 0.524 20
-0.219 4.9 0.385 20
-0.327 4.742 -0.163 20
-0.199 4.744 -1.79 21
-0.5 4.781 -3.616 20
-1.244 3.151 -4.351 20
-0.257 -1.544 -3.367 20
3.31 -8.978 -5.675 20
7.474 -15.643 -6.582 21
5.869 -11.677 -6.032 20
1.582 -0.86 -2.182 20
-3.029 4.031 5.111 20
-5.783 0.683 8.871 20
-6.716 -3.494 6.619 20
-2.753 -1.4 0.522 21
-0.272 5.295 -1.396 20
0.638 8.2 4.988 20
-0.556 6.401 6.589 20
-0.283 1.143 3.626 20
1.219 -2.989 1.739 21
1.233 -4.214 -1.647 20
2.619 -2.389 -1.794 20
2.387 1.311 0.57 20
0.978 2.482 0.586 20
1.072 0.082 0.068 20
0.469 -1.529 0.338 21
-0.61 -0.447 -1.034 20
-1.239 0.625 -1.217 20
-1.57 0.632 0.589 20
-1.482 0.045 1.041 20
-0.784 -0.735 -0.325 20
0.124 -1.015 -1.826 21
0.84 -1.015 -1.47 20
0.984 -1.051 1.041 20
2.41 -1.354 2.34 20
3.631 -2.855 0.325 20
2.438 -4.378 -2.289 21
