# Accelerometer Data File
# Started @Sun Jan 24 20:46:14 GMT+02:00 2021
#
#
# sensor Vendor: BOSCH
# sensor Name: BMI160 Accelerometer Non-wakeup
# sensor Resolution: 0.0023928226m/sec^2; Max Range: 78.4532; Min Delay: 2500 microseconds
# The sensor's attributes are the result hardware and the Android capabilities.
# It means that the Android may not utilize all features provided by the hardware.
#
# Some devices and Android versions save battery too much so the device may go to sleep.
# It just happens after couple of minutes from turning off the scree and it is easy to find it out.
#
# The following file provides the data from accelerometer in the m/s^2 format.
# The diff value is just a time delta between the samples
#
#
# data format:
# so we have 4 columns with values separated by the " "
# X Y Z time_from_previous_sample(ms)

# sensor speed set to:NORMAL
# units set to: m/sec^2
# gravity  filtered out
# Accuracy: HIGH
-1.76 4.955 8.131 0
-1.036 4.576 6.255 20
-0.364 4.058 4.426 20
-0.45 3.264 5.169 20
-0.623 2.174 7.44 20
-0.304 1.508 6.448 20
0.193 1.293 3.97 21
0.534 0.685 2.45 20
1.27 -0.521 3.574 20
-0.031 -1.575 3.853 20
-1.662 1.048 3.03 20
-1.009 2.144 1.968 20
-1.063 2.488 2.26 21
-0.802 2.757 1.433 20
-0.174 2.009 1.052 20
-0.333 -0.125 1.887 20
-0.681 -0.412 2.908 20
-0.119 0.59 1.981 20
0.245 0.13 0.396 21
-0.949 0.375 1.859 20
-0.641 0.254 2.193 20
1.037 -0.73 0.497 20
0.966 -0.532 0.572 20
-0.296 -0.339 1.768 21
-0.689 -0.441 2.005 20
0.246 -0.502 0.327 20
0.307 -0.118 -0.302 20
-0.171 0.111 1.174 20
-0.417 0.024 1.141 20
0.702 -0.249 0.302 21
0.864 -0.23 -0.529 20
-0.812 0.469 -1.075 20
-0.459 0.09 2.09 20
0.504 0.316 1.489 20
0.678 0.142 -0.804 20
0.052 0.365 0.539 21
-0.095 0.248 1.707 20
0.496 -0.42 0.834 20
0.604 0.412 0.892 20
1.056 0.138 -0.345 20
0.994 -0.798 -0.798 21
1.446 -0.963 -1.024 20
2.164 -1.012 -2.043 20
1.749 -0.317 -1.743 20
1.356 0.36 -0.26 20
2.631 -0.061 0.48 20
4.907 -0.533 -0.481 21
5.66 -0.491 -2.595 20
4.001 0.316 -3.638 20
2.834 1.02 -4.66 20
2.46 0.737 -5.77 20
2.531 -0.168 -1.843 20
1.271 -0.343 1.417 21
0.697 -0.895 2.75 20
1.578 -2.498 0.97 20
3.915 -5.057 -4.382 20
3.931 -6.044 -5.843 20
-0.187 -4.603 -4.474 21
-0.67 -3.2 -1.599 20
-1.207 -2.119 -2.815 20
0.101 -2.724 -6.547 20
3.652 -2.71 -5.964 20
5.799 -2.135 -2.668 20
8.489 -1.174 -2.535 21
10.443 -0.351 -2.353 20
10.537 0.394 -0.668 20
9.369 1.101 1.566 20
6.673 1.847 1.759 20
6.635 2.11 -0.057 20
7.849 1.224 -1.179 21
6.499 0.365 -0.56 20
3.48 1.382 -4.167 20
-1.209 4.269 -20.368 20
-3.809 4.374 -4.48 20
-2.173 2.247 7.042 20
-0.233 0.351 4.659 21
-1.7 -0.33 -3.33 20
-3.267 -0.057 -1.357 20
-4.133 1.189 1.07 20
-3.879 0.574 0.754 20
-3.976 -0.381 1.946 21
-4.497 -0.423 2.844 20
-2.529 -0.654 4.032 20
-1.867 0.337 2.95 20
-3.075 1.047 1.333 20
-0.523 0.005 4.908 20
-2.62 0.92 -3.397 21
-0.01 0.632 -1.794 20
1.072 -0.739 3.276 20
-1.833 0.501 -1.673 20
2.088 -0.633 -4.358 20
3.511 -1.531 -1.009 20
0.588 0.117 -3.265 21
0.659 1.554 -2.061 20
0.979 0.37 -0.19 20
1.831 -2.559 -2.211 20
-1.869 -2.827 -2.52 20
-3.416 0.197 -5.012 20
2.748 -2.012 -5.037 21
8.001 -8.138 5.165 20
-0.891 -2.357 -2.724 20
-2.928 -2.579 3.27 20
-1.214 -4.324 4.738 20
-0.446 -3.089 -1.566 21
-2.027 -1.083 2.688 20
-7.268 -1.419 4.939 20
-8.66 -3.955 -2.651 20
-5.878 -5.385 -6.471 20
-3.436 -5.86 -1.549 20
-2.144 -7.135 3.059 21
0.127 -11.755 4.838 20
1.358 -9.105 3.578 20
1.893 -4.544 2.28 20
-3.722 1.418 2.08 20
-4.171 0.577 1.003 20
-1.374 -1.629 -3.442 21
-0.745 -2.32 -5.675 20
0.469 -5.16 -2.082 20
0.105 -1.421 2.221 20
-0.556 1.441 3.929 20
-4.264 9.791 -0.609 20
-5.306 4.903 -0.787 21
-5.133 -3.395 -0.139 20
-5.657 -2.208 -2.331 20
-3.597 -2.716 0.408 20
1.145 -9.168 -0.688 20
2.899 -10.444 1.353 21
0.255 -7.233 6.937 20
-3.51 -6.272 0.524 20
-4.981 -3.306 -6.099 20
-6.237 2.452 -5.61 20
-5.993 3.291 0.924 20
-3.115 -3.597 1.36 21
0.115 -10.919 -1.304 20
1.606 -8.993 -3.163 20
-0.024 -0.162 -3.121 20
1.191 1.395 -1.45 20
-1.708 1.963 1.061 20
-4.092 2.642 0.332 21
-5.056 1.304 -1.417 20
-5.247 -0.54 3.185 20
-5.048 -0.93 3.996 20
-1.777 -1.134 -0.769 20
3.716 -2.204 -2.513 20
2.006 -0.736 -0.468 21
-0.048 2.321 1.041 20
1.431 4.104 0.25 20
2.128 4.149 1.005 20
2.049 4.034 0.96 20
2.062 4.191 0.215 21
0.905 4.498 -0.443 20
-0.144 4.54 -0.621 20
-0.455 3.961 -0.66 20
-0.535 3.125 -1.286 20
-0.684 2.61 -1.962 20
-0.469 2.267 -2.354 21
-0.361 1.637 -2.955 20
0.06 0.268 -3.748 20
1.522 -1.681 -4.997 20
4.138 -4.132 -6.293 20
7.074 -6.526 -3.9 21
7.544 -7.352 0.827 20
2.868 -2.592 -2.125 20
-1.281 2.606 0.129 20
-5.862 2.778 6.627 20
-8.938 -2.242 8.784 20
-4.298 -7.547 4.486 21
-0.345 -3.475 -2.38 20
-1.617 5.049 -1.833 20
-3.165 8.449 3.855 20
-2.807 5.316 4.207 20
-0.276 -0.52 3.439 20
0.671 -3.219 3.817 21
1.029 -3.285 2.394 20
4.018 -2.29 -1.835 20
4.974 -0.069 -2.242 20
2.599 0.842 -1.27 20
0.472 0.094 0.309 20
-0.868 0.27 1.259 21
-0.986 1.222 0.987 20
-0.948 1.677 0.582 20
-1.508 0.843 0.312 20
-1.388 -0.976 -0.651 20
0.348 -1.477 -2.524 21
2.01 -0.614 -2.255 20
2.197 -0.451 -0.371 20
0.925 -1.266 0.821 20
-0.646 -1.394 1.521 20
-0.719 -1.425 1.136 20
-0.048 -2.164 -0.841 21
1.194 -3.228 -2.161 20
2.318 -2.996 -1.076 20
2.015 -1.327 -1.16 20
1.441 -0.218 -1.473 20
0.191 0.142 -1.647 20
-2.346 -0.214 -1.012 21
-4.75 -0.904 3.348 20
-6.541 -0.904 4.471 20
-6.296 -0.512 0.272 20
-1.482 -1.118 -2.373 20
0.929 -0.845 0.34 20
0.442 0.886 0.349 21
2.249 2.367 -0.513 20
3.928 2.792 -0.004 20
2.901 3.177 0.623 20
1.531 3.792 0.646 20
0.807 4.398 0.444 21
-0.088 4.804 0.169 20
-0.782 4.785 0.091 20
-0.988 4.601 -0.316 20
-0.657 4.346 -1.884 20
-0.287 4.064 -3.918 20
0.459 2.425 -5.07 21
1.903 -1.186 -4.66 20
4.424 -5.77 -4.541 20
6.256 -10.386 -3.352 20
5.09 -9.497 -1.339 20
2.179 -2.262 -1.789 20
-0.573 1.663 -0.795 21
-3.107 2.374 1.618 20
-6.076 -0.353 4.38 20
-5.71 -4.03 4.041 20
-2.427 -2.745 -0.911 20
-1.891 3.145 -0.126 20
-1.837 6.603 5.532 21
-0.931 5.33 7.969 20
0.329 0.908 5.82 20
2.61 -3.278 4.085 20
4.483 -5.313 -3.209 20
4.106 -2.41 -5.268 21
1.212 1.969 0.221 20
-0.429 2.158 -0.186 20
-1.677 0.987 -1.379 20
-1.673 0.373 1.617 20
-0.505 0.219 2.901 20
0.018 0.454 1.184 21
-0.256 0.538 0.481 20
-0.729 -0.073 0.284 20
-0.716 -0.575 -0.64 20
0.064 -0.39 -1.063 20
0.801 -0.375 -0.582 20
0.803 -1.322 0.148 21
0.229 -2.167 0.97 20
0.665 -2.239 0.685 20
1.597 -2.119 -1.357 20
1.655 -2.124 -2.547 20
1.578 -2.067 -1.057 20
1.185 -1.33 -0.479 21
0.642 -0.056 -1.766 20
0.306 0.897 -1.3 20
-0.593 0.88 -0.776 20
-1.885 -1.479 0.664 20
-4.687 -3.802 3.941 21
-8.237 -3.562 2.568 20
-5.686 -2.895 -1.204 20
