# Accelerometer Data File
# Started @Sun Jan 24 20:49:43 GMT+02:00 2021
#
#
# sensor Vendor: BOSCH
# sensor Name: BMI160 Accelerometer Non-wakeup
# sensor Resolution: 0.0023928226m/sec^2; Max Range: 78.4532; Min Delay: 2500 microseconds
# The sensor's attributes are the result hardware and the Android capabilities.
# It means that the Android may not utilize all features provided by the hardware.
#
# Some devices and Android versions save battery too much so the device may go to sleep.
# It just happens after couple of minutes from turning off the scree and it is easy to find it out.
#
# The following file provides the data from accelerometer in the m/s^2 format.
# The diff value is just a time delta between the samples
#
#
# data format:
# so we have 4 columns with values separated by the " "
# X Y Z time_from_previous_sample(ms)

# sensor speed set to:NORMAL
# units set to: m/sec^2
# gravity  filtered out
# Accuracy: HIGH
-0.156 4.101 8.413 0
-0.227 3.851 7.104 20
-0.297 3.841 6.348 20
0.051 2.846 6.216 20
0.356 1.952 5.359 20
0.191 1.698 3.551 20
0.194 0.901 3.101 21
0.127 0.653 3.263 20
0.405 1.071 2.825 20
2.596 1.343 1.611 20
3.664 1.506 0.924 20
2.705 1.291 0.693 20
1.773 0.851 3.325 21
1.25 0.965 5.312 20
1.755 1.081 4.356 20
1.722 0.865 3.988 20
1.435 0.259 3.261 20
1.447 0.408 1.355 20
0.8 1.109 0.275 21
0.37 1.08 0.07 20
0.327 0.851 0.208 20
0.486 0.361 0.704 20
0.362 0.217 1.141 20
-0.648 0.993 1.753 20
0.05 0.574 1.31 21
0.163 -0.051 1.328 20
-0.255 0.399 2.187 20
1.567 -2.089 0.821 20
1.956 -3.59 1.347 20
1.911 -2.858 1.38 20
1.181 -1.988 1.165 21
-0.316 -0.939 -0.749 20
-1.392 -1.061 -1.905 20
-1.018 -1.433 1.148 20
-0.595 -1.594 1.46 20
-0.529 -1.038 -0.686 20
-0.549 -0.21 -1.046 21
-0.503 1.151 -0.78 20
1.015 -0.323 -0.217 20
1.172 -2.151 -0.678 20
0.938 -1.878 -1.615 20
0.105 -1.5 -2.822 20
0.504 -1.193 -5.765 21
0.785 0.801 -3.44 20
-0.795 2.737 0.32 20
0.72 1.605 -3.544 20
4.686 -0.223 -4.682 20
3.275 -0.227 -0.805 21
2.273 -0.545 -3.484 20
1.599 -0.883 0.496 20
3.599 -3.317 4.599 20
4.341 -3.373 2.694 20
2.999 -2.436 1.787 20
2.126 -2.279 0.78 21
2.183 -2.284 0.09 20
2.98 -3.179 -1.052 20
2.996 -3.527 -1.585 20
1.466 -2.997 -2.216 20
-0.609 -2.363 -4.445 20
-3.179 -0.892 -3.445 21
-2.048 -2.023 0.502 20
0.471 -4.899 0.49 20
0.523 -5.082 0.398 20
0.365 -5.147 0.852 20
2.116 -4.729 -0.8 20
3.452 -3.935 -2.805 21
2.866 -2.735 -5.215 20
2.95 -1.819 -6.429 20
5.274 -0.691 -5.82 20
6.991 0.492 -4.499 20
8.86 0.971 -3.063 21
8.633 1.534 -0.345 20
5.416 2.583 -0.28 20
3.932 3.778 -0.099 20
3.86 4.689 1.059 20
3.689 5.231 -1.057 20
1.706 5.95 -4.701 21
-2.48 8.128 -2.191 20
-4.378 7.461 -0.301 20
-4.535 3.611 0.621 20
-4.377 1.104 1.613 20
-5.036 0.129 0.093 20
-7.445 -0.32 -3.511 21
-7.462 -1.569 -5.09 20
-3.928 -2.893 -1.86 20
-0.929 -2.552 2.066 20
-1.933 -0.352 1.656 20
-4.764 3.114 0.327 20
4.79 1.622 2.439 21
10.526 -0.765 0.181 20
0.128 3.386 -1.711 20
-7.169 2.732 0.74 20
6.286 -6.101 6.336 20
6.307 -6.765 3.742 20
-2.369 -4.155 -2.874 21
-4.284 -2.914 -2.904 20
-9.152 -1.555 -2.271 20
4.79 -5.778 -0.48 20
4.904 -3.223 0.705 20
-5.026 1.024 -1.012 20
-2.933 2.069 -3.679 21
-1.359 0.143 -1.284 20
2.75 -0.392 -4.618 20
4.499 2.645 -5.668 20
4.157 2.417 -2.966 20
2.846 1.4 -2.187 20
2.219 -0.063 -1.869 21
1.706 0.874 1.103 20
-1.305 2.453 0.24 20
-6.416 -4.572 1.05 20
-14.016 -15.149 2.989 20
-10.797 -13.326 1.243 20
-5.449 -4.602 -2.819 21
-2.651 -2.454 -1.817 20
-0.803 -4.546 0.755 20
0.249 -5.863 0.955 20
0.765 -3.957 1.569 20
1.792 0.077 2.876 21
2.577 0.138 2.981 20
1.209 -0.444 1.423 20
0.301 -1.346 -2.301 20
-1.041 0.126 -3.22 20
-0.704 -1.757 -0.488 20
-0.196 -3.709 0.584 21
-1.069 -4.364 -1.452 20
-3.758 -3.08 -2.09 20
-6.565 -1.414 0.777 20
-7.322 -0.908 2.102 20
-3.729 0.799 -2.649 20
0.748 -1.913 -6.658 21
1.994 -6.766 -2.704 20
0.773 -4.19 3.218 20
-0.7 0.201 2.202 20
0.561 0.998 -0.162 20
-0.475 0.251 0.789 20
-2.866 -1.836 0.395 21
-3.743 4.416 -1.467 20
-3.977 7.945 0.601 20
-4.841 3.447 0.927 20
-3.667 0.392 0.054 20
-2.136 -0.289 -0.041 20
-3.556 0.183 -2.805 21
-3.724 1.058 -6.895 20
-2.416 -0.459 -2.018 20
-1.506 -1.612 -2.649 20
0.454 -4.76 -5.434 20
0.747 -7.117 -5.889 20
1.117 -4.967 -3.683 21
0.785 1.274 -2.008 20
-2.151 2.658 1.473 20
-7.268 1.5 8.227 20
-9.197 0.349 9.081 20
-5.548 -1.125 4.543 21
-0.519 -1.666 -4.429 20
2.656 -2.312 -2.354 20
0.549 1.594 4.131 20
-1.37 3.054 4.983 20
-2.298 1.614 3.799 20
-2.219 0.677 3.43 21
-2.051 0.758 1.873 20
0.436 0.71 -1.853 20
2.352 -0.087 0.483 20
1.537 -0.358 0.415 20
