# Accelerometer Data File
# Started @Wed Jan 06 22:10:33 GMT+02:00 2021
#
#
# sensor Vendor: BOSCH
# sensor Name: BMI160 Accelerometer Non-wakeup
# sensor Resolution: 0.0023928226m/sec^2; Max Range: 78.4532; Min Delay: 2500 microseconds
# The sensor's attributes are the result hardware and the Android capabilities.
# It means that the Android may not utilize all features provided by the hardware.
#
# Some devices and Android versions save battery too much so the device may go to sleep.
# It just happens after couple of minutes from turning off the scree and it is easy to find it out.
#
# The following file provides the data from accelerometer in the m/s^2 format.
# The diff value is just a time delta between the samples
#
#
# data format:
# so we have 4 columns with values separated by the ";"
# X;Y;Z;time_from_previous_sample(ms)

# sensor speed set to:NORMAL
# units set to: m/sec^2
# gravity  filtered out
# Accuracy: HIGH
1.916;2.239;10.024;0
1.505;1.97;9.41;19
0.973;2.001;8.219;20
0.873;2.025;5.753;20
1.418;1.945;4.241;20
1.442;1.799;2.909;20
1.402;1.608;2.942;20
1.071;1.46;3.742;20
0.364;1.08;3.37;20
-0.011;1.102;3.735;20
0.038;1.145;3.612;20
0.248;1.082;2.86;20
0.222;1.082;1.6;20
0.309;1.158;0.985;20
0.358;0.954;1.444;20
-0.091;0.427;1.328;20
-0.179;0.183;1.67;20
0.395;0.379;1.909;20
0.335;0.35;1.704;20
0.439;0.349;1.295;20
0.303;0.447;1.64;20
0.015;-0.066;1.201;20
-0.422;0.222;1.171;20
-0.649;0.101;1.377;20
-1.078;-0.102;1.281;20
-1.232;0.052;-0.127;20
-0.491;-0.035;-0.972;20
0.995;-0.28;-1.131;20
1.426;-0.014;0.064;20
2.646;-0.345;0.959;20
3.745;0.768;-0.082;20
3.084;0.361;0.494;20
3.248;0.247;0.845;20
2.112;-0.168;0.547;20
1.533;-0.745;-0.296;20
1.477;-1.087;-0.688;20
1.087;-0.795;-1.638;20
0.362;-0.025;-2.751;20
0.894;0.293;-3.07;20
2.149;-0.249;-2.461;20
2.156;-0.252;-3.351;20
2.51;-1.216;-0.76;20
3.569;-0.753;-4.815;20
4.508;-0.616;-3.976;20
3.485;-0.709;-0.717;20
1.81;1.087;1.077;20
0.851;1.662;-0.823;20
0.46;0.17;-0.23;20
0.255;-0.866;0.659;20
0.296;-1.514;-0.762;20
1.092;-2.779;-2.177;20
2.416;-3.509;-2.341;20
1.823;-3.751;-2.592;20
-0.109;-1.761;0.525;20
-2.891;0.192;-0.42;20
-1.185;-0.223;-3.062;20
-1.089;-1.424;-1.094;20
-2.333;-2.713;-3.681;20
3.62;-11.457;-2.661;95
2.564;-5.831;4.027;20
1.956;-3.284;-1.053;20
4.622;-6.114;-3.186;20
4.528;-5.89;-2.009;20
2.913;-4.083;-1.099;20
2.369;-3.824;0.597;20
2.842;-5.364;3.527;20
2.463;-5.272;4.468;20
1.457;-3.169;0.807;20
0.941;-2.451;-0.918;20
1.399;-2.714;-0.205;20
0.875;-0.746;5.536;20
-0.255;-0.575;13.902;20
-3.89;-1.504;-3.109;20
-5.454;0.993;-10.254;20
-2.731;0.275;-9.853;20
-1.022;-0.653;-6.79;20
-1.61;-0.238;-3.894;20
-2.035;0.511;-4.285;20
-1.605;0.484;-2.708;20
-0.263;-1.142;-2.868;20
-1.774;-2.815;-5.214;20
-3.362;-1.169;-5.054;20
-2.144;-1.502;-1.938;20
-2.104;-3.189;0.258;20
-3.468;-3.92;0.568;20
-1.709;-3.963;-0.721;20
-0.147;-3.606;0.844;20
0.349;-2.838;0.26;20
-1.42;-0.79;-1.676;20
-2.531;1.224;-1.396;20
-2.53;3.339;-0.487;19
-2.156;2.082;0.447;21
-1.203;-0.406;1.148;19
-1.932;0.682;0.165;20
-3.757;3.97;-1.795;20
-2.924;4.142;-0.669;20
-2.09;2.296;6.332;20
-1.601;-0.08;11.354;20
-2.038;-0.296;2.138;20
-2.61;-0.76;-7.945;20
-2.627;-18.938;-7.911;20
3.494;-40.902;-5.382;20
-0.8;-3.888;6.15;20
-1.317;7.734;7.32;20
-0.607;8.494;-2.347;20
-1.857;8.183;-4.173;20
-2.512;4.819;-0.123;20
-0.687;1.04;-0.95;20
-0.489;0.516;-1.172;20
-1.742;2.441;-1.05;20
-1.415;3.475;0.214;20
-1.392;3.453;0.244;20
-2.102;3.235;0.071;20
-1.87;2.327;0.558;20
-0.978;1.648;2.287;20
0.755;0.436;3.759;20
2.872;-1.364;5.576;20
4.967;-3.082;6.928;20
5.9;-3.692;4.416;20
4.583;-2.553;3.017;20
1.652;-0.101;0.156;20
-2.214;0.061;-3.146;20
-4.28;-4.342;-3.547;20
-4.818;-7.644;-4.025;20
-2.728;-4.092;-3.094;20
-2.761;4.625;-2.121;20
-3.925;8.401;-3.728;20
-2.455;7.315;-3.905;20
-1.636;3.529;-2.745;20
-0.86;-1.18;-2.397;20
-0.37;-2.686;-3.229;20
1.561;-2.357;-3.609;20
2.5;-1.241;-2.717;20
2.306;0.529;-0.906;20
2.541;1.446;0.246;20
1.398;2.72;1.041;20
0.771;1.73;1.286;20
2.124;-1.115;1.423;20
1.456;-1.657;1.789;20
0.948;-1.066;0.22;20
0.075;-0.313;-0.69;20
-1.184;0.793;-0.774;20
-1.132;1.158;-0.849;20
0.925;0.132;-1.008;20
2.951;-0.779;0.245;20
3.831;-0.561;4.703;20
4.397;-1.285;4.724;20
4.33;-2.746;0.032;20
2.657;-2.079;-1.054;20
0.296;-1.22;0.618;20
1.351;-5.448;0.864;20
1.504;-7.603;-0.455;20
-4.134;-1.547;2.434;20
-6.463;-0.336;4.159;20
-5.097;-2.051;-3.423;20
-3.679;-3.978;-6.109;20
-4.657;-3.565;-13.018;20
-3.861;-0.158;-4.356;20
0.858;2.683;10.396;20
1.563;4.526;4.232;20
-0.136;5.444;-5.355;20
-0.715;6.549;-2.912;20
0.739;6.254;-0.917;20
2.138;4.096;-0.729;20
-0.699;3.682;-1.844;20
-3.143;4.049;-1.469;20
-3.88;4.523;-0.574;20
-3.279;4.629;-0.23;20
-2.39;3.875;0.868;20
-0.836;2.024;2.225;20
0.07;-1.612;4.571;20
2.532;-11.361;13.106;20
12.517;-18.301;22.504;20
8.62;-3.012;8.24;20
2.517;4.714;-1.601;20
-2.313;0.398;0.205;20
-5.07;-4.74;-6.073;20
-5.764;-3.192;-4.556;20
-4.907;1.277;-4.786;20
-3.78;4.016;-8.356;20
-4.286;4.658;-6.02;20
-2.801;2.45;-7.867;20
0.044;0.301;-4.04;20
2.398;0.334;-4.229;20
3.393;0.119;-5.561;20
3.714;-0.28;-2.362;20
3.804;-0.077;1.722;20
1.895;2.01;3.326;20
1.319;1.749;2.616;20
1.56;0.42;1.479;20
0.852;-1.665;8.314;20
-0.922;-2.71;9.93;20
0.637;-0.664;-1.279;20
2.311;0.917;-5.907;20
2.595;1.105;-4.193;20
3.401;0.568;-2.392;20
3.119;0.742;-0.592;20
3.255;-0.547;3.209;20
3.617;-2.45;8.334;20
1.82;-2.194;1.33;20
-0.392;-1.509;-2.372;20
-2.338;-1.311;0.921;20
-2.439;-2.236;3.783;20
-1.166;-1.504;3.495;20
2.323;-2.752;2.87;20
1.338;-4.243;-1.925;20
0.012;-2.952;-9.791;20
-1.228;-3.829;-10.194;20
-3.836;-3.198;-8.107;20
-3.808;-1.106;2.648;20
1.047;2.375;6.686;20
-0.061;4.882;0.343;19
-4.496;6.731;-3.89;20
-3.883;7.701;-2.175;20
-1.093;7.088;-1.645;20
1.642;4.372;-2.821;20
-0.841;3.305;-1.933;20
-4.151;3.44;-1.466;20
-4.648;3.777;-0.144;20
-4.728;3.766;0.66;20
-4.16;2.324;1.842;20
-2.483;-0.604;2.376;20
-0.159;-7.613;5.23;20
9.22;-19.91;20.736;20
12.122;-9.373;23.787;20
4.201;5.126;3.672;20
1.76;2.507;-5.493;20
-1.284;-5.59;-3.258;20
-6.543;-5.346;-6.808;20
-5.701;0.056;-7.537;20
-3.204;6.833;-8.461;20
-3.472;9.088;-11.017;20
-3.205;5.799;-5.068;20
0.912;0.213;2.032;20
1.737;-1.582;-2.449;20
2.208;-1.714;-8.672;20
2.442;-1.138;-4.118;20
3.034;0.062;2.832;20
0.693;2.291;5.021;20
0.234;2.26;2.792;20
2.683;-0.929;8.092;20
1.522;-3.009;12.567;20
-0.13;-0.628;-1.124;20
0.844;1.178;-6.548;20
0.908;1.936;-4.955;20
1.126;1.531;-4.205;20
2.399;0.302;-3.593;20
2.218;0.069;-0.629;20
2.847;-1.19;8.287;20
3.701;-2.647;8.976;20
1.847;-1.75;-0.02;20
1.354;-2.039;-2.202;20
3.148;-4.812;-0.059;20
2.098;-4.462;2.281;20
-1.396;-1.438;2.859;20
-4.038;-1.395;3.166;20
-4.08;-2.65;-4.404;20
