# Accelerometer Data File
# Started @Sun Jan 24 21:12:06 GMT+02:00 2021
#
#
# sensor Vendor: BOSCH
# sensor Name: BMI160 Accelerometer Non-wakeup
# sensor Resolution: 0.0023928226m/sec^2; Max Range: 78.4532; Min Delay: 2500 microseconds
# The sensor's attributes are the result hardware and the Android capabilities.
# It means that the Android may not utilize all features provided by the hardware.
#
# Some devices and Android versions save battery too much so the device may go to sleep.
# It just happens after couple of minutes from turning off the scree and it is easy to find it out.
#
# The following file provides the data from accelerometer in the m/s^2 format.
# The diff value is just a time delta between the samples
#
#
# data format:
# so we have 4 columns with values separated by the " "
# X Y Z time_from_previous_sample(ms)

# sensor speed set to:NORMAL
# units set to: m/sec^2
# gravity  filtered out
# Accuracy: HIGH
-0.519 -1.138 -1.04 20
-0.154 0.575 0.062 20
0.874 2.79 1.086 21
1.2 2.774 -0.24 20
1.595 1.31 -1.011 20
1.591 1.104 -0.494 20
1.428 2.054 0.156 20
1.08 3.259 -0.404 20
1.108 3.519 -0.413 21
1.683 2.691 0.466 20
1.993 2.307 0.419 20
2.32 2.693 0.571 20
2.161 3.53 1.338 20
1.695 4.194 1.814 21
1.575 4.335 1.654 20
1.514 4.074 1.739 20
1.535 3.425 1.341 20
1.545 2.77 0.825 20
1.449 1.941 0.376 20
1.3 0.997 -0.681 21
1.314 -0.068 -4.275 20
0.396 -1.186 -8.076 20
-0.218 -2.687 -7.928 20
0.391 -3.134 -4.86 20
2.381 -0.263 2.823 20
2.248 3.576 2.769 21
0.585 2.638 1.02 20
-0.537 1.758 1.787 20
-0.33 1.25 0.256 20
1.008 0.804 1.196 20
1.203 0.475 0.523 20
0.638 0.316 -2.025 21
2.109 -0.155 -1.56 20
2.605 -0.575 -1.447 20
1.276 -0.563 -1.302 20
1.129 -1.203 -0.072 20
0.246 -0.203 0.915 20
-0.461 0.537 -0.083 21
-0.516 0.606 -0.045 20
-0.896 0.338 0.004 20
-1.229 -0.512 -1.127 20
-1.136 -0.887 -1.551 20
-0.867 -0.298 0.58 21
-0.082 0.088 1.969 20
0.501 -0.607 0.344 20
0.572 -2.176 -0.633 20
-0.472 -2.291 0.505 20
-1.287 -1.928 2.024 20
-1.96 -1.64 1.936 21
-2.303 -1.366 1.233 20
-2.174 -1.861 0.84 20
-1.571 -2.583 0.901 20
-0.715 -2.577 0.718 20
0.226 -2.558 -0.075 20
1.286 -3.197 -1.439 21
2.099 -3.55 -2.836 20
2.329 -3.329 -0.772 20
1.588 -2.679 2.489 20
0.124 -1.803 2.175 20
-0.713 -1.101 0.422 21
-0.118 -0.497 -0.524 20
0.723 -0.367 1.086 20
0.644 -1.059 1.329 20
-0.269 -2.391 -0.149 20
-2.063 -2.969 -0.429 20
-3.058 -2.476 0.9 21
-2.539 -1.536 2.386 20
-1.884 0.13 2.729 20
-1.238 1.581 0.275 20
-0.112 1.53 0.426 20
0.608 0.465 1.89 20
0.374 -1.303 -0.663 21
-0.322 -2.787 0.616 20
-2.079 -2.08 -0.067 20
-3.158 -1.076 -0.082 20
-0.626 -2.439 -1.048 20
1.505 -3.971 -0.898 21
-0.162 -2.811 2.146 20
-1.952 0.026 0.843 20
-1.619 0.595 1.533 20
0.502 0.152 2.574 20
1.346 1.061 1.87 20
0.698 1.856 0.448 21
-0.421 1.203 -0.558 20
-0.264 -0.49 -1.5 20
0.701 -1.086 -0.384 20
2.162 -0.055 1.842 20
2.692 1.08 0.491 20
2.036 0.506 -1.237 21
0.69 0.188 0.02 20
-0.152 0.512 -0.007 20
-0.16 0.215 -1.267 20
0.284 -0.69 -1.727 20
0.732 -1.073 -1.138 21
0.635 -0.535 -0.897 20
0.793 0.238 -0.788 20
1.507 0.744 -0.237 20
1.958 0.616 0.277 20
1.378 0.162 0.241 20
0.404 0.077 -0.125 21
0.021 0.371 -0.516 20
0.385 0.765 -1.329 20
0.53 0.831 -1.193 20
0.537 0.786 -0.529 20
0.572 0.88 -0.195 20
0.532 1.012 -0.471 21
0.177 0.937 -0.454 20
-0.094 1.108 0.552 20
-0.031 1.306 0.423 20
0.165 1.263 -0.23 20
0.256 1.486 0.292 20
0.395 1.568 1.461 21
0.763 1.474 1.205 20
0.529 0.593 -0.518 20
0.625 -0.618 -2.357 20
1.886 -1.936 -2.247 20
1.337 0.839 2.681 21
0.059 2.303 0.551 20
0.65 0.809 0.166 20
1.053 0.517 0.183 20
1.057 0.909 0.256 20
0.272 1.776 0.659 21
-0.856 2.191 1.738 20
-0.746 2.136 0.553 20
0.975 1.829 0.968 20
1.737 1.694 0.627 20
1.702 1.477 0.105 20
2.034 0.208 -1.006 21
1.684 -0.691 -0.651 20
0.916 -0.594 -0.323 20
-0.033 -0.203 -0.01 20
-0.562 0.039 0.671 20
-0.62 0.102 0.628 20
-0.405 0.124 0.882 21
0.046 -0.315 0.718 20
0.574 -1.104 0.448 20
1.01 -2.029 0.295 20
0.909 -2.69 -0.274 20
0.348 -3.105 -0.926 20
-0.722 -2.732 -0.344 21
-1.183 -2.057 -0.849 20
-0.698 -1.912 -1.68 20
-0.736 -2.092 -0.824 20
-1.423 -2.107 -0.017 20
-1.813 -2.118 0.281 20
-2.311 -2.057 0.563 21
-2.449 -2.175 0.225 20
-2.227 -2.246 0.747 20
-1.828 -1.961 1.33 20
-1.647 -1.273 1.743 20
-1.592 -0.482 1.023 21
-1.672 0.167 0.446 20
-1.74 0.318 0.703 20
-1.734 0.424 1.407 20
-1.44 0.729 1.197 20
-1.593 1.13 0.04 20
-1.693 0.026 -3.125 21
-0.452 -3.102 -4.236 20
0.981 -3.48 -1.829 20
1.335 -1.135 1.917 20
1.7 0.232 3.03 20
1.385 0.409 1.668 20
0.164 0.399 0.747 21
-0.841 0.445 -0.271 20
-0.987 0.198 -1.148 20
-0.718 0.234 -0.987 20
-0.334 0.519 -0.716 20
0.078 0.605 -0.461 21
0.7 0.32 -0.361 20
1.223 -0.185 -0.62 20
1.118 -0.298 -0.726 20
1.051 -0.07 -0.699 20
1.22 0.188 -0.588 20
1.13 0.43 -0.611 21
0.321 1.612 0.661 20
0.107 2.766 1.112 20
0.532 2.64 -0.096 20
0.854 1.307 -1.787 20
1.213 1.197 0.782 20
0.693 2.817 1.909 21
0.515 2.342 -0.733 20
1.762 0.915 1.095 20
1.346 1.074 -0.627 20
1.291 1.639 -0.704 20
1.423 2.663 1.22 21
0.136 4.175 2.283 20
-0.323 4.549 1.859 20
1.105 3.046 1.634 20
1.176 1.834 2.005 20
0.683 1.262 1.591 20
0.181 1.183 0.762 21
-0.267 1.453 -0.872 20
0.186 0.84 -0.35 20
0.945 -0.795 0.243 20
1.392 -2.311 -0.71 20
1.296 -3.139 -1.952 20
1.015 -3.737 -2.694 21
0.495 -4.531 -2.645 20
-0.209 -5.611 -2.007 20
-1.675 -5.587 0.129 20
-3.511 -3.831 1.153 20
-3.677 -1.558 0.779 21
-2.818 0.408 0.817 20
-1.624 1.674 0.615 20
-0.567 1.925 0.672 20
-0.266 1.208 0.501 20
-0.192 -0.261 0.009 20
-0.686 -1.953 -0.498 21
-1.491 -3.405 0.232 20
-1.971 -3.336 -1.12 20
-1.729 -2.776 -2.211 20
-1.101 -3.803 -1.574 20
-1.903 -4.578 -0.752 20
-3.068 -2.518 -0.593 21
-1.442 0.117 -0.014 20
0.018 1.386 1.002 20
0.756 1.974 1.781 20
1.297 2.253 2.03 20
1.458 1.769 1.46 21
0.946 0.926 1.025 20
0.5 0.536 1.35 20
0.027 0.527 1.09 20
-1.044 0.714 0.429 20
-1.315 0.869 -0.851 20
-0.103 -0.19 -4.644 21
0.978 -2.503 -5.846 20
2.413 -4.357 -1.868 20
3.187 -2.863 1.817 20
2.319 0.109 0.699 20
0.927 1.234 -1.295 21
0.049 1.563 -0.113 20
-0.632 2.205 1.046 20
-0.034 2.59 1.476 20
1.034 2.926 2.792 20
0.853 4.968 2.246 20
-0.055 4.877 1.034 21
0.833 3.085 1.019 20
1.308 2.757 2.092 20
1.095 3.016 0.628 20
2.06 2.091 0.906 20
2.664 1.686 0.502 21
1.859 1.282 0.398 20
0.774 1.602 0.192 20
0.862 1.177 -0.1 20
0.625 1.316 1.541 20
-0.083 1.046 0.098 20
-0.368 0.107 -0.301 21
-0.279 -0.358 0.157 20
-0.303 -0.788 -0.742 20
-0.077 -1.317 -1.45 20
-0.002 -1.485 -1.538 20
0.058 -1.558 -1.682 20
-0.001 -1.812 -0.972 21
-0.684 -2.019 -0.959 20
-1.041 -2.414 -1.152 20
-1.107 -2.737 -0.105 20
-0.981 -2.811 -0.209 20
-1.236 -2.282 -0.568 20
-1.35 -1.803 -0.166 21
-1.532 -1.696 -0.143 20
-1.685 -1.822 -0.493 20
-1.37 -2.179 0.082 20
-1.306 -2.004 0.291 20
-1.656 -1.452 0.001 20
-1.874 -1.147 0.139 21
-1.57 -0.916 0.317 20
-1.51 -0.268 0.609 20
-1.491 0.182 0.444 20
-1.02 0.464 -0.343 20
0.133 0.456 0.149 21
1.232 0.266 0.885 20
1.227 0.039 0.652 20
0.632 -0.652 -0.007 20
-0.633 -1.1 -0.738 20
-1.622 -1.272 -1.546 20
-1.798 -0.757 -1.404 21
-1.116 -0.017 -0.737 20
0.086 0.201 -0.351 20
0.985 -0.001 -0.312 20
1.27 -0.26 -0.274 20
1.044 -0.281 -0.111 20
0.577 -0.018 0.441 21
0.657 0.401 0.845 20
1.469 0.807 0.002 20
1.661 1.395 -1.058 20
1.203 1.053 -0.664 20
1.676 0.391 -0.004 21
2.287 0.693 1.381 20
1.657 2.615 1.873 20
1.625 3.376 1.673 20
1.525 2.775 1.102 20
0.685 3.295 2.542 20
-0.03 3.996 0.785 21
0.744 3.18 1.258 20
0.786 3.156 1.842 20
0.291 3.15 0.291 20
0.191 2.967 0.359 20
0.769 1.838 0.066 21
1.19 0.345 -0.222 20
0.845 -0.016 -0.215 20
0.614 0.011 -0.26 20
0.446 0.035 -0.601 20
0.641 -0.345 -0.795 20
1.047 -1.034 -1.067 21
1.039 -1.895 -0.833 20
0.454 -3.053 -0.504 20
-0.457 -4.25 -0.79 20
-1.401 -4.39 -0.103 20
-1.465 -3.194 0.37 20
-1.418 -1.624 0.506 21
-1.513 -0.321 0.196 20
-0.827 -0.358 -0.931 20
0.102 -1.721 -0.98 20
0.111 -3.655 -0.582 20
-0.358 -4.793 0.499 21
-1.278 -2.686 1.603 20
-1.221 -0.153 1.024 20
-0.665 0.665 0.592 20
-1.026 0.131 0.36 20
-2.794 -1.052 -0.341 20
-4.278 -2.033 -0.559 21
-2.88 -2.082 -0.633 20
-0.829 -0.479 0.374 20
0.568 0.997 1.417 20
1.415 1.258 1.376 20
1.586 0.224 0.4 20
0.944 -0.727 -0.238 21
0.423 -1.025 -0.245 20
-0.274 -0.991 -0.707 20
-0.738 -0.963 -0.949 20
-0.934 -0.897 -0.721 20
-1.028 -0.745 -0.778 21
-0.768 -0.705 -1.433 20
-0.354 -0.337 -1.046 20
0.398 0.317 -0.131 20
0.886 1.061 -0.087 20
1.233 1.488 -0.525 20
1.347 1.606 -0.865 21
1.094 1.655 -0.686 20
1.066 2.248 -0.339 20
1.643 2.202 0.735 20
1.265 2.525 2.611 20
0.289 3.771 1.584 20
0.208 3.711 -0.069 21
0.694 2.471 0.499 20
1.129 2.015 1.601 20
1.171 2.779 1.995 20
0.722 3.79 1.586 20
0.546 4.036 0.942 21
1.121 3.066 0.272 20
1.343 1.082 0.262 20
0.855 -0.272 0.219 20
0.274 -0.855 -0.057 20
-0.371 -0.549 0.183 20
-0.722 0.074 -0.11 21
-0.566 0.306 -1.328 20
0.311 -0.338 -2.782 20
1.196 -1.859 -1.751 20
1.005 -3.374 0.107 20
-0.054 -4.332 0.001 21
-1.894 -4.807 -0.373 20
-3.009 -4.643 -0.627 20
-2.606 -3.202 -0.64 20
-1.503 -1.096 -0.17 20
-0.837 0.448 -0.252 20
-1.247 0.927 -0.348 21
-1.704 -0.066 0.074 20
-1.381 -2.213 -0.025 20
-0.749 -3.678 -0.719 20
-0.73 -2.98 -1.018 20
-0.933 -1.444 -0.461 20
-1.372 -0.621 -0.04 21
-1.798 -0.589 -0.204 20
-1.363 -0.612 0.329 20
-0.494 -0.057 1.05 20
-0.084 0.437 0.9 20
-0.054 0.641 0.489 21
-0.038 0.789 0.584 20
0.105 0.591 0.353 20
0.181 -0.342 -0.647 20
0.275 -1.451 -0.729 20
-0.138 -1.579 -0.693 20
-1.09 -0.699 -0.936 21
-0.522 -0.099 -0.338 20
0.797 -0.261 -0.563 20
0.357 0.208 -1.075 20
0.533 1.013 -0.211 20
1.95 1.129 0.251 21
2.52 1.001 -0.088 20
2.169 0.858 0.252 20
1.663 1.037 0.576 20
1.292 1.718 -0.337 20
1.148 2.969 -0.04 20
1.348 2.789 1.265 21
0.769 2.736 2.346 20
0.179 3.575 0.751 20
0.156 3.429 0.355 20
0.449 2.989 1.216 20
1.165 2.899 0.497 20
1.064 2.695 0.624 21
0.869 2.764 1.008 20
1.12 1.992 0.605 20
0.76 1.547 0.122 20
0.389 1.284 -0.312 20
0.51 0.505 0.111 20
0.297 -0.12 0.089 21
0.062 -0.524 -0.859 20
-0.042 -0.716 -0.079 20
-0.042 -0.694 0.152 20
0.218 -1.096 -0.968 20
0.222 -1.989 -0.608 21
-0.358 -2.92 -0.381 20
-0.859 -3.904 -0.725 20
-1.359 -4.385 -0.551 20
-1.514 -4.05 -0.457 20
-1.359 -2.711 -0.144 20
-1.165 -1.118 -0.481 21
-1.147 -0.31 -0.517 20
-1.362 -0.311 -0.614 20
-1.5 -0.791 -0.36 20
-1.343 -1.419 -0.109 20
-1.252 -1.775 -0.065 20
-1.159 -1.854 0.179 21
-1.259 -1.712 -0.314 20
-1.256 -1.793 -0.975 20
-1.201 -1.911 -1.0 20
-1.245 -1.647 -0.27 20
-0.655 -0.727 0.482 21
0.119 0.636 1.622 20
0.469 1.482 1.71 20
0.362 1.278 0.661 20
0.334 0.178 0.44 20
0.463 -0.906 0.316 20
-0.389 -0.956 -0.717 21
-1.014 -0.707 -1.322 20
-0.139 -0.798 -0.127 20
0.545 -0.319 0.35 20
0.514 0.537 -0.79 20
1.129 0.313 -1.373 20
1.663 -0.295 -0.972 21
1.233 -0.145 -0.207 20
0.713 0.257 0.645 20
0.704 0.798 0.639 20
0.595 1.749 -0.019 20
0.835 2.667 0.435 21
1.282 3.702 0.844 20
1.171 2.91 0.699 20
0.849 1.579 -0.679 20
1.346 1.301 -0.494 20
1.11 2.315 2.68 20
0.898 3.155 0.67 21
1.153 3.027 0.114 20
0.93 3.102 0.963 20
1.408 2.063 0.155 20
0.392 2.495 2.049 20
-0.162 2.875 0.674 20
0.321 2.15 -0.402 21
0.61 1.372 0.644 20
0.56 0.45 1.479 20
-0.513 0.709 0.158 20
-0.144 0.34 -2.869 20
1.214 -1.418 -1.577 21
1.296 -2.149 0.716 20
0.023 -1.917 -0.176 20
-1.272 -2.057 -1.294 20
-1.72 -2.841 -1.055 20
-1.595 -3.454 -0.068 20
-1.35 -3.3 -0.141 21
-0.98 -2.705 -0.739 20
-0.345 -2.529 -0.212 20
-0.343 -2.231 -0.389 20
-0.767 -1.824 -0.393 20
-1.012 -1.504 0.117 20
-1.178 -1.306 -0.26 21
-1.45 -1.732 -0.795 20
-1.808 -2.345 -0.894 20
-2.526 -1.88 -0.149 20
-2.271 -1.19 0.794 20
-1.606 -0.915 0.503 21
-1.264 -0.356 -0.079 20
-0.707 0.312 0.286 20
0.1 0.79 1.165 20
0.905 0.75 1.146 20
0.877 0.459 0.77 20
0.58 0.157 0.883 21
0.358 -0.371 0.365 20
-0.062 -1.183 -0.824 20
-0.537 -1.317 -1.071 20
-0.677 -0.817 -1.216 20
-0.439 -0.987 -1.661 20
0.151 -1.063 -0.728 21
0.936 -0.571 0.153 20
1.22 -0.167 -0.019 20
0.897 0.231 -0.274 20
0.372 0.962 0.175 20
0.826 1.206 0.776 21
1.041 1.355 0.259 20
0.545 1.875 -0.094 20
0.943 2.285 0.115 20
1.788 2.164 -0.273 20
1.827 2.797 0.651 20
1.951 2.465 1.014 21
1.445 2.268 1.165 20
1.005 2.505 0.84 20
0.575 2.052 0.346 20
0.47 2.866 1.456 20
0.74 3.326 0.931 20
0.357 3.689 0.316 21
0.664 3.003 1.054 20
0.466 2.807 1.205 20
0.42 2.259 0.735 20
0.617 1.276 -0.038 20
0.902 0.193 -0.284 21
0.609 -0.427 -0.497 20
0.531 -1.046 -1.599 20
1.062 -2.103 -1.583 20
0.779 -2.736 -0.55 20
-0.432 -2.495 0.104 20
-1.236 -2.023 -0.119 21
-1.487 -1.896 -0.357 20
-1.086 -2.138 0.046 20
-0.62 -2.271 0.315 20
-0.469 -2.169 0.079 20
-0.547 -1.838 0.06 21
-0.693 -1.686 0.811 20
-0.859 -1.757 0.301 20
-1.157 -1.667 -1.039 20
-1.364 -2.059 -1.666 20
-1.747 -3.235 -1.709 20
-2.344 -4.218 -0.863 21
-2.802 -3.598 -0.647 20
-2.504 -1.453 -1.011 20
-1.107 0.242 -0.298 20
0.066 0.804 0.96 20
0.223 1.183 1.605 20
0.037 1.472 1.354 21
0.281 1.021 1.639 20
0.938 -0.064 0.863 20
0.362 -1.047 -0.548 20
-0.555 -1.485 -0.692 20
-0.976 -1.203 0.172 21
-1.409 -0.52 -0.157 20
-1.218 0.283 -0.833 20
-0.394 0.887 -0.642 20
0.44 0.561 -0.668 20
1.172 -0.415 -0.313 20
1.456 -0.8 0.158 21
1.315 -0.177 0.04 20
1.455 0.144 -0.027 20
1.26 0.362 0.076 20
0.47 0.997 -0.513 20
0.541 1.378 -0.403 20
1.589 1.179 -0.415 21
1.686 0.973 -1.104 20
1.181 1.033 -0.526 20
1.216 1.915 0.39 20
0.982 3.353 1.839 20
0.666 3.85 1.493 21
0.358 3.879 1.626 20
0.156 4.101 1.821 20
0.1 3.613 1.29 20
0.732 3.265 1.299 20
1.247 2.264 0.507 20
0.375 2.473 -0.114 21
0.479 1.96 -0.523 20
0.869 0.945 -0.637 20
1.0 -0.082 -0.745 20
0.622 -0.65 -0.086 20
0.307 -0.55 -0.423 21
0.179 -0.696 -0.012 20
-0.077 -0.921 -0.168 20
-0.423 -1.265 0.178 20
-0.833 -1.375 0.837 20
-0.952 -1.382 -0.153 20
-0.482 -1.876 -1.067 21
-0.164 -2.649 0.035 20
-0.67 -3.225 -1.02 20
-0.986 -3.767 -2.248 20
-0.439 -4.369 -0.258 20
-0.522 -4.659 -0.193 20
-2.061 -3.688 -0.596 21
-2.657 -1.789 -0.269 20
-1.898 0.308 0.181 20
-1.167 1.801 0.948 20
-0.785 1.964 0.76 20
-0.885 0.573 0.171 21
-0.661 -1.609 0.531 20
-1.194 -2.401 -0.396 20
-1.594 -2.301 -1.098 20
-0.857 -1.765 -0.277 20
-0.657 -0.909 0.203 20
-1.037 -0.13 0.385 21
-1.229 0.069 0.538 20
-0.647 -0.249 0.187 20
0.113 -0.129 0.05 20
0.197 0.204 -0.157 20
-0.102 0.433 -0.163 20
0.056 0.614 0.187 21
0.509 0.788 0.0 20
1.319 -0.049 -0.98 20
1.698 -1.387 -0.942 20
1.362 -1.822 -0.764 20
1.142 -1.506 -1.227 21
1.724 -0.956 -0.871 20
2.06 0.285 0.595 20
1.444 1.94 0.831 20
0.892 2.906 0.89 20
0.598 3.487 0.544 20
0.653 3.966 0.039 21
1.122 3.384 0.915 20
1.154 2.968 1.921 20
0.629 3.503 1.795 20
0.801 3.472 0.652 20
1.003 2.943 0.736 20
0.741 2.901 0.643 21
0.874 2.611 0.22 20
0.7 2.283 0.451 20
0.682 1.779 0.192 20
0.26 1.702 0.608 20
0.014 1.476 -0.012 21
0.149 0.819 -0.358 20
0.261 0.045 -0.333 20
0.166 -0.456 -0.226 20
0.1 -0.784 -0.346 20
0.206 -1.35 -0.982 20
0.062 -2.008 -0.064 21
-0.478 -2.213 -0.53 20
-0.725 -2.754 -0.861 20
-0.836 -3.479 -0.578 20
-0.858 -4.078 -0.725 20
-0.934 -4.116 -0.778 20
-1.099 -3.48 -0.525 21
-0.939 -2.55 -0.134 20
-1.039 -1.355 -0.683 20
-1.39 -0.366 -0.703 20
-1.642 -0.101 -0.392 20
-1.868 -0.692 -0.109 21
-2.015 -1.332 -0.331 20
-1.908 -1.477 -0.686 20
-1.038 -1.346 -0.647 20
-0.464 -1.141 0.303 20
-0.353 -1.285 0.665 20
-0.788 -1.124 0.603 21
-0.858 -0.466 0.706 20
-0.513 0.157 0.53 20
-0.156 0.622 0.328 20
0.075 0.745 0.202 20
-0.139 0.561 0.033 20
-0.403 -0.221 -0.691 21
-0.123 -1.378 -0.579 20
0.201 -1.585 0.064 20
-0.23 -0.476 -0.111 20
0.018 0.437 -0.273 20
1.075 0.251 -0.892 21
1.987 -0.594 -1.385 20
1.935 -0.729 -0.242 20
1.155 0.035 0.351 20
0.727 0.754 -0.05 20
0.693 0.903 0.118 20
0.356 1.394 0.477 21
0.892 2.143 -0.518 20
1.398 2.994 -0.512 20
1.859 3.874 1.696 20
1.635 3.411 2.9 20
0.514 3.078 0.743 21
0.286 3.566 0.751 20
0.932 3.399 1.799 20
0.599 2.872 1.541 20
0.138 2.931 1.398 20
0.144 3.233 0.521 20
0.847 2.47 -0.201 21
1.045 1.518 0.131 20
0.856 0.791 0.253 20
0.35 0.483 -0.472 20
0.253 0.038 -0.735 20
0.492 -0.278 -0.431 21
0.687 -0.677 -0.523 20
0.696 -1.555 -0.95 20
0.072 -2.424 -0.598 20
-0.685 -2.899 -0.443 20
