# Accelerometer Data File
# Started @Sun Jan 24 21:13:48 GMT+02:00 2021
#
#
# sensor Vendor: BOSCH
# sensor Name: BMI160 Accelerometer Non-wakeup
# sensor Resolution: 0.0023928226m/sec^2; Max Range: 78.4532; Min Delay: 2500 microseconds
# The sensor's attributes are the result hardware and the Android capabilities.
# It means that the Android may not utilize all features provided by the hardware.
#
# Some devices and Android versions save battery too much so the device may go to sleep.
# It just happens after couple of minutes from turning off the scree and it is easy to find it out.
#
# The following file provides the data from accelerometer in the m/s^2 format.
# The diff value is just a time delta between the samples
#
#
# data format:
# so we have 4 columns with values separated by the " "
# X Y Z time_from_previous_sample(ms)

# sensor speed set to:NORMAL
# units set to: m/sec^2
# gravity  filtered out
# Accuracy: HIGH
-2.394 -0.898 -2.616 20
-2.092 -1.815 -0.274 20
-2.629 -1.414 0.115 21
-1.87 -0.343 -0.075 20
-1.358 0.149 0.065 20
-1.422 6.29 -1.605 20
-1.041 3.908 -1.435 20
-1.775 -1.628 1.687 21
-6.153 4.219 3.844 20
-3.768 -1.937 1.828 20
-0.142 -4.613 -6.961 20
-1.091 0.343 -2.317 20
-3.64 -1.361 2.646 20
-5.437 -5.662 0.241 21
-3.224 -5.637 -0.268 20
-0.75 -0.356 0.153 20
0.458 -2.621 -0.304 20
-2.275 -1.307 -0.321 20
-2.546 -1.174 -1.67 20
-3.624 0.773 -0.572 21
-4.841 0.905 0.605 20
-4.666 -0.228 -0.213 20
-4.104 0.074 -0.472 20
-1.822 3.693 1.575 20
-1.086 4.24 -1.102 21
-2.064 0.614 -2.928 20
-5.949 0.704 0.622 20
1.761 0.071 1.689 20
3.146 -1.919 -3.515 20
-0.011 3.414 -0.736 20
0.83 -0.971 -0.253 21
-2.928 -3.308 -2.467 20
-3.284 0.133 1.855 20
-1.022 3.019 1.614 20
-1.474 2.661 -1.725 20
-0.496 1.636 -1.783 20
-0.158 -0.2 -0.356 21
-0.418 -0.647 -0.685 20
-1.044 0.205 -0.584 20
-1.268 2.871 0.996 20
-0.554 3.703 -0.586 20
-0.516 3.042 1.703 21
-1.635 1.554 1.601 20
-2.375 1.582 -0.959 20
-0.734 7.272 -2.8 20
-3.623 1.809 -1.125 20
-5.871 -6.739 -0.467 20
-4.836 -5.756 -2.028 21
-3.209 1.124 -0.597 20
-2.17 3.455 -2.43 20
-3.521 1.52 -1.633 20
-1.429 1.224 2.081 20
0.03 2.399 1.661 20
0.362 2.34 2.476 21
-2.328 2.766 -1.36 20
-1.202 5.245 -4.057 20
5.764 3.748 3.195 20
5.669 -0.317 0.161 20
2.107 -2.819 -2.433 20
1.362 -3.83 -2.834 21
-0.856 -2.218 -0.981 20
0.119 -0.875 0.254 20
2.174 -0.229 0.091 20
2.302 -0.344 -0.45 20
1.649 -0.788 -0.737 20
0.643 -0.298 -0.441 21
-0.265 0.54 -0.975 20
-0.114 0.326 -1.649 20
0.384 -0.271 -1.607 20
0.529 -0.422 -1.347 20
0.873 -0.005 -1.43 20
1.49 0.331 -1.332 21
2.02 -0.025 -1.274 20
2.536 -0.276 -1.196 20
2.867 -0.048 -1.148 20
3.223 0.352 -1.863 20
3.068 0.489 -2.494 21
2.88 1.055 -1.1 20
3.155 1.719 0.029 20
2.376 2.511 -0.354 20
1.483 2.508 0.674 20
0.494 2.08 0.367 20
-0.9 2.178 0.477 21
-1.873 2.642 0.494 20
-1.768 2.52 -0.035 20
0.2 1.31 -0.258 20
2.426 0.884 0.373 20
3.609 1.326 1.491 20
3.575 1.948 1.823 21
2.815 1.574 1.412 20
1.983 1.746 2.01 20
1.94 1.567 2.061 20
1.591 1.189 1.333 20
1.462 0.306 1.252 20
1.189 0.373 1.484 21
0.824 -0.267 -3.904 20
-0.956 -1.905 -12.211 20
-1.891 -4.263 -7.999 20
1.688 -5.115 2.995 20
2.129 -2.639 1.031 20
1.806 -0.075 1.581 21
0.766 3.823 3.141 20
-1.356 3.342 0.132 20
-2.43 1.897 -0.796 20
-3.084 1.183 0.742 20
-2.894 -0.557 -0.211 21
-1.363 -1.187 0.193 20
1.121 -1.269 3.798 20
1.795 -0.586 1.792 20
0.844 -0.965 -0.561 20
-1.365 0.172 2.159 20
-2.984 -1.067 -0.493 21
-2.191 -2.409 0.103 20
-0.687 -1.609 -1.044 20
1.965 -1.358 -1.612 20
4.069 -1.916 -1.035 20
3.83 -2.494 -2.061 20
3.005 -3.15 -1.458 21
2.578 -3.775 0.485 20
1.906 -3.665 0.876 20
0.747 -3.197 0.163 20
-0.87 -2.634 0.11 20
-2.159 -2.015 1.244 20
-2.736 -1.179 2.417 21
-3.254 -0.076 2.255 20
-2.93 0.513 1.76 20
-2.256 0.593 1.045 20
-1.61 0.148 0.063 20
-1.179 -0.371 1.906 21
-0.427 -0.586 2.162 20
-0.014 -0.305 0.805 20
-0.101 0.102 0.416 20
-0.116 0.344 -0.704 20
0.77 0.055 -1.136 20
0.93 -0.051 2.527 21
-0.562 -0.716 0.345 20
-2.495 -2.406 -2.248 20
-2.895 -3.97 0.46 20
-1.7 -3.04 3.005 20
-0.835 -1.128 -0.988 21
-0.538 -1.535 -2.706 20
0.569 -1.728 4.71 20
-1.326 0.772 1.689 20
-3.485 1.65 -0.506 20
-3.094 -0.338 -0.38 20
-1.747 -2.29 -1.745 21
0.613 -1.94 -1.892 20
1.957 0.435 1.265 20
2.055 2.155 1.962 20
2.159 2.642 1.572 20
3.067 2.05 2.65 20
4.845 -0.219 1.529 21
2.502 -1.178 -2.59 20
-1.225 0.452 -1.324 20
0.24 1.144 1.203 20
1.712 0.476 0.638 20
1.551 -0.093 -0.466 20
0.987 -0.219 -0.695 21
0.763 -0.044 -0.136 20
1.407 -0.387 -0.978 20
0.809 0.168 0.002 20
0.223 0.928 0.384 20
-0.356 1.091 -1.193 21
-0.67 0.616 -1.188 20
-0.221 -0.225 -2.35 20
0.574 -0.873 -3.46 20
1.094 -0.969 -2.176 20
0.942 -0.348 -0.842 20
0.841 0.306 0.25 20
0.988 0.375 0.676 21
0.746 0.361 0.319 20
0.458 0.368 -0.151 20
0.399 -0.2 -0.423 20
0.325 -0.67 -0.113 20
-0.174 0.302 0.322 21
-0.332 1.679 0.559 20
-0.18 2.113 0.867 20
-1.067 2.354 0.05 20
-1.536 2.552 1.159 20
0.1 0.423 1.056 20
0.976 -2.063 -2.463 21
0.986 -1.406 -1.12 20
1.183 2.136 2.932 20
2.643 2.437 0.0 20
4.097 0.7 0.231 20
3.465 -0.314 -0.505 20
1.521 -0.093 -0.086 21
0.183 0.873 -0.15 20
-0.535 2.168 0.851 20
-0.191 2.919 0.805 20
0.968 1.984 0.873 20
0.753 1.788 0.536 20
1.139 1.314 0.374 21
1.335 0.771 0.076 20
0.818 0.924 0.437 20
0.583 0.56 0.309 20
0.469 0.053 0.196 20
0.247 0.033 0.306 20
0.183 0.142 0.461 21
0.305 0.018 0.432 20
0.587 -0.369 0.173 20
0.567 -0.649 -0.382 20
0.614 -1.048 -0.396 20
0.257 -1.253 0.331 21
-0.253 -1.367 0.002 20
-0.693 -1.769 -0.459 20
-1.449 -2.347 -0.747 20
-1.878 -2.796 0.09 20
-1.832 -2.669 -0.403 20
-1.505 -2.327 -0.251 21
-1.305 -1.766 0.819 20
-1.196 -1.133 -0.12 20
-0.653 -1.052 -0.489 20
-0.127 -1.196 0.363 20
-0.23 -0.975 0.337 20
-0.718 -0.537 0.006 21
-1.282 -0.244 -0.356 20
-1.857 -0.511 -0.501 20
-2.279 -1.292 -0.033 20
-2.528 -1.902 0.146 20
-2.396 -1.865 -0.102 20
-1.977 -1.486 -0.267 21
-1.641 -1.079 0.181 20
-1.518 -0.516 0.864 20
-1.468 -0.076 0.773 20
-0.991 -0.064 0.607 20
-0.741 0.398 0.368 21
-0.55 0.425 0.197 20
0.291 -0.371 0.182 20
1.152 -0.942 0.226 20
0.787 -0.229 0.701 20
0.091 0.481 1.03 20
-0.292 0.476 0.183 21
-0.862 0.583 0.04 20
-1.099 0.441 0.113 20
-0.819 -0.12 -0.289 20
-0.179 -0.625 -0.575 20
0.095 -0.44 -0.546 20
0.59 -0.003 -0.715 21
0.852 0.421 -0.864 20
1.116 0.247 -0.775 20
1.323 -0.535 -0.508 20
1.12 -0.986 -0.539 20
0.411 -0.176 0.068 20
0.245 1.119 0.292 21
0.86 1.348 -0.338 20
1.602 0.827 -0.528 20
1.953 0.565 -0.475 20
0.854 1.263 0.052 20
-0.004 2.256 0.349 21
0.34 2.321 -0.326 20
0.94 1.889 -0.573 20
1.506 1.01 -0.391 20
2.03 0.109 -0.248 20
1.361 1.144 1.291 20
0.615 3.325 1.22 21
1.692 2.794 1.514 20
2.971 0.531 0.229 20
2.135 0.094 0.794 20
0.68 1.165 0.435 20
-0.467 2.62 0.63 21
-0.483 2.925 0.011 20
-0.183 2.406 0.113 20
0.027 1.976 -0.033 20
0.125 1.726 0.062 20
0.126 1.211 0.09 20
0.316 0.758 0.176 21
0.547 0.003 0.488 20
0.717 -0.566 -0.12 20
1.072 -1.095 -0.537 20
0.904 -1.339 -0.278 20
0.477 -1.615 -0.746 20
0.343 -2.314 -0.467 21
-0.182 -2.692 0.068 20
-1.136 -2.589 0.197 20
-1.309 -2.444 0.199 20
-1.042 -1.993 0.311 20
-0.959 -1.339 -0.144 21
-0.829 -0.961 -0.352 20
-0.696 -1.169 -0.61 20
-0.702 -1.975 -0.262 20
-1.024 -2.799 0.367 20
-1.405 -2.881 -0.305 20
-1.288 -2.235 0.296 21
-1.084 -1.274 -0.08 20
-1.025 -0.494 -0.604 20
-0.636 -0.593 0.147 20
-1.079 -0.762 0.523 20
-1.792 -0.921 1.046 20
-2.111 -0.605 1.295 21
-2.046 0.007 0.848 20
-1.814 0.23 0.02 20
-1.227 -0.176 0.143 20
-0.419 -0.593 0.366 20
0.286 -0.722 0.191 20
0.327 -0.399 -0.23 21
-0.378 -0.342 0.018 20
-0.762 -0.36 0.236 20
-0.673 -0.043 0.545 20
-0.177 0.273 0.451 20
-0.168 0.401 -0.084 20
-0.386 -0.018 -0.805 21
-0.367 -0.863 -0.741 20
0.383 -1.452 0.099 20
0.396 -1.451 0.057 20
0.098 -1.079 -0.543 20
-0.112 -0.402 -1.023 21
-0.172 0.37 -1.33 20
-0.085 0.881 -0.223 20
0.284 1.112 0.434 20
0.967 0.955 -0.119 20
1.582 0.366 -0.504 20
2.012 0.124 -0.395 21
1.46 1.162 0.305 20
1.674 2.218 0.626 20
2.078 2.369 0.018 20
1.954 1.708 -0.14 20
1.532 1.201 0.343 20
0.991 1.369 0.835 21
0.831 1.651 0.65 20
1.334 1.975 1.488 20
1.699 2.413 0.416 20
1.361 1.928 0.204 20
0.766 2.389 0.494 21
1.019 2.84 1.036 20
1.255 3.185 1.096 20
0.931 3.106 0.947 20
0.935 2.36 0.715 20
0.971 1.695 0.497 20
0.893 0.784 0.253 21
0.511 0.386 -0.567 20
0.712 -0.24 -0.385 20
0.947 -0.828 -0.273 20
0.766 -1.358 -0.222 20
-0.246 -1.418 -0.062 20
-1.152 -1.214 -0.429 21
-1.283 -1.664 -0.91 20
-1.62 -2.161 0.28 20
-2.06 -2.154 0.002 20
-1.459 -1.978 -0.308 20
-0.552 -1.756 -0.322 21
-0.27 -1.887 -0.726 20
-0.42 -2.599 -1.317 20
-0.954 -3.27 -0.321 20
-1.287 -3.715 0.487 20
-1.726 -3.264 0.64 20
-2.206 -2.097 -0.378 21
-2.524 -1.022 -0.226 20
-2.455 -0.448 0.404 20
-2.173 -0.149 0.228 20
-1.749 0.337 0.987 20
-1.373 0.881 1.542 20
-1.102 1.108 1.28 21
-1.104 0.299 0.969 20
-1.071 -1.617 0.617 20
-1.359 -3.089 0.04 20
-1.445 -3.041 -1.496 20
-0.446 -2.239 -2.465 20
0.753 -1.252 -1.416 21
0.865 -0.154 0.001 20
0.332 0.343 1.253 20
-0.097 0.201 0.979 20
-0.9 0.153 0.245 20
-1.172 0.519 0.261 21
-0.863 0.812 0.362 20
0.13 1.011 0.6 20
1.202 1.009 0.081 20
1.829 0.647 -0.347 20
2.144 -0.225 -1.36 21
1.609 -1.283 -2.0 20
1.004 -1.65 -1.142 20
0.718 -0.856 -0.079 20
1.396 -0.533 0.078 20
2.287 -0.868 0.303 20
2.05 -0.485 0.473 21
0.573 1.742 0.76 20
0.461 3.433 0.775 20
1.222 3.656 -0.03 20
0.761 3.633 0.743 20
-0.067 4.191 2.116 20
0.655 3.452 1.757 21
1.096 2.221 -0.56 20
0.652 2.051 -0.856 20
1.206 1.828 -0.753 20
1.387 1.384 -0.626 20
1.033 1.983 -0.529 20
1.145 2.759 0.151 21
1.412 2.408 0.664 20
1.176 1.798 0.49 20
0.64 1.306 0.602 20
0.065 1.324 0.945 20
0.076 1.468 0.387 20
0.307 1.267 0.394 21
0.57 0.502 0.266 20
0.362 -0.341 -0.17 20
0.326 -1.132 -0.817 20
0.211 -2.056 -0.69 20
-0.372 -2.95 -0.767 21
-0.822 -3.858 -0.701 20
-0.793 -4.645 -0.814 20
-1.005 -4.954 -0.668 20
-1.31 -4.573 -0.069 20
-0.875 -3.715 -1.017 20
-0.636 -2.319 -0.357 21
-1.06 -0.608 0.542 20
-1.286 0.683 0.555 20
-1.0 1.235 0.09 20
-1.206 1.013 0.008 20
-2.25 0.17 0.416 20
-2.49 -0.998 0.61 21
-2.273 -1.724 1.027 20
-2.171 -1.885 1.17 20
-2.571 -2.052 0.133 20
-2.579 -2.531 -1.193 20
-0.9 -3.271 -1.395 21
1.054 -2.366 -0.479 20
1.522 -0.12 0.911 20
0.777 1.301 -0.097 20
-0.149 1.822 -0.954 20
0.335 1.202 0.084 20
1.166 0.249 1.143 21
0.881 -0.171 0.744 20
-0.254 -0.204 0.657 20
-1.162 -0.423 0.626 20
-1.397 -0.579 0.865 20
-1.042 0.039 0.707 20
-0.55 0.779 -1.503 21
0.294 0.746 -3.427 20
1.599 -0.265 -2.166 20
2.264 -1.425 -0.475 20
1.799 -1.595 0.141 20
1.326 -1.019 0.166 21
0.861 -0.182 -0.449 20
0.425 1.088 0.498 20
0.849 1.872 0.578 20
1.027 2.592 0.429 20
1.657 3.674 1.949 20
1.474 4.673 0.073 21
0.512 4.357 1.18 20
1.262 2.63 1.603 20
0.686 2.201 -0.391 20
0.375 2.2 -0.102 20
0.911 2.521 0.399 20
1.357 2.746 -0.395 21
1.37 2.566 0.062 20
1.302 2.318 0.64 20
1.051 1.838 1.098 20
0.722 1.454 0.512 20
0.358 1.285 0.68 21
-0.093 1.337 0.714 20
-0.267 1.251 -0.027 20
0.024 0.968 -0.109 20
0.397 0.369 -0.693 20
0.568 -0.792 -1.255 20
0.333 -2.591 -1.349 21
-0.284 -4.811 -1.275 20
-1.331 -6.313 -0.839 20
-1.858 -6.637 -0.442 20
-1.907 -5.249 -0.185 20
-1.537 -2.63 0.018 20
-1.241 -0.037 -0.56 21
-1.035 1.365 -0.681 20
-0.574 1.151 -0.449 20
-0.398 -0.089 -0.053 20
-1.181 -1.641 0.038 20
-1.829 -2.979 -0.513 21
-1.904 -3.022 -0.138 20
-1.597 -2.133 0.629 20
-1.183 -1.262 0.707 20
-0.961 -0.774 0.261 20
-0.798 -0.776 0.189 20
-0.484 -0.817 0.323 21
-0.461 -0.481 0.041 20
-0.95 0.127 -0.516 20
-1.45 1.291 -0.37 20
-0.858 1.578 0.936 20
0.315 0.974 1.726 20
0.56 0.2 0.823 21
0.116 -1.143 -1.02 20
-0.542 -1.867 -1.2 20
-0.675 -1.221 -0.405 20
0.002 -0.942 -1.324 20
0.747 -1.001 -1.321 21
1.035 -0.549 0.065 20
0.892 0.346 0.369 20
1.245 0.552 -0.096 20
1.129 0.424 -0.287 20
0.535 0.757 -0.183 20
0.536 1.08 0.462 21
1.118 0.931 0.133 20
1.205 0.65 -0.554 20
1.42 0.859 -0.276 20
1.472 1.709 0.093 20
1.431 2.616 0.696 20
2.014 3.227 2.47 21
1.524 3.961 0.882 20
0.543 3.849 0.479 20
0.778 3.352 1.664 20
0.495 3.069 0.711 20
0.172 3.161 0.314 21
0.698 3.133 0.677 20
0.992 2.654 1.081 20
0.66 2.358 1.012 20
0.519 1.711 0.324 20
0.521 1.035 -0.242 20
0.63 0.319 -0.364 21
0.779 -0.35 -0.405 20
0.832 -1.123 -0.58 20
0.4 -1.86 -0.85 20
-0.265 -2.664 -1.082 20
-0.861 -3.57 -1.053 20
-1.43 -4.058 -0.01 21
-1.527 -3.823 -0.046 20
-0.949 -3.145 -0.988 20
-0.451 -2.289 -1.361 20
-0.425 -1.642 -0.386 20
-0.706 -1.308 0.579 20
-1.017 -1.177 -0.688 21
-1.116 -1.458 -0.865 20
-1.397 -1.995 0.049 20
-2.005 -2.096 0.121 20
-2.294 -1.83 -0.284 20
-2.151 -1.584 -0.534 21
-1.754 -1.495 -0.125 20
-1.227 -0.507 0.406 20
-1.075 1.145 1.342 20
-0.256 1.309 0.934 20
0.358 0.251 -0.288 20
0.244 -1.608 -1.014 21
0.058 -2.698 -1.001 20
-0.216 -1.9 0.019 20
-0.281 -0.485 0.287 20
-0.766 0.966 0.622 20
-0.655 1.236 0.597 20
-0.796 0.963 0.438 21
-0.589 0.332 0.443 20
0.217 -0.418 0.099 20
0.883 -0.805 -0.438 20
1.346 -0.811 -0.651 20
1.255 -0.333 -0.411 21
0.595 0.775 -1.032 20
0.68 1.144 -0.741 20
1.81 -0.058 0.078 20
1.336 -0.88 -0.461 20
0.226 -0.303 -0.262 20
0.932 0.322 -0.919 21
1.66 0.846 -0.95 20
1.968 1.772 1.539 20
1.567 3.167 1.521 20
0.278 4.324 0.847 20
-0.273 5.058 2.532 20
0.245 5.301 1.934 21
0.788 3.923 0.497 20
0.517 3.151 1.734 20
0.385 3.873 0.769 20
1.08 3.378 0.404 20
1.129 2.406 0.32 21
1.068 1.883 -0.595 20
1.569 0.811 -0.766 20
1.766 -0.285 -0.5 20
1.119 -0.789 -0.435 20
0.237 -1.156 -0.07 20
-0.678 -1.362 -0.345 21
-1.151 -1.633 -0.287 20
-1.127 -2.009 -0.043 20
-0.785 -2.407 -0.95 20
-0.224 -2.929 -0.698 20
-0.285 -3.055 -0.218 20
-0.74 -3.088 -0.485 21
-0.914 -3.163 -0.581 20
-1.247 -2.805 -0.829 20
-1.323 -2.436 -0.567 20
-1.477 -2.07 0.172 20
-1.95 -1.755 -0.478 21
-2.126 -1.607 -0.333 20
-1.859 -1.371 0.542 20
-1.479 -0.863 0.628 20
-1.331 -0.031 0.071 20
-1.276 0.254 -0.392 20
-1.09 -0.778 -0.629 21
-0.748 -2.086 -0.451 20
-0.665 -1.979 -0.225 20
-0.633 -0.584 0.391 20
-0.481 0.305 0.71 20
-0.469 0.176 0.163 20
-0.431 -0.294 0.043 21
-0.019 -0.441 0.584 20
0.247 0.204 0.799 20
-0.178 0.91 -0.289 20
-0.376 0.927 -0.546 20
0.122 0.301 -0.296 20
0.707 -0.817 -0.85 21
0.919 -1.595 -1.065 20
0.959 -1.671 -0.113 20
1.111 -1.008 0.029 20
1.187 0.207 -0.57 20
1.491 0.913 -0.393 21
1.383 1.14 -0.465 20
1.085 1.188 -0.177 20
0.965 1.151 0.128 20
0.414 1.396 0.064 20
0.338 1.513 0.258 21
1.151 2.179 1.935 20
1.446 4.641 2.727 20
1.004 6.373 0.678 20
1.345 4.658 1.123 20
1.754 2.355 0.036 20
1.018 1.656 0.233 21
-0.215 2.969 0.863 20
0.591 3.216 -0.447 20
1.409 2.312 0.701 20
0.994 1.667 0.712 20
0.658 0.922 0.083 20
0.581 0.645 -0.073 21
0.32 0.634 0.013 20
0.116 0.493 -0.458 20
-0.007 0.064 -0.739 20
0.003 -0.679 -0.566 20
-0.321 -1.447 -0.212 20
-0.85 -2.063 -0.307 21
-0.87 -3.069 -1.324 20
-1.005 -4.394 -0.694 20
-1.459 -5.073 -0.008 20
-1.41 -4.838 -1.115 20
-0.693 -4.089 -1.206 20
-0.449 -3.018 0.216 21
-1.172 -1.578 -0.314 20
-1.719 -0.249 -0.591 20
-1.34 0.529 0.138 20
-0.932 0.325 0.411 20
-1.188 -0.819 -0.078 20
-1.492 -2.216 -1.025 21
-1.336 -2.464 -0.771 20
-1.248 -1.049 0.685 20
-1.302 0.219 1.14 20
-1.911 -0.045 0.37 20
-1.375 -1.345 -0.099 21
0.016 -1.327 0.389 20
0.776 -0.394 0.589 20
0.817 0.239 0.049 20
0.655 0.349 -0.026 20
0.365 0.051 0.202 20
-0.179 -0.154 -0.201 21
-1.179 0.292 -0.543 20
-1.106 0.648 0.226 20
-0.204 0.146 0.066 20
0.466 -0.853 -0.813 20
1.12 -1.598 -1.187 20
1.286 -1.358 -0.932 21
1.406 -0.55 -0.33 20
1.685 0.296 0.14 20
1.819 0.762 0.216 20
1.372 1.141 0.173 20
0.93 1.311 0.505 21
0.799 1.292 -0.196 20
0.561 1.547 -0.523 20
0.891 1.97 0.634 20
0.942 3.37 2.509 20
0.498 5.465 2.706 20
0.735 5.58 1.271 21
1.556 3.897 0.601 20
1.588 2.47 0.552 20
1.328 1.19 0.723 20
0.292 2.27 0.881 20
0.687 2.933 0.069 20
0.938 2.595 0.411 21
0.792 2.02 0.284 20
0.624 1.236 -0.182 20
0.857 0.429 -0.172 20
0.884 -0.189 -0.157 20
0.569 -0.758 -0.385 21
-0.058 -1.364 0.028 20
-0.775 -1.85 -0.435 20
-0.977 -2.678 -1.03 20
-0.99 -3.633 -1.037 20
-0.884 -4.313 -1.157 20
-0.537 -4.55 -0.298 21
-0.858 -3.946 0.322 20
-1.393 -2.786 -0.761 20
-1.64 -1.581 -0.304 20
-1.521 -0.646 0.049 20
-1.199 -0.168 -0.209 20
-0.98 -0.041 -0.339 21
-1.492 -0.64 -0.025 20
-1.901 -2.661 -0.147 20
-1.883 -3.38 0.166 20
-1.113 -2.115 -0.261 20
-0.238 -1.061 -0.628 21
0.084 -0.909 0.195 20
-0.708 -0.426 0.872 20
-1.017 0.295 0.793 20
-0.643 0.738 0.811 20
-0.339 0.8 0.51 20
-0.288 0.469 -0.092 21
-0.503 0.045 -0.458 20
-0.489 -0.275 0.13 20
-0.384 -0.662 -0.783 20
-0.68 -1.402 -1.589 20
-0.638 -1.484 -0.322 20
-0.268 -0.801 0.51 21
0.521 -0.306 -0.302 20
1.314 -0.323 -0.812 20
1.59 -0.373 -0.261 20
1.481 -0.165 0.171 20
1.348 0.083 0.075 21
1.301 0.206 0.089 20
0.988 0.181 0.261 20
0.376 0.913 0.396 20
0.616 1.829 0.225 20
1.255 2.288 -0.051 21
1.298 2.627 0.178 20
1.461 3.071 0.356 20
1.388 3.324 0.92 20
1.2 3.503 1.283 20
1.158 3.329 1.156 20
0.548 3.307 0.646 21
-0.03 3.586 1.002 20
0.347 3.65 0.6 20
0.724 3.315 0.436 20
1.072 2.509 0.819 20
0.668 2.347 0.783 20
0.711 1.989 0.383 21
1.086 1.32 -0.016 20
1.163 0.395 -1.263 20
1.523 -1.078 -1.16 20
0.545 -2.278 -0.814 20
-0.498 -3.165 -0.971 20
-1.136 -3.588 -0.56 21
-1.93 -3.261 -0.54 20
-2.106 -3.041 -0.286 20
-1.507 -2.819 -0.22 20
-0.817 -2.254 -0.392 20
-0.639 -1.621 -0.472 20
-0.611 -1.576 -0.265 21
-0.576 -1.795 -0.014 20
-0.777 -1.635 0.124 20
-1.26 -1.262 -0.402 20
-1.559 -1.324 -1.358 20
-1.618 -2.552 -0.782 21
-1.478 -4.045 0.672 20
-1.99 -2.935 0.625 20
-2.233 0.138 -0.61 20
-1.123 1.873 0.013 20
0.176 1.705 1.133 20
0.258 0.545 0.797 21
-0.209 -1.067 -0.441 20
-0.378 -1.659 -0.531 20
-0.375 -0.756 0.371 20
-0.458 0.041 0.329 20
-0.582 -0.066 -0.28 20
-0.414 -0.811 -0.761 21
-0.084 -1.537 -0.648 20
0.213 -1.693 -0.163 20
0.256 -0.638 0.753 20
0.504 0.572 1.351 20
0.738 0.838 0.442 21
0.656 0.304 -0.874 20
0.851 -0.321 -0.489 20
