# Accelerometer Data File
# Started @Sun Jan 24 21:09:24 GMT+02:00 2021
#
#
# sensor Vendor: BOSCH
# sensor Name: BMI160 Accelerometer Non-wakeup
# sensor Resolution: 0.0023928226m/sec^2; Max Range: 78.4532; Min Delay: 2500 microseconds
# The sensor's attributes are the result hardware and the Android capabilities.
# It means that the Android may not utilize all features provided by the hardware.
#
# Some devices and Android versions save battery too much so the device may go to sleep.
# It just happens after couple of minutes from turning off the scree and it is easy to find it out.
#
# The following file provides the data from accelerometer in the m/s^2 format.
# The diff value is just a time delta between the samples
#
#
# data format:
# so we have 4 columns with values separated by the " "
# X Y Z time_from_previous_sample(ms)

# sensor speed set to:NORMAL
# units set to: m/sec^2
# gravity  filtered out
# Accuracy: HIGH
-0.361 2.489 8.439 0
-0.023 2.054 10.73 20
0.132 2.317 10.868 20
1.658 1.294 7.205 20
3.635 -0.728 0.75 20
3.679 1.082 -0.338 20
0.609 3.608 5.296 21
-0.408 2.532 6.347 20
1.654 3.302 1.864 20
1.687 2.957 -0.281 20
-0.947 1.577 1.1 20
-4.037 2.32 3.057 20
-0.869 2.737 0.643 21
0.672 2.394 1.631 20
2.627 -0.149 1.493 20
1.356 -0.886 2.183 20
-0.894 -0.386 2.838 20
0.035 -0.656 2.679 21
2.453 -1.396 3.183 20
0.935 -1.114 2.823 20
0.161 -0.168 -0.28 20
-0.1 -0.078 -2.699 20
1.552 -0.463 -1.618 21
3.77 -0.826 3.309 20
3.389 -0.155 0.316 20
2.08 1.548 0.735 20
4.355 0.552 1.965 20
4.366 1.551 -6.03 20
3.865 -1.557 -9.728 21
1.54 -2.953 -0.265 20
1.269 -1.043 3.149 20
4.042 -3.631 3.315 20
3.015 -5.071 3.775 20
0.629 -7.228 2.643 20
-1.242 -7.529 2.842 21
-6.312 -3.79 6.967 20
-5.976 -6.022 3.989 20
-2.948 -6.047 -1.301 20
-1.823 -3.312 -6.375 20
-2.814 -0.931 -6.139 21
-0.89 -0.564 -7.183 20
3.734 0.738 -12.335 20
1.565 3.663 -6.067 20
3.172 -0.21 -5.217 20
6.766 -3.13 -10.555 20
7.945 -2.58 -10.062 21
6.547 -1.444 -3.821 20
5.448 -0.961 2.301 20
3.687 -0.27 3.386 20
3.398 -0.103 -0.084 20
4.507 -0.763 -2.975 20
5.557 -0.585 -1.721 21
6.911 -0.223 -1.171 20
7.923 0.139 -3.033 20
7.873 0.27 -3.797 20
5.613 0.338 -5.058 20
2.605 -0.487 -4.412 21
-1.309 -0.817 -9.468 20
-2.049 -0.753 -10.479 20
0.496 -0.981 -1.368 20
1.166 -1.668 2.353 20
1.5 -0.913 3.125 20
-2.329 -0.759 3.392 21
-6.651 0.998 -1.247 20
-3.089 4.08 -4.91 20
-1.674 4.506 1.47 20
-2.084 3.006 2.45 20
-6.642 3.93 -5.148 21
-7.095 1.551 -7.509 20
-5.728 -2.195 3.486 20
-13.009 0.205 2.51 20
-13.463 3.466 5.476 20
7.978 -8.248 -4.57 20
15.623 -6.593 -5.547 21
3.947 0.223 -7.437 20
0.34 1.043 -4.289 20
-2.563 -0.25 2.111 20
-5.353 2.756 0.906 20
-7.174 -0.466 9.385 20
6.4 -15.075 22.688 21
-0.642 -7.508 0.335 20
-2.865 -3.027 -25.521 20
-5.661 -6.57 -15.684 20
-1.551 -4.853 9.691 20
-4.576 -4.589 14.237 21
-8.089 -0.776 -3.487 20
-0.491 -1.668 -6.564 20
0.26 -2.088 -2.605 20
-1.05 -2.933 -0.419 20
-0.49 -1.605 0.767 20
-0.76 1.646 0.569 21
-2.133 4.42 0.008 20
-2.885 6.794 -1.633 20
0.166 -5.255 -1.754 20
0.016 0.388 0.771 20
0.206 6.599 1.556 20
-3.065 5.536 -0.988 21
-4.53 -3.168 -8.544 20
-2.633 -5.048 -4.107 20
-2.501 1.078 8.725 20
-4.17 3.786 9.869 20
-3.751 -3.801 -2.233 21
