# Accelerometer Data File
# Started @Sun Jan 24 21:16:18 GMT+02:00 2021
#
#
# sensor Vendor: BOSCH
# sensor Name: BMI160 Accelerometer Non-wakeup
# sensor Resolution: 0.0023928226m/sec^2; Max Range: 78.4532; Min Delay: 2500 microseconds
# The sensor's attributes are the result hardware and the Android capabilities.
# It means that the Android may not utilize all features provided by the hardware.
#
# Some devices and Android versions save battery too much so the device may go to sleep.
# It just happens after couple of minutes from turning off the scree and it is easy to find it out.
#
# The following file provides the data from accelerometer in the m/s^2 format.
# The diff value is just a time delta between the samples
#
#
# data format:
# so we have 4 columns with values separated by the " "
# X Y Z time_from_previous_sample(ms)

# sensor speed set to:NORMAL
# units set to: m/sec^2
# gravity  filtered out
# Accuracy: HIGH
-0.339 3.952 6.033 0
0.151 2.746 7.221 20
1.039 2.332 6.743 20
0.521 2.131 5.154 20
-0.084 1.185 4.624 20
0.495 -2.124 4.034 20
0.805 -7.116 5.487 21
-0.197 -2.185 8.629 20
-0.266 1.221 10.232 20
-1.401 1.742 5.691 20
0.314 1.278 2.685 20
0.75 -0.036 0.795 20
2.146 -0.498 1.328 21
0.717 0.648 2.344 20
2.226 -0.261 2.871 20
4.073 -1.511 1.616 20
0.647 0.133 1.047 20
-1.154 0.874 0.375 21
0.948 0.817 0.734 20
2.433 1.328 -0.123 20
0.534 2.198 0.391 20
1.175 1.213 4.924 20
3.123 -0.939 2.584 20
2.341 -0.101 -0.64 21
1.981 1.521 -2.346 20
3.292 1.222 -2.655 20
3.502 1.162 -1.557 20
3.143 1.477 -2.348 20
3.318 0.799 -2.951 20
4.304 -0.576 -4.709 21
5.143 -0.915 -15.602 20
3.318 -0.858 -2.348 20
2.889 -0.091 3.664 20
2.132 0.698 -1.917 20
0.229 0.867 -4.176 20
-0.893 0.052 -2.894 21
-0.855 -1.364 -1.872 20
0.814 -1.303 -1.359 20
2.832 -2.322 -3.357 20
2.967 -3.069 -4.434 20
1.381 -2.977 -2.289 20
-1.267 -1.681 1.539 21
-0.045 -0.991 2.64 20
1.974 -2.91 2.99 20
2.531 -3.201 3.112 20
3.888 -1.84 2.436 20
6.143 2.241 -1.454 20
5.975 3.035 0.046 21
4.528 -1.64 -0.626 20
4.456 1.696 -1.216 20
0.119 0.826 -0.043 20
-3.421 -0.152 0.48 20
-3.195 1.125 1.969 21
-1.647 -0.31 1.649 20
-0.574 -1.277 -1.828 20
0.284 -0.408 -1.663 20
-0.153 0.663 0.143 20
0.131 0.836 -1.103 20
2.442 1.649 -17.621 21
3.166 4.586 -25.341 20
-0.339 5.167 -4.533 20
-2.267 1.554 2.033 20
-0.386 -0.204 7.722 20
2.465 -1.32 5.702 21
2.315 -0.043 -6.921 20
-1.69 2.164 -8.838 20
-3.953 0.615 -3.276 20
-4.48 -0.573 -4.209 20
-0.656 -4.657 0.113 20
0.898 -7.794 -0.38 20
-18.29 5.26 1.901 21
-6.733 -0.694 1.198 20
19.745 -20.48 -22.673 20
8.901 -13.661 4.768 20
-8.345 -1.869 19.301 20
-3.996 -0.194 -3.806 21
-1.475 0.119 -8.619 20
-1.772 -1.028 -1.673 20
0.977 -1.932 1.117 20
2.903 -3.424 1.342 20
0.015 -2.276 1.516 20
-4.517 -2.727 -4.816 21
-5.902 -6.954 -3.013 20
-2.367 -9.82 3.307 20
-2.469 -6.628 -0.341 20
-3.712 -3.175 -3.198 20
-3.468 -2.129 -1.205 20
-2.526 -1.623 -1.048 21
-1.758 -1.146 -0.66 20
-0.26 -0.453 0.317 20
-0.094 3.26 -1.488 20
-1.288 3.835 -0.622 20
-1.95 1.654 -0.557 20
-2.029 1.327 0.543 21
-2.434 0.478 1.289 20
-4.98 1.767 0.545 20
-2.281 -3.419 -1.319 20
-1.012 -2.976 -2.509 20
-2.271 -3.319 1.279 20
-4.187 -3.599 0.062 21
-6.142 -4.207 -2.487 20
-4.415 -1.969 -0.136 20
-1.876 -1.679 -0.189 20
-2.757 -2.337 -1.593 20
-3.846 -4.432 -1.919 20
-4.878 -3.355 -1.438 21
-5.039 2.32 -0.462 20
-2.084 5.458 2.901 20
1.138 5.397 -2.549 20
-1.584 2.285 -0.156 20
-1.201 -0.258 0.169 20
-0.251 -1.409 -0.323 21
-0.125 -0.664 -0.789 20
-0.323 0.011 -0.861 20
-2.268 2.804 -2.663 20
1.106 1.017 1.034 20
-0.727 -1.751 -1.644 21
-1.536 -0.606 -1.758 20
-0.63 1.903 1.834 20
-1.088 3.584 1.107 20
-3.42 2.915 -0.369 20
-4.844 -0.851 -1.887 20
-2.628 -3.21 -3.192 21
-1.41 -0.537 -2.603 20
-3.05 2.372 -4.079 20
-3.368 2.808 -4.386 20
-3.154 -0.249 -1.874 20
0.31 -1.746 -0.322 20
1.114 -1.015 -0.891 21
0.073 -0.034 -0.442 20
