# Accelerometer Data File
# Started @Wed Jan 06 21:24:43 GMT+02:00 2021
#
#
# sensor Vendor: BOSCH
# sensor Name: BMI160 Accelerometer Non-wakeup
# sensor Resolution: 0.0023928226m/sec^2; Max Range: 78.4532; Min Delay: 2500 microseconds
# The sensor's attributes are the result hardware and the Android capabilities.
# It means that the Android may not utilize all features provided by the hardware.
#
# Some devices and Android versions save battery too much so the device may go to sleep.
# It just happens after couple of minutes from turning off the scree and it is easy to find it out.
#
# The following file provides the data from accelerometer in the m/s^2 format.
# The diff value is just a time delta between the samples
#
#
# data format:
# so we have 4 columns with values separated by the ";"
# X;Y;Z;time_from_previous_sample(ms)

# sensor speed set to:NORMAL
# units set to: m/sec^2
# gravity  filtered out
# Accuracy: HIGH
0.435;4.827;7.117;0
0.56;4.195;6.334;19
0.604;3.521;5.489;20
0.408;2.873;4.381;20
0.566;2.704;4.114;20
1.005;2.373;4.309;20
1.271;1.945;5.366;20
0.034;1.007;4.296;20
0.512;0.864;3.964;20
-0.273;0.47;0.55;20
0.544;1.308;2.066;20
0.576;1.679;3.77;20
-0.714;1.086;4.113;20
-0.135;-0.233;1.669;20
1.476;-1.832;-0.311;20
2.612;-2.856;-0.816;20
2.853;-2.039;2.132;20
1.122;-0.706;4.947;20
1.646;-0.954;1.185;20
1.09;-1.57;0.048;20
0.442;-2.296;5.244;20
-1.019;-0.06;7.578;20
-1.197;1.004;3.752;20
-3.472;3.705;-1.44;20
-2.425;1.899;-1.655;19
1.204;-3.037;-1.089;20
1.547;-3.313;1.749;20
-0.314;-1.719;3.55;20
-1.597;0.7;-0.588;20
-3.626;4.09;-3.369;20
-3.818;4.51;-0.904;20
-2.396;2.868;-0.096;20
-2.025;2.134;1.75;20
-1.661;1.49;1.754;20
-1.063;0.681;-0.382;20
-0.423;0.168;-1.613;20
-0.311;-0.254;-0.487;20
-0.243;-0.101;-0.984;20
0.248;-0.199;0.358;20
0.76;-2.083;3.561;20
-1.496;1.668;0.425;20
-1.745;2.703;-3.063;20
-1.704;2.033;-2.729;20
-1.267;1.434;-0.396;20
0.276;-0.747;3.774;20
-0.018;-0.724;3.943;20
-0.194;-0.572;0.565;20
-0.288;-0.121;-1.178;20
-0.254;-0.006;-0.919;19
-0.098;-0.503;1.002;20
-0.092;-0.726;1.265;20
-0.414;-0.038;-0.083;20
-0.047;-0.22;-0.303;20
-1.107;0.131;-1.696;20
-0.83;0.213;-2.366;20
-0.497;-0.951;-0.387;20
-1.883;-0.754;1.76;20
-1.633;-0.98;0.133;20
2.213;-1.14;-1.885;20
1.731;-1.151;-2.855;20
-0.283;-0.975;-2.212;20
1.439;-2.118;-2.323;20
3.647;-2.472;0.801;20
3.541;-2.387;3.593;20
1.933;-2.835;4.907;20
1.694;-2.185;4.99;20
2.285;-0.855;4.376;20
2.597;-0.321;6.552;20
4.931;-0.394;2.866;20
4.17;-0.881;-10.105;20
3.312;0.792;-8.987;20
2.819;0.359;-7.931;20
3.463;-1.179;-11.769;20
4.256;-3.078;-8.76;20
6.576;-5.776;-4.463;20
6.961;-7.695;-7.617;20
7.638;-8.183;2.163;115
5.438;-5.511;1.645;20
3.601;-2.685;1.401;20
2.602;-2.507;2.246;20
1.79;-2.968;2.377;20
1.581;-2.565;2.35;20
1.052;-2.621;1.337;20
0.55;-3.041;-0.294;20
-0.386;-3.086;-0.959;20
-0.875;-2.885;-2.387;20
-0.081;-2.971;-3.418;20
0.468;-3.159;-2.421;20
0.718;-3.432;-0.221;20
1.481;-2.315;3.832;20
0.065;-0.363;4.322;20
-2.191;-0.855;-5.542;20
-1.907;-1.821;-6.402;20
-2.047;-0.559;-1.818;20
-2.939;1.169;-2.249;20
-3.516;1.673;-2.14;20
-2.535;0.031;-2.2;20
0.447;-1.247;-3.75;20
4.91;-2.147;-4.815;20
7.162;-2.383;-0.867;20
-1.785;-1.187;4.199;20
-6.328;-1.726;-0.769;20
-1.206;-3.399;-0.226;20
0.062;-4.488;-4.25;20
-1.159;-5.135;-4.397;20
-2.936;-0.874;-0.175;20
-1.616;-0.601;-1.193;20
0.138;-1.304;1.625;20
0.24;-1.182;-1.104;20
-0.473;-1.543;-1.147;20
0.244;-1.906;0.187;20
-0.081;-2.396;-0.426;20
-0.459;-2.107;-3.436;20
-0.536;0.877;-2.245;20
-3.009;5.442;1.689;20
-0.002;2.615;0.145;20
0.122;-1.453;-8.212;20
-4.246;-0.803;-6.328;20
-0.469;-1.199;2.628;20
-1.692;-2.5;2.559;20
-2.875;-2.927;1.997;20
-2.059;-1.972;0.008;20
-1.978;-0.557;-0.77;20
-1.825;4.131;-1.183;20
-0.828;0.117;-2.289;20
-0.133;-1.435;-1.359;20
-0.57;-2.844;-0.111;20
-0.125;-2.447;1.492;20
-0.578;1.388;0.116;20
-1.542;2.347;-1.873;20
-1.218;0.549;0.342;20
-0.74;-2.629;2.052;20
0.642;-3.164;0.436;20
1.047;-1.7;-1.818;20
0.378;0.689;-1.572;20
-0.491;1.31;0.74;20
-0.867;0.99;-0.169;20
-2.224;0.802;-0.816;20
-2.149;-0.241;0.858;20
0.174;0.485;1.164;20
0.892;0.318;-0.098;20
0.783;-2.444;1.258;20
0.524;-3.08;2.958;20
-0.213;-1.058;0.987;20
0.264;2.548;-2.409;20
-0.296;4.148;-4.578;20
-1.31;-0.244;-1.792;20
-1.011;-0.163;7.394;20
1.974;-3.366;1.525;20
1.343;-1.205;-1.487;20
-0.605;4.658;-1.955;20
0.155;3.161;-0.66;20
1.478;-0.53;4.254;20
0.438;-1.775;-6.853;20
-3.167;-2.813;-4.588;20
0.881;-2.523;3.983;20
0.65;-0.262;-0.644;20
-1.798;0.85;2.116;20
-1.56;-0.118;1.081;20
0.225;1.062;-2.2;20
1.843;-0.003;1.365;20
-0.367;1.273;0.22;20
-2.411;3.713;-2.643;20
-0.294;2.714;-1.29;20
0.959;2.061;-2.29;20
1.721;1.486;-5.67;20
2.125;1.514;4.35;20
-1.215;4.871;6.842;20
3.23;2.12;-0.712;20
1.659;1.151;0.259;20
-4.198;3.785;0.561;20
-4.77;2.391;-0.175;20
-4.646;0.36;-3.019;20
-0.766;-1.566;-7.08;20
5.734;-14.267;0.56;19
13.062;-12.187;27.652;20
-0.539;-1.711;4.211;21
-2.66;-2.889;-7.426;19
-2.036;-2.206;1.747;20
1.278;-3.8;1.46;20
1.607;-3.248;1.2;20
-3.775;2.343;0.623;20
-3.197;4.191;-4.358;20
1.975;3.425;-3.319;20
4.171;1.233;2.098;20
1.414;2.429;1.127;20
0.669;1.522;-0.03;20
1.689;-1.173;2.578;20
-0.062;0.769;2.956;20
1.041;4.083;-4.052;20
0.808;5.04;-2.961;20
-0.926;3.059;-2.16;20
-1.948;-0.937;-2.296;20
-2.083;-2.771;1.693;20
-0.046;-3.86;3.005;20
