# Accelerometer Data File
# Started @Wed Jan 06 21:02:19 GMT+02:00 2021
#
#
# sensor Vendor: BOSCH
# sensor Name: BMI160 Accelerometer Non-wakeup
# sensor Resolution: 0.0023928226m/sec^2; Max Range: 78.4532; Min Delay: 2500 microseconds
# The sensor's attributes are the result hardware and the Android capabilities.
# It means that the Android may not utilize all features provided by the hardware.
#
# Some devices and Android versions save battery too much so the device may go to sleep.
# It just happens after couple of minutes from turning off the scree and it is easy to find it out.
#
# The following file provides the data from accelerometer in the m/s^2 format.
# The diff value is just a time delta between the samples
#
#
# data format:
# so we have 4 columns with values separated by the ";"
# X;Y;Z;time_from_previous_sample(ms)

# sensor speed set to:NORMAL
# units set to: m/sec^2
# gravity  filtered out
# Accuracy: HIGH
0.881;4.689;6.116;0
1.928;2.962;5.388;19
0.89;1.912;5.159;20
-0.532;1.917;6.322;20
-0.172;1.002;7.124;20
0.043;0.074;6.55;20
-0.876;0.686;5.561;20
-0.964;0.716;4.662;20
-0.723;-0.466;3.282;20
-0.376;-1.246;3.299;20
-0.903;-0.683;4.603;20
-1.529;-0.465;5.142;20
-0.71;-1.877;5.515;20
-0.045;-3.131;3.535;20
0.24;-2.929;2.131;20
0.219;-1.907;1.51;20
1.935;-2.513;1.141;20
1.634;-2.577;0.507;20
-0.206;-1.049;2.147;20
-0.545;0.148;3.661;20
-0.033;-0.106;1.67;20
0.111;-0.376;0.114;20
0.496;0.392;0.043;20
-0.748;0.911;-1.142;20
-2.232;1.672;-0.591;20
-1.634;1.452;0.407;20
2.542;0.343;-0.702;20
3.258;-0.931;-0.109;20
-0.127;-0.009;0.73;20
-0.534;1.483;1.491;19
0.81;-0.36;1.263;20
1.118;-0.907;1.631;20
0.21;0.506;0.547;20
-0.187;1.526;1.251;20
0.549;0.777;1.293;20
0.858;-0.071;-0.38;20
-0.388;2.158;0.134;20
0.034;2.233;-0.968;20
1.539;-1.579;-0.419;20
1.468;-1.818;1.475;20
-0.036;1.828;-0.235;20
-0.403;1.8;-1.836;20
-0.253;1.601;-1.958;20
-0.467;1.825;-2.289;20
0.038;0.623;-0.466;20
0.242;-0.001;1.071;20
-0.029;1.003;-1.393;20
-0.443;1.036;-0.371;20
-0.238;0.037;0.817;20
-0.788;0.327;0.483;20
-1.792;1.919;-0.603;20
-1.943;2.073;-1.146;20
-0.977;0.602;0.065;20
-0.671;-0.864;2.36;20
-0.197;-0.86;1.236;20
-1.093;1.163;0.497;20
-1.143;1.125;2.129;20
-0.788;0.468;0.516;19
-0.76;0.799;-0.583;20
-0.216;0.43;-1.523;20
0.176;0.04;-1.745;20
0.284;-0.267;-2.455;20
-0.076;-0.181;-3.447;20
-0.134;-0.255;-3.018;20
-0.023;-0.932;-1.619;20
0.418;-2.63;1.157;20
0.078;-3.184;-1.166;20
-0.748;0.615;0.033;20
-2.25;1.012;-0.683;20
-0.186;-1.075;0.801;20
0.311;-2.351;-1.103;20
-0.22;-1.407;-3.823;20
