# Accelerometer Data File
# Started @Tue Jan 26 20:32:33 GMT+02:00 2021
#
#
# sensor Vendor: BOSCH
# sensor Name: BMI160 Accelerometer Non-wakeup
# sensor Resolution: 0.0023928226m/sec^2; Max Range: 78.4532; Min Delay: 2500 microseconds
# The sensor's attributes are the result hardware and the Android capabilities.
# It means that the Android may not utilize all features provided by the hardware.
#
# Some devices and Android versions save battery too much so the device may go to sleep.
# It just happens after couple of minutes from turning off the scree and it is easy to find it out.
#
# The following file provides the data from accelerometer in the m/s^2 format.
# The diff value is just a time delta between the samples
#
#
# data format:
# so we have 4 columns with values separated by the " "
# X Y Z time_from_previous_sample(ms)

# sensor speed set to:NORMAL
# units set to: m/sec^2
# gravity  filtered out
# Accuracy: HIGH
0.158 -3.399 -2.203 20
-2.64 -2.329 -1.344 20
-4.463 -2.387 -1.374 20
-4.338 -3.092 -2.653 21
-3.35 -3.091 -3.474 20
-1.001 -3.959 0.186 20
0.767 -4.473 6.892 20
1.457 -4.526 11.196 20
1.247 -3.756 6.596 20
1.747 -2.736 0.909 21
1.577 -1.514 -2.111 20
-0.999 -0.754 -1.833 20
-3.044 -0.015 -0.315 20
-4.085 1.305 0.423 20
-4.217 1.601 -1.164 20
-2.683 -1.684 -3.786 21
-1.714 -6.524 -4.548 20
-7.601 -7.236 -2.892 20
-7.97 -5.762 0.242 20
-2.868 -2.286 0.351 20
-1.721 -0.908 3.973 20
-3.83 -1.359 2.299 21
-2.125 -1.098 0.103 20
0.831 -1.505 -5.051 20
-0.333 -0.481 -6.132 20
-2.45 8.496 -4.566 20
-2.12 9.754 0.913 20
-1.954 0.132 0.434 21
0.778 -2.032 -5.134 20
-1.53 3.965 -6.154 20
-0.683 -1.264 -5.495 20
1.411 0.222 -1.759 20
1.41 6.143 -2.017 20
-0.664 -0.498 -4.514 21
2.944 -6.532 -7.003 20
4.948 -5.241 -3.326 20
-0.981 0.972 -2.277 20
-3.416 5.51 -4.576 20
-1.859 3.003 -6.941 20
4.915 -7.237 -0.234 21
7.741 -11.172 13.061 20
0.564 -6.03 11.306 20
-6.106 2.834 -3.402 20
-5.707 5.81 -2.908 20
-5.832 5.266 0.648 20
-4.587 3.573 1.385 21
-2.768 0.628 7.688 20
-2.267 -2.169 9.472 20
-1.857 -4.277 3.025 20
0.499 -4.299 -1.996 20
0.932 -4.301 -10.224 20
-1.325 -1.393 -5.739 21
0.169 0.828 1.817 20
2.677 1.286 6.779 20
2.754 1.358 7.134 20
0.819 2.604 2.411 20
-0.873 3.128 -1.475 20
-1.514 1.632 -2.686 21
-2.49 0.089 -2.531 20
-1.525 -1.088 -3.531 20
-0.61 -0.675 -2.305 20
0.494 0.017 -0.494 20
2.93 -0.225 0.917 20
5.205 -1.281 2.24 21
5.1 -0.816 2.447 20
3.573 0.754 -0.188 20
1.958 0.392 -2.903 20
1.366 -3.49 -1.679 20
1.089 -5.222 0.679 20
0.146 -4.15 0.386 21
-1.28 -4.218 -0.716 20
-6.044 -4.223 0.691 20
-10.896 -3.276 1.484 20
-8.041 -2.809 2.19 20
-4.533 -1.415 -1.23 20
-1.389 0.646 -1.51 21
0.127 3.149 -1.605 20
1.125 4.635 2.478 20
2.668 2.464 4.365 20
3.71 1.872 3.267 20
3.511 3.078 1.974 20
2.138 4.958 -0.43 21
0.982 5.889 -1.821 20
-0.202 5.939 -1.0 20
-0.815 5.942 -0.668 20
-0.688 6.05 -1.291 20
0.376 5.342 -2.224 20
