# Accelerometer Data File
# Started @Tue Jan 26 20:33:17 GMT+02:00 2021
#
#
# sensor Vendor: BOSCH
# sensor Name: BMI160 Accelerometer Non-wakeup
# sensor Resolution: 0.0023928226m/sec^2; Max Range: 78.4532; Min Delay: 2500 microseconds
# The sensor's attributes are the result hardware and the Android capabilities.
# It means that the Android may not utilize all features provided by the hardware.
#
# Some devices and Android versions save battery too much so the device may go to sleep.
# It just happens after couple of minutes from turning off the scree and it is easy to find it out.
#
# The following file provides the data from accelerometer in the m/s^2 format.
# The diff value is just a time delta between the samples
#
#
# data format:
# so we have 4 columns with values separated by the " "
# X Y Z time_from_previous_sample(ms)

# sensor speed set to:NORMAL
# units set to: m/sec^2
# gravity  filtered out
# Accuracy: HIGH
0.465 -0.307 0.569 2
0.378 -0.263 0.661 3
0.219 -0.198 0.709 2
0.079 -0.127 0.763 3
-0.051 -0.062 0.797 2
-0.203 0.072 0.833 3
-0.323 0.151 0.868 2
-0.366 0.194 0.81 3
-0.403 0.225 0.739 3
-0.49 0.221 0.599 2
-0.46 0.322 0.646 3
-0.438 0.348 0.586 2
-0.331 0.337 0.534 3
-0.264 0.275 0.405 2
-0.192 0.187 0.369 3
-0.168 0.164 0.237 2
-0.154 0.141 0.181 3
-0.149 0.142 0.117 2
-0.119 0.096 0.024 3
-0.066 0.045 -0.094 2
-0.053 -0.01 -0.171 3
-0.11 -0.014 -0.251 2
-0.129 -0.029 -0.286 3
-0.118 -0.024 -0.294 2
-0.128 -0.074 -0.249 3
-0.107 -0.183 -0.298 2
-0.094 -0.149 -0.378 3
-0.093 -0.173 -0.262 2
-0.047 -0.132 -0.219 3
-0.036 -0.142 -0.27 2
-0.067 -0.182 -0.183 3
-0.041 -0.222 -0.152 2
-0.058 -0.174 -0.141 3
-0.018 -0.169 -0.079 3
-0.035 -0.122 -0.022 2
-0.068 -0.095 0.025 3
-0.048 -0.077 0.065 2
-0.05 -0.004 0.115 3
-0.116 0.075 0.151 2
-0.152 0.13 0.284 3
-0.182 0.214 0.318 2
-0.194 0.242 0.261 3
-0.185 0.304 0.308 2
-0.164 0.317 0.365 3
-0.189 0.341 0.309 2
-0.187 0.339 0.268 3
-0.175 0.318 0.247 2
-0.183 0.306 0.21 3
-0.148 0.301 0.158 2
-0.167 0.26 0.123 3
-0.185 0.215 0.089 2
-0.233 0.191 -0.007 3
-0.227 0.236 0.012 2
-0.189 0.336 0.071 3
-0.142 0.38 0.07 2
-0.15 0.413 -0.059 3
-0.145 0.395 -0.033 3
-0.163 0.438 -0.034 2
-0.192 0.448 -0.093 3
-0.216 0.435 0.006 2
-0.265 0.486 -0.056 3
-0.267 0.548 -0.133 2
-0.294 0.553 -0.1 3
-0.547 0.543 -0.066 2
-0.658 0.48 -0.019 3
-0.353 0.516 0.038 2
-0.335 0.454 0.009 3
-0.304 0.38 0.0 2
-0.297 0.299 0.077 3
-0.218 0.347 0.132 2
-0.217 0.357 0.174 3
-0.239 0.358 0.105 2
-0.236 0.314 0.026 3
-0.241 0.345 0.051 2
-0.249 0.377 0.089 3
-0.258 0.337 0.08 2
-0.276 0.362 0.126 3
-0.276 0.397 0.206 2
-0.292 0.422 0.233 3
-0.178 0.375 0.352 2
-0.277 0.383 0.435 3
-0.268 0.424 0.238 3
-0.261 0.438 0.258 2
-0.265 0.418 0.297 3
-0.232 0.378 0.256 2
-0.179 0.424 0.155 3
-0.122 0.354 0.198 2
-0.066 0.331 -0.002 3
-0.071 0.296 0.003 2
-0.085 0.247 0.055 3
-0.031 0.22 -0.04 2
-0.006 0.191 0.006 3
-0.004 0.239 -0.024 2
-0.014 0.237 0.018 3
0.006 0.269 0.062 2
0.005 0.238 0.019 3
0.033 0.235 -0.023 2
0.027 0.175 -0.027 3
0.014 0.134 -0.052 2
0.081 0.127 -0.166 3
0.064 0.093 -0.194 2
0.125 0.086 -0.237 3
0.173 0.034 -0.194 2
0.205 0.013 -0.132 3
0.277 0.025 -0.151 3
0.31 0.042 -0.067 2
0.313 0.016 0.015 3
0.325 -0.03 -0.059 2
0.299 -0.008 -0.034 3
0.325 -0.052 -0.026 2
0.385 -0.034 -0.028 3
0.366 -0.022 -0.016 2
0.314 -0.063 -0.064 3
0.322 -0.076 -0.051 2
0.283 -0.049 -0.007 3
0.278 -0.063 0.018 2
0.302 -0.033 0.01 3
0.332 -0.062 -0.003 2
0.331 -0.056 0.02 3
0.38 -0.057 0.111 2
0.385 -0.062 0.052 3
0.37 -0.034 -0.017 2
0.391 -0.052 -0.028 3
0.372 -0.036 -0.07 2
0.352 0.021 -0.033 3
0.321 0.025 -0.079 2
0.293 0.085 -0.091 3
0.218 0.089 -0.073 2
0.022 0.126 -0.076 3
0.035 0.145 0.029 3
0.217 0.182 0.098 2
0.234 0.205 0.094 3
0.191 0.254 0.07 2
0.12 0.28 0.065 3
0.056 0.258 0.058 2
-0.02 0.241 -0.039 3
-0.089 0.23 -0.072 2
-0.132 0.198 -0.054 3
-0.151 0.18 -0.066 2
-0.172 0.132 -0.027 3
-0.189 0.084 0.012 2
-0.192 0.035 0.086 3
-0.194 0.018 0.118 2
-0.183 -0.028 0.177 3
-0.131 -0.051 0.239 2
-0.18 -0.063 0.291 3
-0.14 -0.067 0.346 2
-0.126 -0.099 0.378 3
-0.168 -0.087 0.396 2
-0.161 -0.089 0.488 3
-0.13 -0.128 0.579 2
-0.121 -0.136 0.655 3
-0.064 -0.243 0.736 2
-0.088 -0.325 0.815 3
-0.109 -0.43 0.939 3
0.007 -0.525 1.099 2
0.148 -0.61 1.179 3
0.2 -0.657 1.24 2
0.225 -0.727 1.299 3
0.291 -0.801 1.303 2
0.301 -0.852 1.315 3
0.307 -0.873 1.265 2
0.328 -0.833 1.285 3
0.382 -0.825 1.236 2
0.333 -0.816 1.233 3
0.332 -0.812 1.095 2
0.309 -0.754 1.074 3
0.362 -0.787 0.932 2
0.395 -0.755 0.785 3
0.373 -0.744 0.685 2
0.407 -0.745 0.588 3
0.381 -0.742 0.406 2
0.451 -0.732 0.131 3
0.468 -0.689 -0.177 2
0.531 -0.543 -0.122 3
0.543 -0.585 -0.101 2
0.555 -0.557 -0.316 3
0.502 -0.454 -0.269 3
0.449 -0.357 -0.313 2
0.346 -0.248 -0.515 3
0.299 -0.156 -0.564 2
0.232 -0.112 -0.529 3
0.051 -0.051 -0.573 2
-0.076 -0.027 -0.673 3
-0.215 0.053 -0.804 2
-0.368 0.043 -0.907 3
-0.501 0.054 -1.088 2
-0.684 0.029 -1.253 3
-0.872 -0.042 -1.436 2
-0.944 -0.087 -1.491 3
-1.035 -0.122 -1.529 2
-1.234 -0.09 -1.542 3
-1.272 -0.055 -1.513 2
-1.151 -0.073 -1.448 3
-1.133 -0.081 -1.318 2
-1.216 -0.084 -1.197 3
-1.2 0.044 -1.153 2
-1.153 0.105 -1.085 3
-1.014 -0.008 -1.004 2
-0.91 -0.04 -0.956 3
-0.8 -0.09 -0.86 2
-0.802 -0.152 -0.767 3
-0.838 -0.149 -0.669 3
-0.804 -0.109 -0.688 2
-0.814 -0.246 -0.548 3
-0.838 -0.271 -0.45 2
-0.687 -0.134 -0.47 3
-0.619 0.092 -0.949 2
-0.417 0.128 -1.229 3
-0.319 0.149 -1.236 2
-0.298 0.083 -1.082 3
-0.315 0.087 -0.81 2
-0.428 0.13 -0.597 3
-0.439 0.285 -0.464 2
-0.481 0.343 -0.556 3
-0.511 0.395 -0.588 2
-0.561 0.375 -0.493 3
-0.602 0.361 -0.45 2
-0.658 0.443 -0.403 3
-0.763 0.492 -0.328 2
-0.846 0.486 -0.407 3
-0.966 0.512 -0.425 2
-0.977 0.541 -0.391 3
-0.976 0.551 -0.416 2
-0.976 0.563 -0.375 3
-0.874 0.574 -0.275 2
-0.691 0.54 -0.064 3
-0.601 0.494 -0.044 3
-0.493 0.492 -0.281 2
-0.353 0.482 -0.294 3
-0.24 0.472 -0.286 2
-0.154 0.451 -0.337 3
-0.02 0.462 -0.362 2
0.035 0.487 -0.397 3
0.058 0.546 -0.381 2
0.037 0.526 -0.291 3
0.057 0.568 -0.199 2
0.085 0.615 -0.117 3
0.019 0.721 -0.006 2
0.008 0.791 0.026 3
0.018 0.781 -0.014 2
0.031 0.727 -0.004 3
0.047 0.684 -0.01 2
0.023 0.7 0.078 3
-0.049 0.722 0.163 2
-0.124 0.786 0.127 3
-0.187 0.815 0.22 2
-0.207 0.852 0.08 3
-0.242 0.806 -0.078 2
-0.298 0.738 -0.228 3
-0.339 0.705 -0.455 2
-0.353 0.68 -0.554 3
-0.343 0.653 -0.6 3
-0.328 0.592 -0.639 2
-0.298 0.621 -0.597 3
-0.278 0.582 -0.703 2
-0.218 0.554 -0.82 3
-0.201 0.413 -0.945 2
-0.131 0.354 -0.87 3
-0.116 0.396 -0.649 2
-0.132 0.419 -0.425 3
-0.19 0.438 -0.205 2
-0.294 0.415 -0.077 3
-0.267 0.361 -0.033 2
-0.22 0.275 -0.049 3
-0.181 0.213 -0.014 2
-0.144 0.144 0.112 3
-0.194 0.128 0.217 2
-0.157 0.147 0.277 3
-0.094 0.057 0.403 2
-0.119 0.062 0.388 3
-0.126 0.038 0.397 2
-0.168 0.03 0.497 3
-0.187 -0.021 0.572 2
-0.151 -0.021 0.681 3
-0.188 -0.002 0.816 3
-0.094 -0.015 0.859 2
0.003 -0.082 0.814 3
0.018 -0.167 0.642 2
0.051 -0.122 0.535 3
0.056 -0.12 0.436 2
0.154 -0.154 0.435 3
0.1 -0.108 0.422 2
0.122 -0.06 0.466 3
0.08 -0.016 0.413 2
0.078 0.035 0.326 3
0.167 0.055 0.257 2
0.222 0.064 0.136 3
0.243 0.086 0.041 2
0.21 0.084 -0.077 3
0.208 0.118 -0.043 2
0.094 0.124 -0.045 3
0.048 0.131 0.0 2
0.035 0.094 0.06 3
0.165 0.115 0.105 2
0.278 0.138 0.08 3
0.118 0.117 -0.141 2
0.083 0.125 -0.224 3
0.12 0.134 -0.238 2
0.114 0.11 -0.298 3
0.142 0.116 -0.361 3
0.129 0.137 -0.381 2
0.084 0.104 -0.366 3
0.076 0.125 -0.457 2
0.096 0.182 -0.53 3
0.14 0.202 -0.604 2
0.208 0.206 -0.619 3
0.34 0.259 -0.613 2
0.352 0.261 -0.619 3
0.37 0.293 -0.477 2
0.294 0.3 -0.412 3
0.071 0.305 -0.407 2
-0.127 0.311 -1.106 3
-0.479 0.484 -4.07 2
-1.112 1.113 -6.144 3
-1.434 1.439 -5.049 2
-1.722 1.644 -1.875 3
-1.931 1.728 0.994 2
-1.855 1.661 2.175 3
-1.63 1.469 1.972 2
-1.269 1.117 1.268 3
-0.838 0.652 0.904 2
-0.381 0.235 0.993 3
-0.076 -0.12 1.286 2
0.075 -0.317 1.539 3
0.18 -0.304 1.564 3
0.145 -0.248 1.423 2
0.076 -0.137 1.479 3
-0.047 0.016 1.469 2
-0.182 0.182 1.376 3
-0.36 0.289 1.135 2
-0.309 0.439 0.995 3
-0.226 0.525 1.038 2
-0.212 0.664 1.184 3
-0.338 0.817 0.887 2
-0.356 0.856 0.869 3
-0.404 0.883 0.959 2
-0.424 0.846 0.848 3
-0.349 0.764 0.808 2
-0.306 0.651 0.87 3
-0.309 0.497 0.998 2
-0.216 0.279 1.054 3
-0.138 0.072 1.138 2
0.11 -0.072 1.162 3
0.37 -0.168 1.162 2
0.579 -0.199 1.115 3
0.739 -0.265 0.891 2
0.883 -0.372 0.528 3
0.919 -0.382 0.266 3
0.81 -0.355 0.266 2
0.779 -0.349 0.297 3
0.72 -0.325 0.328 2
0.689 -0.332 0.368 3
0.603 -0.369 0.226 2
0.532 -0.462 0.076 3
0.556 -0.642 -0.097 2
0.664 -0.705 -0.201 3
0.675 -0.669 0.072 2
0.733 -0.619 0.246 3
0.821 -0.566 0.329 2
0.881 -0.537 0.214 3
0.86 -0.561 0.163 2
0.856 -0.548 0.092 3
0.91 -0.551 0.003 2
1.007 -0.641 0.063 3
1.141 -0.702 0.104 2
1.32 -0.75 -0.05 3
1.44 -0.783 -0.172 2
1.471 -0.808 -0.368 3
1.449 -0.837 -0.553 2
1.487 -0.82 -0.543 3
1.463 -0.785 -0.532 2
1.425 -0.731 -0.561 3
1.328 -0.683 -0.565 3
1.231 -0.673 -0.482 2
1.13 -0.703 -0.46 3
1.002 -0.725 -0.595 2
0.908 -0.711 -0.604 3
0.895 -0.715 -0.499 2
0.889 -0.706 -0.296 3
0.863 -0.689 -0.061 2
0.815 -0.657 0.166 3
0.826 -0.662 0.382 2
0.72 -0.633 0.519 3
0.65 -0.645 0.508 2
0.555 -0.708 0.396 3
0.517 -0.732 0.296 2
0.514 -0.758 0.349 3
0.467 -0.805 0.415 2
0.528 -0.746 0.481 3
0.428 -0.671 0.396 2
0.353 -0.651 0.49 3
0.287 -0.672 0.778 2
0.202 -0.618 1.049 3
0.143 -0.683 1.22 2
0.041 -0.6 1.361 3
0.021 -0.462 1.352 2
-0.057 -0.384 1.21 3
-0.09 -0.341 1.079 3
-0.081 -0.343 1.014 2
-0.123 -0.374 0.999 3
-0.197 -0.435 1.084 2
-0.289 -0.489 1.008 3
-0.439 -0.431 0.732 2
-0.451 -0.481 0.7 3
-0.384 -0.517 0.746 2
-0.266 -0.482 0.601 3
-0.082 -0.481 0.53 2
0.087 -0.511 0.595 3
0.1 -0.458 0.598 2
0.111 -0.446 0.778 3
0.16 -0.486 0.924 2
0.11 -0.508 0.894 3
0.159 -0.615 1.046 2
0.227 -0.704 1.273 3
0.278 -0.75 1.448 2
0.3 -0.768 1.51 3
0.332 -0.874 1.648 2
0.299 -0.944 1.781 3
0.299 -0.962 1.82 2
0.232 -0.982 1.755 3
0.216 -0.981 1.661 2
0.185 -1.025 1.62 3
0.165 -1.011 1.441 3
0.064 -0.987 1.204 2
-0.047 -0.97 1.055 3
-0.152 -0.906 0.913 2
-0.348 -0.8 0.679 3
-0.408 -0.75 0.519 2
-0.505 -0.651 0.348 3
-0.532 -0.48 0.068 2
-0.557 -0.428 -0.218 3
-0.561 -0.318 -0.505 2
-0.602 -0.187 -0.795 3
-0.574 -0.082 -1.017 2
-0.577 -0.009 -1.181 3
-0.621 0.109 -1.334 2
-0.576 0.152 -1.511 3
-0.57 0.167 -1.584 2
-0.5 0.209 -1.678 3
-0.45 0.287 -1.818 2
-0.351 0.286 -1.936 3
-0.232 0.29 -2.051 2
-0.221 0.362 -1.997 3
-0.201 0.369 -2.019 2
-0.108 0.425 -2.009 3
-0.007 0.46 -1.968 3
0.138 0.446 -1.995 2
0.178 0.455 -1.884 3
0.175 0.474 -1.784 2
0.233 0.44 -1.646 3
0.3 0.435 -1.499 2
0.3 0.447 -1.377 3
0.367 0.394 -1.267 2
0.35 0.382 -1.212 3
0.3 0.428 -1.11 2
0.272 0.385 -1.104 3
0.311 0.334 -1.106 2
0.263 0.309 -1.036 3
0.183 0.319 -1.025 2
0.121 0.306 -1.056 3
0.172 0.297 -0.957 2
0.316 0.227 -0.9 3
0.369 0.195 -0.834 2
0.36 0.061 -0.738 3
0.354 0.01 -0.657 2
0.318 -0.078 -0.477 3
0.274 -0.15 -0.395 2
0.22 -0.204 -0.299 3
0.31 -0.255 -0.2 2
0.402 -0.339 -0.152 3
0.416 -0.407 -0.014 3
0.456 -0.495 0.075 2
0.438 -0.573 0.194 3
0.41 -0.619 0.261 2
0.44 -0.643 0.285 3
0.458 -0.639 0.278 2
0.494 -0.681 0.289 3
0.55 -0.742 0.352 2
0.588 -0.763 0.339 3
0.594 -0.768 0.316 2
0.64 -0.709 0.271 3
0.552 -0.694 0.317 2
0.488 -0.633 0.272 3
0.474 -0.557 0.211 2
0.409 -0.473 0.181 3
0.433 -0.43 0.15 2
0.411 -0.393 0.07 3
0.348 -0.32 -0.016 2
0.165 -0.13 -0.204 3
-0.027 0.147 -0.347 2
-0.245 0.415 -0.381 3
-0.399 0.634 -0.417 2
-0.516 0.797 -0.442 3
-0.56 0.911 -0.385 3
-0.609 0.967 -0.376 2
-0.65 0.984 -0.252 3
-0.595 0.95 -0.227 2
-0.484 0.83 -0.211 3
-0.39 0.697 -0.19 2
-0.308 0.649 -0.212 3
-0.273 0.523 -0.171 2
-0.248 0.434 -0.229 3
-0.247 0.378 -0.152 2
-0.187 0.299 -0.133 3
-0.149 0.286 -0.087 2
-0.098 0.303 -0.076 3
-0.107 0.24 -0.066 2
-0.043 0.221 -0.122 3
-0.043 0.222 -0.108 2
-0.023 0.258 -0.138 3
-0.023 0.288 -0.18 2
-0.072 0.281 -0.169 3
-0.024 0.255 -0.171 2
-0.022 0.268 -0.178 3
-0.045 0.304 -0.175 2
-0.028 0.267 -0.134 3
-0.006 0.257 -0.155 2
-0.018 0.26 -0.148 3
0.007 0.236 -0.157 3
0.056 0.21 -0.143 2
0.063 0.187 -0.068 3
0.059 0.159 -0.042 2
0.079 0.184 -0.029 3
0.028 0.198 -0.013 2
-0.091 0.388 0.246 3
-0.105 0.342 0.172 2
-0.08 0.222 0.077 3
-0.05 0.189 0.175 2
