# Accelerometer Data File
# Started @Tue Jan 26 20:31:14 GMT+02:00 2021
#
#
# sensor Vendor: BOSCH
# sensor Name: BMI160 Accelerometer Non-wakeup
# sensor Resolution: 0.0023928226m/sec^2; Max Range: 78.4532; Min Delay: 2500 microseconds
# The sensor's attributes are the result hardware and the Android capabilities.
# It means that the Android may not utilize all features provided by the hardware.
#
# Some devices and Android versions save battery too much so the device may go to sleep.
# It just happens after couple of minutes from turning off the scree and it is easy to find it out.
#
# The following file provides the data from accelerometer in the m/s^2 format.
# The diff value is just a time delta between the samples
#
#
# data format:
# so we have 4 columns with values separated by the " "
# X Y Z time_from_previous_sample(ms)

# sensor speed set to:NORMAL
# units set to: m/sec^2
# gravity  filtered out
# Accuracy: HIGH
-2.145 3.391 -1.135 21
-2.493 2.754 -1.312 20
-2.757 1.84 -2.136 20
-2.781 1.493 -2.834 20
-2.377 1.212 -3.415 20
-1.489 1.705 -3.466 20
-0.734 0.713 -4.568 21
1.533 -4.01 -5.987 20
3.428 -8.807 -2.536 20
0.778 -3.709 1.438 20
-2.981 7.591 -1.288 20
-5.179 2.775 -4.031 20
-5.401 0.6 -2.81 21
-1.187 -2.792 -0.261 20
0.944 -9.763 13.846 20
-0.052 -9.968 10.077 20
-2.218 -6.496 1.66 20
-3.801 -3.165 -0.98 20
-2.407 -1.423 2.424 21
-1.375 -1.154 3.826 20
-2.887 -0.118 4.752 20
-2.96 -0.377 3.152 20
-0.927 -0.698 0.853 20
-1.502 1.044 -1.913 20
-2.891 3.611 -4.49 21
-0.998 2.551 -2.476 20
1.405 1.132 1.5 20
2.056 0.937 4.037 20
1.674 1.376 3.918 20
1.142 1.682 2.916 21
1.073 2.24 2.085 20
0.603 2.463 -0.572 20
-0.901 2.158 -5.378 20
-2.218 0.362 -5.45 20
-1.419 -2.446 -1.684 20
0.126 -2.973 -0.485 21
1.558 -0.992 -0.646 20
2.646 0.038 5.377 20
3.09 -0.793 6.137 20
2.255 -1.451 2.179 20
1.04 -1.28 -0.856 20
0.21 -1.861 -3.898 21
1.172 -3.322 -3.204 20
2.38 -3.794 -1.191 20
2.903 -3.854 0.813 20
2.264 -3.167 2.194 20
-0.448 -1.059 0.001 20
-4.885 0.4 -0.709 21
-8.102 0.127 1.911 20
-7.053 -0.74 2.481 20
-4.164 -1.139 -0.502 20
-2.762 -0.919 -2.743 20
-1.735 0.209 1.344 20
-0.232 2.001 2.374 21
3.505 2.196 0.7 20
6.604 1.862 -0.274 20
5.099 2.59 -0.704 20
3.125 3.361 -1.961 20
1.542 4.523 -0.536 20
0.377 5.49 -0.207 21
-0.457 5.96 -0.087 20
-0.942 5.806 -0.171 20
-0.712 4.902 -0.885 20
-0.259 3.968 -2.366 20
0.232 3.368 -3.903 20
1.636 1.727 -5.283 21
5.523 -3.343 -7.644 20
8.81 -11.999 -4.152 20
-1.888 -10.189 -2.029 20
-4.573 -0.943 -4.372 20
-5.838 5.717 -4.056 20
-5.877 2.451 -1.813 21
1.712 -8.204 -0.655 20
3.468 -11.528 13.091 20
-0.036 -3.03 5.295 20
-0.992 4.838 1.538 20
-0.298 6.674 6.006 21
1.827 5.318 8.074 20
3.048 3.75 7.336 20
2.508 1.441 3.879 20
0.045 -3.148 1.87 20
-1.537 -9.003 -3.708 20
-2.334 -8.482 -10.236 21
-2.508 -0.205 -8.162 20
-1.72 4.413 -1.038 20
0.21 4.722 4.791 20
0.756 4.345 7.046 20
0.62 3.154 5.606 20
0.653 1.57 3.53 21
1.014 -0.164 1.038 20
0.445 -1.495 -4.14 20
-1.157 -1.949 -6.537 20
-0.692 -1.435 -2.882 20
1.692 -0.108 -1.29 20
3.971 -0.116 -1.553 21
5.092 -2.015 0.749 20
4.003 -2.206 2.42 20
2.673 -1.558 1.721 20
1.751 -2.103 1.102 20
0.886 -3.096 0.544 20
-0.625 -3.765 -0.154 21
-2.276 -3.209 -0.766 20
-2.284 -0.965 -1.83 20
-2.286 0.57 -1.897 20
-4.845 -0.398 0.034 20
-6.314 -1.246 2.725 20
-4.193 -1.865 2.034 21
-2.184 -1.627 -0.027 20
-1.565 -0.147 -0.114 20
-1.762 2.12 0.763 20
-0.167 3.893 1.84 20
2.485 4.33 1.49 21
3.871 3.916 0.127 20
3.443 4.012 -0.95 20
2.006 4.865 -1.609 20
0.945 5.273 -0.81 20
-0.149 4.841 -0.227 20
-1.372 4.249 -0.562 21
-1.465 3.811 -0.857 20
-0.816 3.41 -1.657 20
-0.323 2.934 -3.029 20
0.508 2.09 -4.39 20
2.365 -0.073 -5.21 20
5.99 -4.572 -5.066 21
6.107 -9.845 -3.337 20
-1.264 -7.403 -1.54 20
-2.515 0.41 -2.414 20
-4.23 4.017 -4.275 20
-2.304 -0.937 -3.888 20
2.899 -8.174 -1.539 21
2.719 -9.734 9.117 20
-0.874 -3.048 7.328 20
-4.18 4.763 1.548 20
-3.848 6.574 3.525 20
0.015 5.182 7.269 20
2.607 4.239 8.357 21
2.327 3.22 4.648 20
0.79 0.181 0.636 20
0.797 -4.758 -1.901 20
0.782 -8.079 -5.641 20
-1.854 -4.412 -6.41 21
-1.794 1.662 -1.321 20
0.342 3.975 2.762 20
1.584 4.06 3.948 20
1.818 2.242 2.49 20
1.199 0.228 1.4 20
0.361 -0.311 0.508 21
-1.033 -0.293 -1.185 20
-1.82 -0.449 -2.213 20
-0.767 -0.572 -1.712 20
0.527 -0.213 -0.857 20
1.766 0.34 -0.584 20
3.469 -0.215 0.088 21
4.075 -1.649 0.868 20
2.512 -2.027 2.78 20
0.555 -1.419 3.095 20
-0.252 -1.915 0.797 20
0.309 -2.998 -0.868 20
1.643 -3.787 -2.487 21
1.449 -3.621 -3.008 20
-0.496 -1.608 -1.323 20
-2.677 0.814 -0.518 20
-4.005 0.174 0.691 20
-5.864 -1.524 3.136 20
-6.416 -2.286 1.643 21
-4.282 -2.428 -2.257 20
-1.726 -1.344 -1.244 20
-1.39 1.277 1.788 20
0.152 3.023 2.45 20
2.965 3.522 1.506 20
4.437 3.466 -0.021 21
3.911 3.774 -0.47 20
2.539 4.46 -0.354 20
0.909 5.159 0.019 20
-0.621 5.072 0.095 20
-1.744 4.489 -0.175 21
-1.846 4.197 -0.459 20
-1.161 4.006 -1.18 20
-0.668 3.95 -2.505 20
0.14 3.204 -3.701 20
2.047 0.646 -4.661 20
7.516 -5.429 -6.668 21
11.415 -13.169 -2.478 20
-0.975 -9.358 -1.65 20
-4.689 1.212 -4.307 20
-5.964 5.761 -4.137 20
-3.583 1.425 -2.023 20
2.039 -5.698 -1.827 21
3.752 -10.559 8.242 20
0.352 -6.174 8.375 20
-3.453 3.297 0.809 20
-4.369 6.682 1.034 20
-1.17 5.567 5.665 20
1.462 4.53 8.197 21
1.824 3.835 5.853 20
1.077 1.421 1.367 20
1.028 -3.356 -0.976 20
1.556 -7.89 -3.435 20
-1.254 -5.896 -6.86 20
-3.147 0.874 -3.701 21
-0.739 3.736 1.482 20
1.404 3.614 3.854 20
1.774 1.681 3.173 20
1.455 -0.012 2.517 20
0.632 0.313 1.841 20
-0.793 0.868 0.169 21
-1.14 0.212 -1.966 20
-0.614 -0.537 -2.268 20
0.043 -0.826 -1.851 20
1.179 -0.381 -1.78 20
2.124 0.519 -0.485 20
2.382 0.014 0.804 21
1.812 -1.181 1.58 20
0.897 -1.869 2.987 20
0.044 -2.156 2.341 20
1.021 -2.935 -0.727 20
2.997 -3.544 -3.847 21
3.111 -3.932 -3.721 20
1.306 -3.541 -0.454 20
-1.833 -0.412 0.453 20
-3.735 1.881 0.274 20
-4.161 0.298 1.691 20
-5.276 -1.492 2.695 21
-5.175 -1.526 0.095 20
-1.805 -1.192 -1.874 20
0.27 -0.448 0.794 20
-0.571 1.823 2.675 20
0.828 3.346 0.947 20
2.858 3.186 -1.041 21
2.945 3.111 -1.651 20
1.547 3.718 -1.154 20
0.012 4.567 -0.059 20
-1.06 4.815 0.771 20
-1.564 4.402 0.778 20
-1.821 4.339 0.592 21
-1.682 4.408 -0.292 20
-1.012 4.159 -2.026 20
0.147 3.23 -3.578 20
1.842 0.997 -4.255 20
5.37 -2.946 -5.938 20
12.353 -10.609 -5.176 21
2.884 -10.408 -1.399 20
-3.88 -1.421 -2.947 20
-5.695 4.285 -4.129 20
-3.705 0.873 -2.416 20
1.164 -4.871 -0.945 20
2.1 -8.2 7.621 21
0.213 -5.586 8.107 20
-2.805 2.47 1.419 20
-3.727 5.664 1.379 20
-0.864 4.817 5.324 20
1.317 4.247 7.439 21
1.53 3.796 5.132 20
1.39 1.42 1.184 20
1.447 -3.145 -0.537 20
1.58 -7.271 -2.167 20
-1.867 -5.453 -5.637 20
-3.314 0.561 -3.4 21
-0.473 3.381 1.08 20
1.436 3.489 2.66 20
1.079 1.706 2.437 20
0.363 0.423 2.198 20
-0.453 0.889 2.051 20
-1.222 0.768 0.604 21
-0.96 -0.334 -1.214 20
-0.297 -0.76 -1.794 20
1.028 -0.576 -2.453 20
2.248 0.481 -1.546 20
2.524 0.84 0.29 20
2.353 -0.5 0.938 21
1.279 -1.489 1.805 20
0.371 -2.181 3.289 20
0.101 -2.344 1.833 20
1.386 -2.519 -0.989 20
2.632 -3.263 -3.067 20
2.528 -4.011 -3.683 21
0.589 -3.573 -1.12 20
-2.713 -0.652 0.274 20
-4.594 1.24 0.169 20
-5.068 -0.232 0.98 20
-5.65 -2.076 1.83 20
-4.888 -2.854 0.17 21
-1.769 -2.764 -1.424 20
-0.273 -0.44 0.263 20
-0.433 2.365 1.895 20
1.181 3.379 1.037 20
3.495 3.086 -0.185 21
4.005 3.282 -0.076 20
2.257 4.42 -0.163 20
0.337 5.362 -0.123 20
-0.966 5.35 0.162 20
-2.009 5.019 -0.142 20
-2.442 4.854 -0.587 21
-1.765 4.478 -1.138 20
-0.629 3.976 -2.512 20
0.278 3.38 -3.778 20
1.898 1.719 -4.289 20
5.647 -1.335 -5.809 20
11.664 -8.4 -4.607 21
2.611 -8.897 -0.949 20
-1.079 -4.678 -4.329 20
-0.266 -5.489 -3.946 20
1.208 -8.131 1.391 20
-0.455 -3.9 7.866 20
-5.612 3.806 4.626 21
-6.344 5.81 4.554 20
-4.138 6.083 7.727 20
-0.684 5.61 7.726 20
1.602 4.447 5.125 20
1.866 2.138 -0.341 20
1.619 -3.465 -0.361 21
2.585 -10.136 -1.65 20
2.619 -9.696 -7.929 20
-1.501 0.218 -5.923 20
-3.017 5.308 0.263 20
-1.027 4.693 3.163 20
-0.041 2.184 3.344 21
-0.67 0.512 3.456 20
-0.362 0.013 3.677 20
-0.276 0.078 1.643 20
-0.561 0.301 -2.295 20
-0.69 0.075 -4.265 20
0.193 -0.73 -2.236 21
1.489 -0.842 -0.467 20
2.65 -0.04 0.219 20
3.168 -0.057 0.368 20
2.705 -0.897 0.199 20
1.287 -1.868 1.335 21
-0.009 -1.536 1.357 20
0.635 -1.452 -0.99 20
2.137 -3.005 -2.323 20
2.859 -4.298 -2.364 20
1.392 -3.719 -0.595 20
-1.327 -1.133 0.009 21
-3.685 -0.571 0.935 20
-5.297 -2.073 3.317 20
-5.382 -2.92 2.355 20
-3.632 -2.285 -0.272 20
-1.365 -0.759 -1.166 20
-1.009 1.395 0.573 21
-0.916 4.086 1.885 20
1.24 4.792 1.382 20
3.093 3.903 0.463 20
3.012 3.538 -0.727 20
2.195 3.948 -1.631 20
0.54 4.558 -0.696 21
-1.087 4.583 0.966 20
-1.959 3.9 0.749 20
-2.373 3.726 0.245 20
-2.211 3.95 -0.773 20
-1.665 4.042 -2.194 20
-0.459 3.282 -3.164 21
1.33 1.357 -3.475 20
4.907 -2.803 -5.178 20
11.902 -12.846 -5.313 20
3.435 -13.046 -3.361 20
-3.582 0.188 -5.511 20
-5.002 6.016 -5.093 21
-0.839 0.176 -1.475 20
4.575 -7.316 2.539 20
3.723 -8.511 14.345 20
-1.874 -0.865 4.386 20
-5.822 5.978 0.093 20
-4.388 6.997 4.93 21
-1.444 6.114 6.511 20
0.666 4.649 5.47 20
2.354 1.467 0.514 20
3.134 -4.2 -0.455 20
3.511 -9.092 -1.061 21
-0.386 -6.266 -6.023 20
-3.65 1.168 -5.423 20
-2.207 4.212 0.784 20
-0.158 4.459 4.375 20
0.35 2.702 3.711 20
-0.065 0.106 2.751 21
-0.188 -0.65 1.864 20
-0.648 -0.572 -0.592 20
-1.458 -0.653 -2.805 20
-1.535 -0.333 -2.44 20
-0.504 0.432 -1.2 20
1.525 0.986 -0.666 21
3.341 -0.017 0.547 20
4.037 -1.557 1.479 20
3.282 -1.916 1.379 20
1.294 -1.326 0.553 20
0.446 -1.35 -0.342 21
1.361 -2.263 -0.48 20
2.385 -3.119 -1.159 20
2.996 -3.95 -1.832 20
1.543 -3.18 -0.739 20
-2.09 -0.706 -0.766 20
-4.999 -1.202 0.017 21
-6.985 -3.126 2.619 20
-6.577 -3.885 2.288 20
-4.227 -2.623 -0.609 20
-1.987 0.342 -1.839 20
-1.042 2.662 -0.366 20
-0.213 4.028 1.56 21
2.325 3.838 2.017 20
4.223 3.181 0.761 20
3.643 3.529 -0.317 20
1.828 4.327 -0.613 20
-0.12 4.824 -0.295 20
-2.078 4.785 -0.156 21
-3.211 4.535 -0.759 20
-2.977 4.383 -1.075 20
-1.775 4.128 -1.265 20
-1.1 4.226 -1.667 20
-0.259 3.601 -2.194 20
1.849 1.223 -3.169 21
7.472 -4.183 -6.394 20
14.598 -12.481 -4.433 20
0.798 -10.256 -1.7 20
-4.787 -0.727 -6.04 20
-5.587 3.197 -5.54 20
-1.372 -2.852 -2.39 21
3.134 -7.532 3.712 20
1.34 -5.72 10.874 20
-2.23 1.17 4.004 20
-4.415 5.699 2.78 20
-2.115 5.907 6.794 20
0.538 5.051 7.346 21
0.745 4.428 5.714 20
-0.001 1.775 1.43 20
0.585 -3.75 -1.344 20
1.66 -8.91 -5.774 20
0.847 -6.852 -6.436 20
-2.171 1.132 -3.714 21
-1.777 4.608 1.747 20
0.888 3.649 4.099 20
1.075 1.732 3.053 20
0.241 1.188 2.948 20
0.381 0.69 1.89 21
-0.116 0.164 -0.327 20
-0.936 -0.238 -2.25 20
-0.297 -0.755 -2.669 20
0.96 -0.91 -1.663 20
2.087 0.0 -0.837 20
2.87 0.948 0.249 21
2.839 0.614 0.851 20
1.499 -0.089 1.137 20
-0.194 -1.141 1.784 20
-1.52 -1.812 1.97 20
0.141 -2.066 0.831 20
2.776 -2.924 -0.601 21
3.1 -3.32 -2.179 20
2.484 -3.656 -2.033 20
0.45 -2.176 -0.292 20
-2.06 0.622 -0.09 20
-3.18 0.777 -0.616 20
-4.281 -1.468 0.214 21
-4.887 -2.747 0.85 20
-4.125 -2.327 0.375 20
-2.354 -0.851 0.169 20
-0.812 1.016 1.345 20
0.092 2.26 2.279 20
1.251 3.082 1.396 21
2.178 3.45 -0.118 20
2.516 3.414 -1.523 20
2.04 3.465 -1.733 20
0.879 3.7 -1.387 20
-0.87 3.707 -0.709 20
-2.079 3.311 -0.177 21
-2.515 3.301 -0.25 20
-2.266 3.372 -0.432 20
-1.479 3.106 -0.757 20
-0.691 2.827 -1.13 20
-0.272 2.558 -1.415 20
0.539 1.825 -1.912 21
2.471 -0.01 -3.159 20
9.28 -6.078 -5.947 20
8.938 -10.884 -4.589 20
0.602 -4.405 -2.317 20
-3.28 3.364 -3.797 21
-4.056 4.084 -2.445 20
-0.653 0.701 0.482 20
2.544 -2.546 1.756 20
4.079 -6.105 6.748 20
3.393 -7.705 7.5 20
-1.352 -1.689 0.858 21
-4.52 3.559 -0.529 20
-4.286 4.237 0.37 20
-3.221 3.857 2.189 20
-2.483 3.637 4.502 20
-2.347 2.424 4.155 20
-1.364 -0.073 1.926 21
0.432 -3.338 0.541 20
1.27 -5.27 0.789 20
1.206 -3.762 -2.316 20
1.792 -0.801 -2.779 20
2.238 1.852 0.668 20
1.984 2.795 0.163 21
1.579 1.429 -0.516 20
-0.243 1.021 1.505 20
-2.739 0.604 2.118 20
-3.827 -0.372 2.132 20
-3.498 -0.544 1.399 20
-1.355 -0.483 -0.771 21
0.671 -0.37 -2.828 20
1.778 -0.087 -2.547 20
2.672 0.371 -0.141 20
3.854 -0.064 1.2 20
3.302 -0.45 1.199 21
1.318 -0.532 1.982 20
-0.453 -0.733 2.157 20
-0.477 -1.354 0.624 20
1.066 -2.523 -1.087 20
2.305 -3.342 -3.03 20
3.019 -3.667 -3.044 21
2.003 -3.71 0.17 20
-1.301 -1.502 1.086 20
-3.779 0.214 -0.686 20
-5.325 -1.354 -0.001 20
-6.478 -3.09 1.745 20
-5.209 -3.344 0.977 21
-2.989 -1.593 -1.269 20
-1.192 0.911 -0.842 20
-0.273 2.532 0.72 20
0.969 3.303 0.971 20
2.942 3.438 1.195 20
3.45 3.732 0.61 21
2.447 4.282 0.029 20
0.523 4.694 -0.324 20
-1.02 4.622 -0.259 20
-2.095 4.362 -0.388 20
-2.44 3.962 -0.925 20
-1.859 3.497 -1.486 21
-0.826 3.199 -1.949 20
0.064 2.836 -2.701 20
1.649 1.535 -3.688 20
4.802 -1.136 -5.32 20
11.99 -7.003 -5.728 20
5.005 -7.001 -0.858 21
-2.42 -1.989 -2.443 20
-4.45 2.79 -4.59 20
-3.388 0.651 -3.094 20
1.6 -4.09 -1.036 20
3.79 -7.792 4.567 20
1.352 -7.42 9.838 21
-3.237 0.159 2.829 20
-5.444 4.91 0.478 20
-2.243 4.508 4.895 20
0.44 4.044 6.842 20
0.131 4.055 5.886 20
-1.11 2.55 2.016 21
0.293 -1.518 -0.308 20
1.68 -5.195 -2.485 20
0.217 -6.344 -4.379 20
-1.576 -2.514 -3.847 20
-1.705 2.453 -0.465 20
0.433 3.747 2.797 21
2.183 2.355 2.409 20
1.458 1.052 1.088 20
0.855 0.934 1.51 20
0.302 0.504 0.766 20
-0.437 -0.255 -0.336 20
-0.488 -0.902 -1.365 21
-0.198 -0.986 -1.912 20
0.509 -0.368 -1.77 20
0.833 0.867 -1.028 20
1.086 1.036 -0.018 20
1.879 -0.032 1.059 20
2.159 -0.824 2.471 21
0.942 -0.492 2.997 20
-0.85 -0.473 1.833 20
-0.937 -1.29 0.179 20
2.036 -2.153 -2.328 20
3.999 -3.233 -4.425 20
3.433 -3.895 -2.683 21
1.654 -3.361 0.812 20
-1.372 -1.412 1.537 20
-3.438 -1.183 0.609 20
-5.597 -2.843 1.111 20
-7.025 -3.813 0.668 20
-4.902 -3.356 -0.183 21
-2.083 -0.425 -1.152 20
-1.017 2.296 0.284 20
-0.074 3.388 1.603 20
1.437 3.817 1.32 20
2.956 3.791 0.636 20
2.733 4.093 -0.375 21
1.453 4.43 -0.972 20
0.303 4.381 -0.381 20
-1.184 4.113 0.312 20
-2.471 3.771 -0.15 20
-2.782 3.681 -0.911 20
-2.107 3.427 -1.335 21
-1.325 3.205 -1.665 20
-0.843 2.901 -1.945 20
0.616 1.613 -2.341 20
3.16 -0.738 -3.836 20
10.949 -7.36 -5.916 21
9.625 -10.395 -1.099 20
0.586 -3.869 -2.028 20
-3.9 4.121 -5.163 20
-4.913 5.384 -3.536 20
-1.619 1.386 -0.809 20
1.662 -2.857 -0.174 21
3.224 -8.597 7.384 20
2.32 -11.435 10.173 20
-2.65 -2.685 0.348 20
-6.018 4.852 -0.947 20
-3.805 5.633 2.359 20
-0.141 4.567 6.571 21
-0.084 4.026 6.358 20
-0.819 2.162 2.003 20
0.991 -1.38 0.201 20
2.355 -4.599 -0.318 20
-0.738 -5.131 -3.839 20
-3.816 -2.201 -6.159 21
-2.266 1.138 -0.854 20
0.653 3.059 2.6 20
2.327 2.273 2.821 20
2.107 0.058 2.994 20
0.605 0.599 3.205 20
-0.517 1.576 2.033 21
0.333 0.425 -0.437 20
1.238 -0.854 -2.907 20
1.056 -0.327 -3.306 20
1.172 0.735 -2.234 20
1.421 1.059 -0.769 21
0.788 0.399 0.855 20
0.614 -0.628 2.279 20
0.531 -1.123 3.519 20
0.43 -1.127 2.402 20
1.185 -1.219 -0.905 20
3.171 -1.815 -5.638 21
4.233 -2.679 -5.956 20
2.348 -2.692 -1.428 20
0.337 -2.692 1.213 20
-0.925 -2.843 1.26 20
-3.016 -3.788 2.076 20
-5.8 -4.756 1.592 21
-5.716 -4.999 0.612 20
-2.809 -1.709 -0.447 20
-1.043 2.73 -0.307 20
-0.501 4.919 -0.016 20
-0.328 5.296 0.397 20
1.782 4.473 0.687 20
2.313 4.284 0.237 21
1.31 4.438 -0.459 20
0.459 4.412 -0.605 20
-1.377 4.303 0.132 20
-3.301 3.767 0.155 20
-3.689 3.563 -0.396 20
-2.619 3.256 -0.596 21
-1.96 3.196 -1.086 20
-2.167 3.311 -2.001 20
-1.03 1.95 -3.272 20
2.761 -1.922 -5.23 20
13.146 -11.104 -7.085 20
8.416 -11.576 -0.027 21
-0.033 -1.234 -1.99 20
-3.371 6.113 -4.976 20
-3.349 4.484 -2.917 20
2.565 -3.151 -1.847 20
6.047 -9.216 5.995 21
2.73 -9.855 11.682 20
-3.838 -1.14 1.26 20
-7.11 5.587 -0.538 20
-5.479 6.71 4.157 20
-1.529 5.627 6.572 20
0.913 4.034 5.979 21
0.582 0.972 2.512 20
1.794 -3.544 0.454 20
3.934 -7.104 -3.788 20
0.486 -5.473 -3.961 20
-3.74 0.148 -3.259 20
-2.758 2.802 -0.238 21
-0.165 2.755 2.721 20
0.866 1.744 2.218 20
0.571 0.444 1.395 20
0.031 0.65 1.594 20
-0.84 1.13 1.206 20
-0.683 0.659 0.268 21
0.449 -0.51 -1.316 20
1.165 -1.036 -2.871 20
2.347 -0.357 -2.592 20
