# Accelerometer Data File
# Started @Tue Jan 26 20:28:05 GMT+02:00 2021
#
#
# sensor Vendor: BOSCH
# sensor Name: BMI160 Accelerometer Non-wakeup
# sensor Resolution: 0.0023928226m/sec^2; Max Range: 78.4532; Min Delay: 2500 microseconds
# The sensor's attributes are the result hardware and the Android capabilities.
# It means that the Android may not utilize all features provided by the hardware.
#
# Some devices and Android versions save battery too much so the device may go to sleep.
# It just happens after couple of minutes from turning off the scree and it is easy to find it out.
#
# The following file provides the data from accelerometer in the m/s^2 format.
# The diff value is just a time delta between the samples
#
#
# data format:
# so we have 4 columns with values separated by the " "
# X Y Z time_from_previous_sample(ms)

# sensor speed set to:NORMAL
# units set to: m/sec^2
# gravity  filtered out
# Accuracy: HIGH
-1.635 2.933 5.259 0
-0.568 2.626 6.014 20
1.006 1.885 7.35 20
1.882 1.425 6.725 20
0.947 1.438 5.583 20
0.165 1.113 5.837 20
0.34 1.103 5.887 21
0.026 0.458 6.2 20
0.209 0.397 5.625 20
0.479 0.702 4.653 20
1.086 0.599 3.502 20
1.747 -0.024 1.446 20
2.249 -0.453 0.933 21
2.218 -0.203 0.863 20
1.958 0.267 0.449 20
1.432 0.611 0.978 20
0.467 0.927 1.277 20
0.651 0.584 0.886 21
0.114 -0.129 2.199 20
-0.905 -0.338 2.063 20
-3.391 -1.416 1.126 20
-6.146 -3.392 0.015 20
-4.505 -2.537 4.129 21
-4.007 0.009 1.416 20
-2.483 -1.403 -2.987 20
-1.568 -1.942 0.208 20
-4.012 -1.724 1.905 20
-2.957 -4.531 1.202 20
-5.074 -1.281 0.859 21
-6.063 0.118 -0.325 20
-8.175 0.455 -1.157 20
-6.014 0.28 -3.531 20
0.011 -0.616 -4.217 20
2.105 -0.517 2.464 21
1.105 -0.401 3.673 20
0.758 -0.898 2.135 20
0.917 -0.592 0.766 20
-0.838 0.796 -1.31 20
-0.33 1.029 -2.747 21
-0.415 0.734 -2.075 20
-0.762 -0.304 -2.877 20
-0.218 -1.153 -1.5 20
1.349 -2.288 0.143 20
3.193 -3.243 0.448 20
3.273 -3.753 -2.151 21
2.35 -3.464 -1.856 20
1.837 -4.426 0.017 20
3.21 -6.698 1.265 20
3.426 -8.563 2.055 20
4.286 -10.613 1.022 20
6.266 -12.046 -0.671 21
7.357 -12.353 -1.722 20
8.974 -12.348 -3.314 20
9.484 -11.357 -5.697 20
9.482 -8.518 -10.001 20
10.895 -4.747 -13.805 21
10.842 -0.549 -24.09 20
4.243 3.062 -26.728 20
0.548 0.182 -10.731 20
1.444 -1.821 -0.69 20
-0.187 -0.337 0.288 20
2.112 0.703 1.01 21
5.615 1.264 3.254 20
4.208 2.384 3.946 20
4.527 4.784 2.047 20
4.477 5.541 3.504 20
-2.31 5.215 6.418 21
-2.31 2.348 3.579 20
2.327 4.476 5.763 20
-1.016 2.987 6.81 20
-1.067 1.412 1.464 20
-3.25 1.135 5.12 21
-5.117 1.302 0.566 20
-5.347 1.943 -1.042 20
-2.784 2.344 -1.503 20
0.833 2.61 0.917 20
2.748 2.983 3.518 21
4.129 4.799 -0.811 20
