# Accelerometer Data File
# Started @Tue Jan 26 20:13:18 GMT+02:00 2021
#
#
# sensor Vendor: BOSCH
# sensor Name: BMI160 Accelerometer Non-wakeup
# sensor Resolution: 0.0023928226m/sec^2; Max Range: 78.4532; Min Delay: 2500 microseconds
# The sensor's attributes are the result hardware and the Android capabilities.
# It means that the Android may not utilize all features provided by the hardware.
#
# Some devices and Android versions save battery too much so the device may go to sleep.
# It just happens after couple of minutes from turning off the scree and it is easy to find it out.
#
# The following file provides the data from accelerometer in the m/s^2 format.
# The diff value is just a time delta between the samples
#
#
# data format:
# so we have 4 columns with values separated by the " "
# X Y Z time_from_previous_sample(ms)

# sensor speed set to:NORMAL
# units set to: m/sec^2
# gravity  filtered out
# Accuracy: HIGH
-1.913 4.886 7.792 0
-1.851 4.244 7.235 20
-1.879 3.854 6.076 20
-1.728 3.607 4.964 20
-1.359 3.477 3.933 20
-0.796 3.114 3.403 20
-0.331 2.731 3.298 20
-0.058 2.478 3.145 21
0.548 2.008 2.818 20
1.052 1.643 2.71 20
1.072 1.517 2.73 20
0.813 1.461 2.998 20
0.795 1.304 2.847 20
0.862 0.947 3.069 20
0.87 0.787 2.152 21
0.951 0.622 1.613 20
1.203 0.2 1.644 20
1.234 -0.246 0.934 20
0.776 -0.519 0.825 20
-0.572 -0.458 1.265 20
-1.8 -0.371 1.36 20
-1.596 -0.981 1.72 21
-1.333 -1.627 2.152 20
-1.321 -1.751 2.253 20
-0.833 -2.037 2.353 20
-0.391 -2.846 3.101 20
-0.499 -3.983 3.589 20
-1.111 -4.253 2.915 20
-1.808 -3.469 1.733 21
-1.759 -2.424 0.59 20
-0.733 -1.798 -0.812 20
0.303 -1.389 -1.795 20
0.865 -0.854 -2.379 20
0.634 -0.436 -2.663 20
0.31 -0.209 -1.963 21
-0.337 -0.132 -0.253 20
-0.387 0.145 2.177 20
-0.32 0.051 2.268 20
0.019 -0.548 1.955 20
0.047 -1.334 3.197 20
0.163 -1.431 3.712 20
0.513 -0.997 1.795 21
0.68 -0.216 0.078 20
1.252 0.744 0.206 20
1.209 0.937 0.481 20
1.243 0.792 0.627 20
1.742 0.212 0.389 20
2.367 -0.108 0.988 20
3.612 -0.015 1.648 21
4.324 -0.069 2.527 20
4.424 -0.951 4.497 20
4.71 -1.554 6.3 20
4.073 -2.349 6.856 20
2.689 -3.179 5.666 20
0.747 -2.799 2.562 20
-1.056 -2.002 0.124 21
-2.847 -0.762 -0.867 20
-4.755 0.626 -1.767 20
-5.914 1.633 -1.509 20
-5.309 1.836 -2.259 20
-4.474 1.993 -4.088 20
-3.535 2.089 -6.121 21
-3.311 1.365 -6.719 20
-4.142 0.875 -5.566 20
-4.806 1.27 -6.204 20
-3.991 1.147 -5.7 20
-3.398 0.55 -3.664 20
-3.401 -0.302 -3.034 20
-3.718 -0.975 -3.319 21
-4.291 -1.16 -1.718 20
-3.215 -1.442 2.888 20
-0.832 -2.023 9.347 20
1.378 -2.154 11.946 20
4.854 -2.208 11.698 20
8.794 -3.04 10.547 20
9.622 -2.432 7.703 21
9.82 -1.442 4.262 20
10.334 -1.014 1.259 20
8.643 -0.662 -1.74 20
5.448 0.438 -4.347 20
3.715 0.526 -4.762 20
4.215 0.262 -4.229 21
5.197 0.458 -4.664 20
6.147 0.459 -6.617 20
5.781 0.258 -9.144 20
4.674 -1.129 -11.386 20
4.578 -2.364 -12.002 20
3.816 -1.972 -8.54 20
2.078 -0.001 -6.983 21
2.11 -0.199 -4.625 20
3.058 -1.304 2.095 20
8.088 -1.433 8.367 20
6.956 -0.438 7.81 20
-0.719 -0.982 5.035 20
-9.015 2.075 5.659 20
-7.606 3.954 2.943 21
0.251 3.057 1.468 20
3.565 1.039 1.278 20
-2.264 0.933 -1.236 20
-7.671 1.312 -0.722 20
-9.097 1.303 -0.305 20
-9.121 0.919 3.925 20
-7.874 0.486 4.19 21
-6.009 1.36 2.003 20
-3.687 2.669 -0.95 20
-2.422 4.036 -4.375 20
0.206 3.475 -2.112 20
2.574 1.558 0.106 20
5.436 -3.711 3.969 21
8.051 -7.667 9.227 20
6.804 -8.06 13.449 20
5.093 -10.3 8.273 20
4.355 -8.162 0.255 20
3.738 -5.513 -6.108 20
2.179 -3.444 -7.856 20
0.676 -1.44 -7.773 21
-0.413 -0.024 -8.692 20
-0.158 0.073 -10.384 20
0.657 -0.417 -10.066 20
1.939 -0.278 -9.803 20
3.394 -0.657 -10.953 20
3.941 -1.618 -10.73 21
4.78 -2.187 -9.871 20
6.479 -3.745 -7.616 20
4.891 -5.14 -3.972 20
0.478 -5.648 -2.434 20
-2.831 -6.219 2.709 20
-1.702 -8.407 12.487 20
-1.148 -5.621 18.917 21
-3.554 1.664 16.249 20
-4.457 7.569 11.403 20
-1.748 8.524 10.317 20
0.89 6.895 11.144 20
1.107 7.476 7.451 20
-0.481 9.796 -0.417 20
-2.087 10.931 -4.939 21
-3.637 10.963 -5.823 20
-4.457 9.886 -6.198 20
-4.947 8.158 -6.585 20
-5.504 6.456 -5.538 20
-5.866 4.276 -1.938 20
-4.221 1.205 1.392 20
-0.321 -2.782 2.152 21
1.512 -6.411 2.551 20
3.058 -8.421 6.793 20
7.396 -13.952 4.824 20
4.744 -14.821 -1.148 20
1.935 -13.651 -3.873 20
0.178 -10.811 -4.182 21
-1.594 -7.665 -3.524 20
-3.901 -4.445 -3.295 20
-5.156 -1.898 -4.496 20
-4.319 0.237 -5.715 20
-2.673 2.889 -8.328 20
-3.203 5.754 -10.925 20
