# Accelerometer Data File
# Started @Tue Jan 26 20:14:11 GMT+02:00 2021
#
#
# sensor Vendor: BOSCH
# sensor Name: BMI160 Accelerometer Non-wakeup
# sensor Resolution: 0.0023928226m/sec^2; Max Range: 78.4532; Min Delay: 2500 microseconds
# The sensor's attributes are the result hardware and the Android capabilities.
# It means that the Android may not utilize all features provided by the hardware.
#
# Some devices and Android versions save battery too much so the device may go to sleep.
# It just happens after couple of minutes from turning off the scree and it is easy to find it out.
#
# The following file provides the data from accelerometer in the m/s^2 format.
# The diff value is just a time delta between the samples
#
#
# data format:
# so we have 4 columns with values separated by the " "
# X Y Z time_from_previous_sample(ms)

# sensor speed set to:NORMAL
# units set to: m/sec^2
# gravity  filtered out
# Accuracy: HIGH
3.696 -2.369 11.098 20
13.752 -9.721 15.759 20
13.339 -8.05 5.87 20
5.53 -5.104 -5.804 21
3.444 -4.658 -3.652 20
3.229 -1.758 2.27 20
7.99 1.267 -2.716 20
2.232 3.997 -1.862 20
-9.343 3.884 -0.298 20
-5.619 2.551 3.775 20
-4.29 6.64 0.36 21
-3.121 8.145 -0.76 20
-5.258 8.339 -5.151 20
-12.187 7.419 -7.613 20
-15.384 5.543 -8.839 20
-11.166 1.619 -9.165 20
2.105 -8.052 -1.925 20
8.112 -14.005 8.233 21
11.69 -14.569 17.194 20
9.023 -12.541 7.963 20
3.419 -12.966 4.935 20
-1.165 -5.861 12.55 20
-1.057 -0.515 3.989 20
-1.139 0.853 -3.103 21
14.857 -7.335 -14.879 20
17.64 -7.287 -13.684 20
4.001 5.078 5.916 20
-2.021 7.651 9.323 20
-9.947 5.176 5.418 20
-11.276 6.597 -0.127 21
-13.247 10.803 0.122 20
-16.044 13.049 2.167 20
-12.488 10.289 -0.33 20
-10.703 6.578 -2.244 20
-5.918 1.744 -1.33 20
4.153 -3.513 -3.978 20
12.874 -9.369 -16.321 21
11.733 -7.972 -24.195 20
4.681 -9.773 18.328 20
-0.62 -14.315 7.73 20
-2.468 -10.652 3.833 20
-4.733 -8.427 -0.476 20
-6.584 -3.227 -5.234 21
0.811 1.344 -11.458 20
5.285 2.969 -2.303 20
2.534 1.411 1.624 20
-0.03 1.662 -0.748 20
1.792 1.522 -1.3 20
-0.277 1.093 -0.907 21
-9.362 6.163 -3.957 20
-8.051 6.892 0.07 20
-1.778 3.529 4.364 20
0.871 2.344 2.914 20
-0.618 2.933 1.879 20
-3.154 3.92 3.416 20
-0.506 1.211 3.984 21
3.952 -3.745 4.388 20
6.752 -11.453 -11.642 20
1.698 -20.383 -1.643 20
-12.792 -19.265 4.684 20
-7.607 -10.976 4.309 20
5.649 -3.708 -5.239 21
5.19 5.061 -0.543 20
1.249 14.649 3.548 20
3.946 11.647 -0.395 20
4.054 12.427 -1.242 20
-1.887 12.212 3.306 20
-4.21 8.454 4.122 21
-3.944 6.353 2.099 20
-2.86 5.468 1.486 20
-2.244 4.076 1.174 20
-1.485 3.412 2.298 20
0.023 3.61 2.674 20
0.713 4.154 -18.014 20
1.86 -10.097 -7.317 21
-2.506 -20.365 15.775 20
-3.672 -18.945 -2.555 20
-1.301 -0.262 -3.296 20
-4.759 3.924 5.814 20
-2.847 3.169 7.869 20
1.212 -2.731 2.551 21
0.877 -9.512 -4.387 20
0.945 -10.869 -3.935 20
2.085 -8.053 -4.294 20
0.56 -3.005 -6.171 20
-2.205 4.036 -7.749 20
-7.472 10.184 -8.291 21
-6.897 10.349 -5.285 20
-1.089 7.443 2.944 20
1.287 6.74 6.209 20
-1.527 5.882 7.653 20
-1.055 4.458 7.617 20
0.483 1.198 5.852 20
-0.957 -4.548 2.055 21
-6.904 -17.026 -12.909 20
-13.906 -24.512 -9.801 20
-17.532 -13.983 -1.055 20
-2.958 0.572 8.029 20
7.09 4.506 1.248 20
9.876 4.256 -1.082 21
8.143 6.831 3.074 20
7.481 8.461 0.62 20
5.638 10.37 2.591 20
2.953 12.388 2.226 20
3.91 8.2 7.057 20
4.931 6.628 1.614 21
3.002 5.596 -7.519 20
2.661 6.317 -5.642 20
2.071 6.362 -0.263 20
-4.092 7.237 -1.293 20
-2.219 4.784 -11.665 20
5.451 -4.875 -6.008 21
4.072 -23.558 20.603 20
-9.111 -25.406 1.496 20
-3.62 -6.716 0.122 20
-0.79 6.227 7.89 20
0.107 6.136 5.56 20
-0.258 2.09 -0.12 21
3.697 -8.113 -1.807 20
8.967 -12.322 0.162 20
10.106 -9.1 -0.42 20
6.598 -4.978 -2.398 20
-0.683 0.04 -4.228 20
-4.446 5.353 -7.196 20
-5.269 7.547 -11.634 21
-3.171 4.595 -3.91 20
-4.983 5.455 -0.444 20
-3.517 6.556 2.613 20
1.594 6.802 -0.467 20
1.726 5.262 5.214 20
1.264 5.095 3.559 21
2.802 -0.204 2.836 20
6.499 -9.782 -2.582 20
4.028 -23.186 0.25 20
-2.941 -26.468 5.811 20
-2.321 -18.748 0.829 20
-1.578 -4.735 3.428 20
-2.175 10.281 2.387 21
4.764 12.166 1.105 20
3.585 11.257 3.89 20
2.456 12.18 3.645 20
0.917 13.419 1.506 20
-1.601 13.157 -0.291 20
-2.592 10.085 -1.189 21
-3.527 9.326 -2.165 20
-3.966 9.437 0.084 20
-2.44 8.78 3.303 20
-0.005 6.576 4.798 20
1.788 3.182 -0.454 20
10.212 -0.082 -23.503 20
20.289 -18.569 -6.576 21
-12.394 -28.268 28.742 20
-15.88 -21.699 -1.07 20
-1.904 -0.156 3.848 20
-1.115 6.204 8.831 20
0.264 4.646 2.375 20
5.342 -0.36 -6.543 21
15.556 -9.657 6.77 20
12.517 -7.461 3.863 20
8.525 -3.522 -5.243 20
1.554 -1.736 -11.717 20
-4.004 0.703 -11.039 20
-4.282 2.37 -9.098 21
-8.36 7.504 -0.306 20
-9.695 19.111 -2.015 20
-1.759 3.542 5.934 20
0.177 5.799 -0.775 20
0.815 4.606 -3.541 20
-0.417 3.275 -4.53 20
2.998 -5.833 -0.636 21
9.659 -16.846 4.773 20
7.747 -19.517 4.335 20
-4.037 -17.317 3.384 20
-3.739 -13.132 3.377 20
-2.611 -5.454 4.001 20
-4.079 0.814 0.565 21
-3.397 7.99 -0.351 20
0.853 12.768 0.628 20
2.231 13.923 1.483 20
0.859 12.352 2.286 20
-2.576 11.806 0.451 20
-4.854 12.383 -0.016 21
-4.103 12.082 0.793 20
-2.973 10.098 1.604 20
-3.128 8.355 2.787 20
-3.652 6.146 4.099 20
-3.558 3.227 -1.947 20
4.325 -0.29 -34.525 20
12.583 -24.56 16.183 21
0.189 -35.391 11.356 20
-6.165 -12.143 -3.249 20
-2.299 5.247 6.344 20
-1.524 9.236 12.192 20
2.413 7.123 4.145 20
6.447 -0.479 0.438 21
12.708 -12.571 8.147 20
13.097 -11.448 -6.514 20
11.238 -4.577 -6.956 20
3.036 -0.161 -8.131 20
-0.208 2.601 -9.455 20
-2.903 4.314 -8.608 20
-6.56 5.025 -6.01 21
-8.882 7.122 -1.166 20
-7.784 8.695 1.349 20
-4.393 8.565 2.506 20
-2.052 7.939 1.099 20
-0.939 6.436 -0.726 20
0.469 1.657 -9.266 21
8.675 -5.6 5.346 20
17.33 -13.082 5.087 20
9.524 -21.068 1.586 20
1.642 -30.741 4.307 20
-0.912 -12.828 5.425 20
-5.174 3.177 1.476 21
-4.167 7.344 -0.165 20
-3.998 10.46 -2.13 20
-3.693 12.958 -0.955 20
-2.987 13.999 0.97 20
-4.978 12.129 0.836 20
-7.087 9.0 -0.01 20
-7.95 8.47 -1.223 21
-7.245 9.96 0.386 20
-4.639 9.887 1.965 20
-4.36 8.312 2.454 20
-4.543 6.873 0.175 20
2.038 4.038 -7.825 20
19.321 -16.6 -1.995 21
3.657 -27.872 4.747 20
-7.435 -19.71 3.218 20
2.662 -2.287 7.895 20
3.381 3.788 11.06 20
3.694 2.436 3.991 20
8.574 -4.145 -2.358 21
9.905 -6.102 0.68 20
9.578 -4.189 -1.319 20
8.058 -2.597 -7.858 20
1.39 0.949 -9.273 20
-3.127 3.198 -8.553 20
-5.427 3.919 -8.918 21
-6.781 5.155 -5.486 20
-6.263 6.394 -1.699 20
-4.75 6.714 1.419 20
-2.848 6.517 3.664 20
-2.328 6.133 3.151 20
-1.899 4.689 -5.255 21
7.202 -3.031 0.375 20
15.097 -10.679 6.506 20
9.625 -17.101 5.247 20
1.106 -28.79 0.969 20
-3.314 -15.802 10.013 20
-4.534 1.417 2.488 20
-3.031 5.973 -1.475 21
-2.978 11.285 -0.866 20
-1.598 13.295 -0.814 20
-1.136 12.462 -0.853 20
-5.183 12.384 -0.768 20
-6.873 9.975 -1.098 20
-6.739 7.619 -2.39 21
-6.579 7.4 -2.151 20
-5.22 7.484 -0.021 20
-3.29 6.817 2.891 20
-2.629 6.474 4.669 20
-3.655 6.823 1.143 20
3.0 1.337 -12.139 20
13.583 -18.749 -1.698 21
-1.177 -25.623 7.16 20
-0.965 -20.991 -1.159 20
0.543 -2.278 5.337 20
-1.442 4.509 13.496 20
0.508 4.142 6.502 20
6.33 0.057 2.39 21
15.351 -6.202 2.653 20
13.533 -6.621 -7.455 20
4.522 -5.832 -6.992 20
0.541 -2.148 -4.713 20
0.534 1.806 -11.246 20
-2.481 2.315 -6.665 20
-4.16 2.2 -1.37 21
-3.561 5.063 -1.423 20
-3.013 7.2 -3.145 20
-1.575 7.267 1.767 20
0.224 7.749 0.978 20
0.652 7.716 0.412 20
-1.592 7.43 0.436 21
0.158 5.057 -4.648 20
9.63 -2.862 15.116 20
13.567 -12.741 6.005 20
4.587 -21.453 0.396 20
9.484 -33.071 6.785 20
0.684 -11.84 2.998 21
-8.105 3.432 -2.96 20
-3.198 6.418 -1.942 20
-2.518 8.54 -3.735 20
-5.222 10.279 -3.649 20
-8.179 11.052 -0.673 20
-9.231 10.22 0.616 20
-8.646 8.588 0.222 21
-8.504 7.102 -0.623 20
-8.345 6.859 -0.248 20
-7.263 7.407 -0.137 20
-6.987 8.457 -0.837 20
-7.2 8.463 -0.151 20
-5.516 7.296 0.41 21
0.064 1.702 0.885 20
4.65 -8.986 14.269 20
7.386 -20.617 12.96 20
12.518 -33.0 -6.054 20
13.166 -21.434 -3.838 20
-1.972 3.496 9.73 21
-1.57 6.156 1.433 20
3.961 0.938 2.226 20
9.66 -5.405 1.518 20
10.173 -4.748 -13.207 20
5.346 1.497 -19.438 20
-3.115 6.979 -14.215 20
-1.523 5.554 -4.153 21
0.386 4.501 2.104 20
-2.903 6.735 4.595 20
-4.823 7.926 4.925 20
-5.526 7.261 3.354 20
-3.686 6.297 -4.317 20
1.202 0.398 4.763 21
6.506 -9.894 -1.18 20
8.999 -31.3 -3.064 20
2.259 -35.037 12.824 20
-4.857 -8.635 5.934 20
-2.278 5.545 -2.704 20
-0.553 10.438 -1.507 21
-3.743 14.071 -0.313 20
-3.088 12.795 -0.934 20
-2.542 11.869 1.141 20
-5.651 11.7 -1.585 20
-7.1 10.78 -2.09 20
-6.687 9.719 -1.353 20
-5.926 9.461 0.213 21
-3.94 8.683 3.201 20
-2.766 8.174 3.532 20
-1.193 7.967 0.008 20
8.659 2.164 -11.492 20
16.057 -16.888 -1.279 20
-5.57 -24.879 10.893 21
-10.545 -21.429 14.872 20
-1.969 -8.636 4.953 20
-2.317 -0.024 -2.977 20
4.565 -2.954 1.131 20
15.222 -7.352 0.065 20
16.576 -5.422 0.697 21
10.391 0.612 -5.314 20
3.483 3.168 -8.363 20
-1.872 4.331 -10.778 20
-6.083 6.049 -10.325 20
-6.255 5.698 -6.311 20
-3.183 5.092 -1.032 20
-2.554 5.633 2.714 21
-2.245 5.557 4.797 20
-2.363 5.803 2.819 20
-1.7 5.787 -2.733 20
5.996 -0.068 -1.725 20
10.92 -8.368 1.721 20
5.613 -16.744 3.858 21
2.887 -27.015 6.782 20
-0.158 -14.405 8.27 20
-2.699 -0.619 -0.822 20
-2.082 5.319 -3.212 20
-2.107 11.709 1.687 20
-2.248 13.996 0.007 21
-1.46 12.735 1.848 20
-3.927 11.099 -0.274 20
-6.527 8.9 -2.968 20
-7.034 7.646 -2.462 20
-6.807 7.616 -2.686 20
-7.189 7.92 -2.035 21
-6.981 8.301 2.233 20
-6.77 8.587 3.556 20
-4.151 6.586 -1.906 20
5.993 -5.089 -5.247 20
18.054 -24.667 -7.633 20
-2.768 -26.617 8.223 20
-3.6 -14.23 14.259 21
-1.131 -1.693 7.572 20
0.197 -0.265 4.012 20
9.433 -4.507 1.421 20
17.747 -5.471 1.686 20
13.758 -1.127 -1.787 20
5.6 4.248 -12.109 21
-0.058 4.948 -5.838 20
-2.15 3.869 -6.941 20
-5.093 4.185 -7.734 20
-5.968 4.124 -5.799 20
-4.369 4.391 -1.965 20
-2.852 5.028 2.846 20
-2.237 5.493 3.1 21
-2.517 5.416 0.41 20
-1.386 3.626 -3.377 20
6.241 -2.41 2.358 20
13.439 -11.36 -0.83 20
7.68 -21.75 3.365 20
2.567 -28.332 14.52 21
-4.676 -13.145 7.081 20
-8.255 -0.469 -4.076 20
-3.822 4.775 -4.858 20
-0.323 9.56 1.967 20
-1.828 13.25 3.182 20
-2.979 13.529 0.029 20
-4.111 12.277 -0.82 21
-5.64 10.271 -3.312 20
-5.869 8.91 -2.83 20
-5.082 8.247 -1.849 20
-4.438 8.279 -1.644 20
-2.821 8.925 1.686 20
-3.046 9.695 2.089 21
-1.197 7.928 -4.468 20
10.134 -5.509 2.241 20
11.139 -23.087 -5.343 20
-12.09 -23.154 7.259 20
-6.243 -17.622 17.589 20
-1.438 -5.052 5.13 20
-1.051 -1.589 2.34 21
7.479 -5.679 1.033 20
18.644 -8.009 -3.565 20
14.846 -1.648 -3.577 20
3.246 6.357 -5.601 20
0.263 6.271 -5.089 20
-0.224 5.014 -7.833 21
-4.08 5.453 -7.44 20
-6.774 5.641 -6.623 20
-5.7 5.506 -4.205 20
-2.151 4.75 1.876 20
-0.881 4.989 2.792 20
-2.02 5.24 0.551 21
-1.38 3.455 -2.073 20
7.243 -5.315 -3.438 20
14.45 -19.897 0.693 20
4.386 -35.53 8.653 20
-7.513 -29.409 12.088 20
-10.494 -3.688 5.692 20
-4.462 6.347 -2.745 21
0.177 10.587 0.935 20
-0.088 14.782 0.095 20
-0.042 17.299 -2.084 20
-0.374 16.028 0.799 20
-3.295 12.082 -0.151 20
-5.236 9.019 -1.098 21
-5.253 7.781 -1.007 20
-5.312 7.749 -1.782 20
-4.494 8.817 -0.646 20
-3.741 9.798 1.196 20
-3.166 9.073 -1.35 20
4.137 0.066 -1.411 21
13.852 -23.101 -3.844 20
-7.093 -34.464 1.246 20
-6.716 -20.604 11.493 20
-2.321 0.244 1.552 20
-1.541 3.829 4.531 20
5.349 -2.019 7.122 20
16.435 -6.357 1.742 21
18.903 -3.682 1.883 20
10.702 3.218 -15.289 20
2.668 5.143 -6.089 20
-0.051 3.966 -0.509 20
-2.127 4.333 -7.909 20
-4.234 4.654 -5.904 21
-4.778 4.965 -1.73 20
-4.007 6.314 -1.014 20
-3.083 7.092 -1.598 20
-2.608 6.827 0.072 20
-3.391 6.276 1.195 20
-2.793 4.859 -2.352 21
7.097 -1.589 5.12 20
18.322 -16.332 -3.355 20
6.327 -32.401 3.622 20
-4.822 -32.673 16.014 20
-3.402 -10.642 -2.616 20
-6.069 3.609 -4.269 20
-1.937 9.166 2.633 21
-2.862 13.184 -1.546 20
-2.582 14.888 0.522 20
-2.057 13.979 3.037 20
-3.88 10.734 -1.211 20
-5.456 7.86 -2.655 20
-5.85 7.212 -2.851 21
-6.41 7.627 -2.857 20
-5.782 8.268 0.28 20
-4.449 9.282 1.878 20
-4.347 9.854 1.27 20
-2.569 8.867 -1.221 20
5.854 1.025 0.254 21
12.432 -16.979 11.178 20
4.517 -32.365 -0.031 20
6.736 -26.242 -3.037 20
-2.315 -4.262 3.71 20
-9.243 3.078 10.686 20
-3.698 1.929 5.213 21
4.951 -1.54 6.511 20
10.808 -4.48 4.075 20
11.824 -5.097 -12.128 20
6.188 -1.635 -12.922 20
-1.103 3.624 -5.412 20
-2.691 5.676 -8.062 20
-3.284 5.268 -5.831 21
-3.281 4.7 -1.557 20
-1.824 4.702 1.524 20
-1.816 5.528 0.893 20
-2.104 5.85 -0.636 20
-2.924 5.936 -5.945 20
2.315 1.185 0.752 21
10.666 -8.535 2.229 20
8.614 -18.847 4.449 20
-0.695 -31.778 7.292 20
-4.968 -19.927 8.462 20
-7.547 -0.096 -0.255 20
-6.111 5.445 -1.9 21
-1.408 9.171 2.303 20
0.124 11.454 0.297 20
-0.288 12.197 -0.075 20
-2.141 12.749 -0.147 20
-3.708 11.944 -1.34 20
-3.701 9.777 -2.193 20
-3.318 8.545 -2.194 21
-3.707 8.762 -1.854 20
-3.336 8.891 -0.836 20
-2.793 9.513 -1.173 20
-2.77 9.536 -1.144 20
-0.102 5.816 -6.354 20
9.734 -9.845 10.723 21
3.774 -25.673 0.012 20
-5.934 -29.269 11.812 20
-2.66 -12.958 9.322 20
-3.056 -0.969 -4.129 20
1.164 -0.848 -0.663 20
10.764 -4.144 5.465 21
14.532 -3.249 2.81 20
9.733 1.269 -3.274 20
4.782 2.916 -8.787 20
0.574 1.314 -3.676 20
-1.716 1.954 -6.335 20
-4.27 4.412 -8.082 20
-3.261 4.633 -5.941 21
-1.699 5.103 -1.305 20
-1.906 6.792 1.578 20
-1.554 7.467 1.532 20
-0.935 7.017 0.025 20
0.19 5.576 -2.844 20
8.676 -2.147 -0.041 21
11.29 -14.454 -7.523 20
-0.859 -25.694 4.026 20
-7.077 -37.528 18.281 20
-8.4 -16.133 4.958 20
-8.222 3.087 -5.631 20
-2.264 8.577 1.196 21
1.335 11.673 3.575 20
0.658 13.723 -0.845 20
-0.67 14.687 2.034 20
-2.593 13.18 -0.022 20
-4.231 10.491 -1.007 20
-4.556 9.226 -0.932 21
-4.255 8.607 -3.387 20
-3.981 8.874 -4.127 20
-2.888 9.263 -1.45 20
-1.987 9.822 -0.324 20
-0.279 9.098 0.897 20
8.397 -0.928 7.517 20
13.948 -20.933 -3.224 21
-6.791 -30.113 -2.527 20
-11.539 -18.195 16.033 20
-5.814 -1.547 0.776 20
-5.498 1.881 0.108 20
2.696 -4.015 6.966 20
16.666 -10.527 2.266 21
15.847 -5.919 -7.317 20
5.097 4.429 -4.42 20
1.528 6.056 -0.022 20
1.8 3.622 -2.116 20
-0.725 4.15 -6.074 20
-2.985 5.346 -8.178 21
-0.604 4.421 -6.0 20
0.212 4.503 -1.013 20
-0.743 5.835 0.235 20
-0.932 6.563 -1.631 20
-1.201 6.368 -1.75 20
-1.307 5.647 -3.848 20
6.336 -0.645 5.134 21
12.657 -12.436 0.311 20
3.328 -26.181 2.671 20
-6.673 -39.693 14.013 20
-8.56 -18.397 4.391 20
-10.218 2.578 -4.888 20
-3.703 7.301 -0.534 21
0.778 10.475 3.074 20
-0.491 13.414 0.595 20
-1.358 15.196 0.531 20
-2.02 13.745 -1.519 20
-3.567 11.306 -1.391 20
-3.688 9.854 -1.31 21
-3.328 9.569 -4.238 20
-3.282 9.811 -3.896 20
-2.691 10.22 -1.247 20
-2.808 10.712 0.918 20
-3.126 9.692 2.256 20
-0.847 4.271 -1.962 20
9.958 -15.175 11.445 21
6.302 -34.529 4.848 20
-1.449 -31.227 -4.029 20
-4.964 -9.365 -0.855 20
-9.543 1.645 9.343 20
-3.108 1.587 11.064 20
8.481 -4.263 13.358 21
17.445 -8.017 0.018 20
16.36 -3.429 -27.629 20
3.367 1.606 -6.049 20
0.078 4.039 -2.443 20
-1.041 6.423 -8.149 20
-3.893 6.468 -4.555 21
-1.418 5.552 -0.119 20
0.018 6.639 1.433 20
-0.739 7.597 0.529 20
-1.53 7.65 -2.643 20
-2.591 7.422 -6.52 20
1.503 2.969 0.37 21
10.552 -7.637 2.127 20
8.05 -21.242 2.436 20
-5.744 -35.292 14.132 20
-9.388 -24.465 7.736 20
-7.199 -2.233 -8.617 20
-1.611 5.544 -1.072 20
2.803 9.706 5.765 21
1.145 14.044 -0.666 20
0.082 14.176 1.208 20
-0.408 12.14 -0.13 20
-3.657 10.794 -2.057 20
-5.851 9.585 -1.073 20
-6.012 8.935 -0.963 21
-5.706 9.674 -2.782 20
-4.581 10.675 -2.939 20
-4.39 11.696 -2.811 20
-4.385 10.699 1.074 20
-2.221 6.494 -2.023 20
10.347 -11.982 8.728 21
7.71 -30.855 0.882 20
-6.722 -31.499 5.856 20
-9.303 -12.061 6.719 20
-4.572 -1.563 -0.82 20
5.207 -4.015 4.847 20
15.168 -7.251 6.458 20
15.65 -2.774 2.218 21
12.151 3.537 -9.649 20
5.427 5.503 -9.883 20
-0.953 4.047 -1.858 20
-3.181 4.565 -8.362 20
-3.387 5.471 -8.463 20
-0.61 4.883 -1.307 21
0.677 6.029 2.145 20
-0.035 7.263 0.898 20
-1.568 8.388 -3.968 20
-3.043 8.155 -3.97 20
-2.689 6.201 -7.109 20
4.174 -1.022 10.273 20
10.672 -17.529 3.741 21
3.76 -41.664 0.884 20
-8.263 -36.478 13.983 20
-7.92 -7.073 -2.734 20
-4.137 6.347 1.345 20
2.366 11.371 4.699 20
-0.961 14.831 1.562 21
-2.642 13.298 1.065 20
-1.532 11.545 0.135 20
-4.311 11.214 -2.684 20
-6.353 10.673 -2.405 20
-6.325 10.248 -2.915 20
-5.993 10.495 -3.313 20
-4.477 10.53 -1.214 21
-2.123 11.301 -1.69 20
2.208 10.188 1.533 20
11.245 -0.025 -9.757 20
8.997 -22.015 -4.909 20
-18.394 -26.283 23.63 20
-11.07 -18.832 15.038 21
-3.286 -3.433 -6.802 20
-4.581 0.641 -3.806 20
10.207 -7.962 6.439 20
22.559 -13.508 6.183 20
17.313 -5.858 -11.061 20
7.1 7.369 2.405 21
4.747 8.933 0.469 20
2.572 5.258 -7.612 20
-1.033 4.911 -9.52 20
-4.288 4.776 -7.369 20
-4.181 4.902 -0.632 20
-2.023 6.337 0.068 21
-0.596 7.191 -2.494 20
-1.12 7.405 -3.051 20
-2.442 6.79 -1.399 20
2.521 2.467 0.702 20
16.349 -11.486 6.707 20
9.091 -28.109 -1.111 20
-10.906 -40.307 12.585 21
-11.251 -18.423 9.236 20
-7.094 3.432 -5.869 20
0.149 8.14 1.504 20
3.585 10.154 2.932 20
-1.513 12.864 -1.411 20
-1.705 13.113 -0.863 21
-2.931 11.791 -2.471 20
-5.501 11.002 -2.0 20
-6.141 10.339 -0.183 20
