# Accelerometer Data File
# Started @Tue Jan 26 20:20:14 GMT+02:00 2021
#
#
# sensor Vendor: BOSCH
# sensor Name: BMI160 Accelerometer Non-wakeup
# sensor Resolution: 0.0023928226m/sec^2; Max Range: 78.4532; Min Delay: 2500 microseconds
# The sensor's attributes are the result hardware and the Android capabilities.
# It means that the Android may not utilize all features provided by the hardware.
#
# Some devices and Android versions save battery too much so the device may go to sleep.
# It just happens after couple of minutes from turning off the scree and it is easy to find it out.
#
# The following file provides the data from accelerometer in the m/s^2 format.
# The diff value is just a time delta between the samples
#
#
# data format:
# so we have 4 columns with values separated by the " "
# X Y Z time_from_previous_sample(ms)

# sensor speed set to:NORMAL
# units set to: m/sec^2
# gravity  filtered out
# Accuracy: HIGH
-4.804 9.982 -4.471 20
-4.222 10.876 -1.323 20
-4.428 9.853 2.543 20
-4.14 8.657 0.693 20
0.167 4.053 -2.985 21
11.251 -12.799 13.713 20
9.789 -28.525 -0.293 20
-4.838 -30.75 8.163 20
-14.105 -9.112 7.155 20
-9.176 -1.727 4.098 20
4.391 -9.361 -5.025 21
18.792 -10.225 7.899 20
18.072 -3.909 7.007 20
10.927 3.845 -13.43 20
2.562 8.365 -12.128 20
1.004 7.857 0.894 21
-1.469 5.318 -5.75 20
-5.317 3.986 -10.25 20
-3.429 3.652 -3.331 20
-1.112 6.176 1.194 20
-0.589 8.059 -0.246 20
-0.355 8.42 -2.907 21
-1.475 8.998 -1.853 20
-3.119 8.771 1.147 20
6.182 -7.699 -1.927 20
17.145 -32.386 0.168 20
-0.759 -27.039 11.209 20
-9.249 -18.911 8.92 21
-7.399 -8.103 -0.172 20
-11.482 4.176 -0.67 20
-6.425 8.883 1.875 20
4.212 5.714 2.185 20
2.855 8.368 1.053 20
-4.4 13.203 -0.804 21
-2.619 12.704 -2.39 20
-2.771 11.74 -1.088 20
-2.985 12.952 -2.346 20
-1.32 11.752 -2.78 20
-0.468 9.766 -5.579 21
2.846 7.354 -3.712 20
1.525 5.053 1.276 20
0.335 1.818 1.817 20
10.197 -11.257 2.84 20
7.511 -42.496 4.203 20
-11.763 -19.882 -0.83 21
-10.168 4.203 9.157 20
-5.648 -0.61 6.65 20
2.265 -6.297 5.696 20
4.667 -6.639 7.034 20
2.59 -3.778 8.562 21
1.46 9.599 -1.022 20
15.739 18.039 -14.304 20
13.656 17.783 -6.667 20
1.069 9.75 -7.947 20
-4.263 1.835 -9.683 20
-4.667 1.529 -6.175 21
-2.857 3.338 -2.127 20
-1.043 4.073 -0.876 20
-0.028 4.153 -0.904 20
0.467 3.751 1.714 20
-1.657 3.833 2.978 20
-1.062 0.882 0.434 21
11.608 -8.815 -1.15 20
18.81 -20.679 -2.039 20
8.544 -25.023 10.694 20
-3.492 -21.38 11.823 20
-5.669 -15.075 -0.362 20
-10.374 0.023 -5.131 21
-4.358 7.663 0.027 20
4.789 9.616 0.175 20
1.527 12.783 0.692 20
-2.624 13.022 0.306 20
-5.51 12.645 -2.401 20
-7.895 11.406 -3.808 21
-9.44 10.964 -1.929 20
-12.097 12.979 3.698 20
-8.459 7.977 4.872 20
-4.326 3.798 -2.727 20
-3.88 1.894 -1.652 21
-2.093 -0.875 -10.371 20
13.321 -15.667 15.488 20
20.557 -24.093 4.979 20
4.914 -12.989 -9.99 20
-7.807 -1.874 3.482 20
-10.833 -3.42 13.465 21
-8.769 -3.945 3.712 20
-2.3 -9.037 -2.738 20
9.487 -10.776 5.695 20
15.761 -6.04 5.29 20
19.312 1.837 -10.824 20
8.004 9.458 -11.518 21
-6.789 10.81 -7.186 20
-10.657 6.247 -8.395 20
-1.045 0.517 -3.933 20
2.566 2.93 0.014 20
-0.639 7.49 -1.901 20
-0.055 7.491 -5.358 21
-1.113 6.384 -4.829 20
-3.791 4.318 -1.677 20
2.841 -2.865 3.951 20
21.016 -24.629 8.982 20
10.485 -35.477 2.155 21
-7.504 -25.981 6.915 20
-7.734 -11.579 14.235 20
-16.911 1.604 0.529 20
-12.404 9.526 -2.683 20
3.047 10.289 1.264 20
3.931 11.14 1.575 21
-4.186 14.351 -0.336 20
-5.656 15.408 -4.345 20
-5.241 13.675 -4.954 20
-5.317 10.699 -2.184 20
-3.713 8.59 -3.175 20
-1.41 8.859 -4.265 21
0.562 10.122 -1.956 20
-0.181 10.714 2.046 20
-3.172 9.845 3.881 20
-2.952 5.066 5.681 20
10.979 -11.574 13.286 21
15.665 -28.706 -4.492 20
-1.516 -26.87 -11.194 20
-10.943 -10.594 -5.366 20
-15.303 -1.624 14.274 20
-11.733 1.01 13.006 20
0.577 -3.967 18.591 21
12.532 -9.46 15.203 20
17.177 -7.182 -16.49 20
11.559 -0.127 -30.073 20
-0.914 6.508 8.713 20
1.164 3.722 -0.332 20
0.621 2.098 -14.714 21
1.755 3.02 -10.293 20
5.993 3.563 0.28 20
3.127 5.828 1.433 20
-1.097 8.272 -3.144 20
-2.633 9.67 -4.653 20
-2.346 8.914 -0.872 21
-1.598 7.29 -0.078 20
8.101 -1.163 2.089 20
16.648 -20.015 3.433 20
5.477 -27.389 3.171 20
-4.364 -30.116 8.908 21
-5.111 -15.628 10.718 20
-10.225 -2.499 -0.509 20
-10.813 4.611 -6.82 20
-1.603 9.888 1.488 20
0.999 12.517 2.566 20
-1.573 14.249 0.128 21
-3.298 13.825 -1.852 20
-5.499 11.563 -1.84 20
-6.79 9.537 -1.61 20
-6.34 8.517 -2.779 20
-5.499 8.818 -3.181 20
-3.716 10.164 -4.525 21
-2.441 9.988 -0.623 20
-2.067 9.147 1.414 20
1.692 7.251 -0.312 20
11.558 -5.745 4.007 20
7.796 -20.184 -4.534 21
-9.808 -21.018 4.818 20
-12.46 -16.206 17.447 20
-9.34 -7.633 8.598 20
-1.772 -5.233 2.849 20
14.496 -11.305 0.408 20
19.038 -8.413 -0.572 21
9.935 2.319 -3.483 20
5.302 6.53 -4.817 20
4.464 5.422 -0.842 20
0.924 3.354 -3.666 20
-1.432 2.891 -8.968 21
0.994 3.009 -10.041 20
3.436 3.558 -4.38 20
1.331 5.569 0.364 20
-0.825 7.367 -3.101 20
-2.36 8.059 -3.494 20
-3.262 7.484 0.675 21
-1.481 5.356 0.327 20
8.235 -3.544 4.391 20
12.725 -18.068 0.631 20
0.492 -26.805 6.454 20
-8.408 -27.684 10.526 20
-8.385 -12.353 7.985 21
-9.206 -1.03 -1.826 20
-8.65 6.046 -3.493 20
-3.975 10.769 2.614 20
-0.059 12.232 3.863 20
-1.278 12.932 0.153 20
-2.243 13.197 -4.381 21
-3.09 11.412 -3.488 20
-3.008 9.479 -2.858 20
-2.172 8.391 -4.364 20
-1.511 8.337 -6.959 20
0.343 8.654 -4.215 20
1.186 8.317 0.209 21
0.099 8.104 0.516 20
2.392 6.267 -0.268 20
12.32 -6.626 12.724 20
2.516 -22.441 10.764 20
-18.695 -24.379 -0.966 21
-22.017 -13.747 1.044 20
-10.613 -6.288 -1.325 20
2.524 -7.686 4.442 20
15.395 -12.037 6.57 20
18.851 -10.87 8.388 20
11.699 -0.698 -0.546 21
8.422 7.792 -14.83 20
6.918 10.369 -0.754 20
1.979 7.435 2.707 20
-1.672 3.647 -6.352 20
-0.894 3.276 -9.253 20
1.333 4.438 -8.2 21
0.727 5.939 -2.788 20
-1.125 6.611 -1.718 20
-1.916 7.217 -3.81 20
-2.628 7.69 -1.29 20
-2.175 7.08 1.125 20
2.752 3.733 -0.381 21
17.366 -12.802 -0.462 20
11.716 -27.241 -0.318 20
-7.178 -31.788 9.41 20
-9.255 -23.289 11.839 20
-9.713 -5.079 4.049 21
-11.068 3.855 -1.357 20
-5.761 9.254 -2.81 20
1.154 11.133 2.224 20
1.877 12.292 1.217 20
-1.334 14.767 -2.224 20
-2.578 13.288 -3.185 21
-3.894 9.814 -1.668 20
-3.979 8.337 -2.596 20
-3.682 8.523 -4.988 20
-3.14 9.13 -4.505 20
-2.056 10.235 -3.244 20
-2.122 9.696 0.072 21
-1.869 8.339 3.892 20
3.097 3.952 6.426 20
12.767 -14.621 12.65 20
5.896 -31.482 -7.793 20
-4.584 -25.529 -4.5 20
-10.313 -6.466 12.714 21
-10.679 2.823 8.456 20
-4.907 1.027 4.152 20
10.062 -6.569 6.719 20
17.048 -7.497 3.145 20
13.316 -1.241 -17.527 21
2.266 5.704 -6.413 20
2.05 7.248 3.825 20
0.62 5.247 -2.395 20
-4.714 3.362 -7.784 20
-3.99 2.189 -8.314 20
0.377 3.072 -3.824 21
1.482 5.425 -1.557 20
0.628 5.82 -1.525 20
-1.029 5.62 -1.109 20
-3.088 5.797 -2.846 20
2.057 -0.094 -0.086 20
