# Accelerometer Data File
# Started @Tue Jan 26 20:15:54 GMT+02:00 2021
#
#
# sensor Vendor: BOSCH
# sensor Name: BMI160 Accelerometer Non-wakeup
# sensor Resolution: 0.0023928226m/sec^2; Max Range: 78.4532; Min Delay: 2500 microseconds
# The sensor's attributes are the result hardware and the Android capabilities.
# It means that the Android may not utilize all features provided by the hardware.
#
# Some devices and Android versions save battery too much so the device may go to sleep.
# It just happens after couple of minutes from turning off the scree and it is easy to find it out.
#
# The following file provides the data from accelerometer in the m/s^2 format.
# The diff value is just a time delta between the samples
#
#
# data format:
# so we have 4 columns with values separated by the " "
# X Y Z time_from_previous_sample(ms)

# sensor speed set to:NORMAL
# units set to: m/sec^2
# gravity  filtered out
# Accuracy: HIGH
0.207 2.898 7.221 0
-0.127 2.621 6.227 20
-0.142 2.402 5.369 20
-0.232 1.884 5.035 20
-0.413 1.309 5.159 20
-0.579 1.163 4.919 20
-0.583 1.301 3.741 20
-0.909 1.495 2.947 21
-1.04 1.494 2.818 20
-1.128 1.262 3.442 20
-2.196 0.399 6.937 20
-1.319 -0.576 6.599 20
-0.862 1.236 2.908 20
-0.118 2.028 2.179 21
-0.072 1.239 1.509 20
0.206 0.57 1.002 20
0.44 -0.489 0.315 20
0.536 0.046 0.622 20
1.222 0.818 1.364 20
1.859 1.012 0.467 21
2.084 0.939 -1.108 20
2.018 0.508 -1.342 20
2.021 0.335 0.022 20
3.272 0.543 0.639 20
5.088 0.48 0.381 20
6.465 -0.005 -0.025 21
7.056 -1.22 0.356 20
7.597 -1.907 -1.944 20
9.012 -2.88 -5.434 20
9.032 -5.259 -7.659 20
7.68 -6.081 -1.995 20
6.015 -5.701 1.808 21
3.648 -4.124 6.989 20
-0.592 -0.654 10.479 20
-3.599 1.051 10.238 20
-1.01 -1.77 8.707 20
0.194 -2.509 4.413 20
-1.057 -1.924 4.038 21
-4.224 -1.266 5.154 20
-4.201 -1.816 1.97 20
-3.834 0.514 -0.233 20
-2.632 1.909 -4.748 20
-5.104 2.68 -0.408 20
-6.754 2.938 -0.822 21
-6.723 2.879 -1.117 20
-7.349 3.846 -0.841 20
-7.724 4.27 -1.669 20
-6.51 4.067 -2.121 20
-4.585 2.694 -1.607 20
-4.025 1.634 -2.988 21
-6.653 1.255 -5.166 20
-8.431 0.342 -4.526 20
-6.223 -1.694 -1.254 20
-3.005 -3.303 2.702 20
-1.756 -2.979 7.479 20
-0.381 -1.189 5.019 21
0.721 0.916 -0.482 20
2.464 -1.335 -2.505 20
0.902 -4.306 -1.384 20
0.78 -6.29 0.923 20
5.408 -8.328 2.561 20
11.503 -10.138 4.179 21
9.381 -8.18 2.724 20
2.889 -6.277 -4.143 20
0.146 -6.678 -12.233 20
0.595 -7.459 -14.919 20
2.39 -7.297 -12.299 20
5.6 -6.802 -9.834 21
8.112 -5.311 -6.307 20
10.136 -3.564 -3.209 20
10.026 -1.602 -2.304 20
8.023 0.362 -3.538 20
8.242 0.679 -3.9 20
9.371 2.332 -4.465 21
15.025 4.53 -4.811 20
21.262 6.503 -8.319 20
21.374 6.333 -12.43 20
23.447 9.397 0.825 20
13.293 7.714 -18.537 20
-7.514 7.207 -13.116 21
-10.624 1.159 0.439 20
-3.652 -1.202 -1.676 20
-12.624 1.877 3.954 20
-15.934 1.763 8.573 20
-15.281 3.007 9.677 20
-9.842 4.755 7.086 21
-5.369 7.222 -4.934 20
-6.068 7.364 -3.584 20
-7.47 4.996 9.644 20
-4.011 3.069 0.776 20
0.255 -0.005 -4.792 20
-4.567 -1.913 5.17 21
7.682 -5.854 8.868 20
17.652 -8.574 -4.059 20
10.631 -7.572 7.852 20
5.137 -9.684 15.025 20
5.553 -6.06 2.253 20
3.029 -2.045 -9.878 21
-2.212 0.608 -5.469 20
-3.705 1.616 0.639 20
-3.847 1.224 -3.289 20
-9.238 0.075 -4.482 20
-10.904 -1.389 4.435 20
-8.645 0.247 5.598 21
-3.63 0.022 -2.832 20
-4.423 -1.534 -0.833 20
-6.298 -2.012 0.272 20
-5.653 -0.83 -2.077 20
-1.304 -0.96 -4.588 20
4.22 -4.107 -6.392 21
3.778 -6.382 4.422 20
3.754 -5.977 5.413 20
2.219 -4.685 -9.397 20
8.421 -6.109 -9.016 20
11.13 -5.285 1.931 20
3.124 -1.593 6.21 21
-0.734 1.907 2.568 20
-2.788 4.872 -4.207 20
-2.919 7.477 -9.948 20
-3.798 8.309 -2.184 20
-4.086 7.105 2.895 20
-3.475 6.63 -0.836 21
-4.143 5.923 -1.703 20
-3.978 4.301 1.286 20
-2.459 1.689 2.41 20
-1.877 -0.68 -2.176 20
0.446 -4.76 3.676 20
5.188 -8.387 4.826 21
9.584 -8.357 -10.95 20
9.911 -13.161 13.762 20
3.094 -10.293 -0.753 20
2.712 -2.28 -9.756 20
5.327 -0.036 1.608 20
5.81 1.846 2.486 21
2.26 5.786 -1.912 20
-1.225 7.633 1.31 20
-3.836 6.628 1.222 20
-9.036 4.29 -2.187 20
-10.81 -0.103 -0.084 20
-11.506 -1.865 1.165 20
-20.255 14.413 1.415 21
7.145 -5.213 -11.152 20
-2.337 0.389 -6.937 20
-0.335 -10.81 2.925 20
3.5 -15.404 31.947 20
1.913 -5.408 16.933 20
7.508 -2.269 -12.284 21
2.881 -1.906 -7.664 20
-4.784 -3.272 5.655 20
1.016 -5.433 6.247 20
7.059 -8.503 -0.986 20
3.98 -7.103 -2.664 20
6.645 -7.593 -6.255 21
8.835 -1.985 -16.661 20
4.207 9.402 -10.435 20
-2.927 12.957 0.025 20
-7.543 13.084 2.57 20
-8.334 13.037 5.996 20
-9.875 9.271 5.767 21
-9.601 7.039 4.448 20
-10.654 7.327 7.789 20
-12.128 4.436 12.269 20
-10.066 1.248 9.028 20
-4.482 -11.766 -17.208 20
8.885 -23.01 -28.345 21
4.836 -17.333 3.214 20
5.437 -13.978 2.729 20
2.629 -6.065 5.739 20
-3.661 -4.234 5.829 20
-2.391 -3.297 3.388 20
-0.785 -1.68 0.908 21
0.077 -2.196 -11.009 20
6.147 -2.114 -13.877 20
10.614 0.806 -5.976 20
-3.011 5.441 -9.001 20
-15.62 9.515 -4.476 20
-9.071 7.235 2.636 21
1.636 3.931 2.614 20
5.277 -0.023 2.202 20
1.861 -3.664 -3.334 20
-0.996 -6.288 -2.466 20
1.052 -8.746 9.482 20
5.269 -14.251 17.367 21
1.435 -17.679 4.186 20
-2.47 -10.394 -5.413 20
