# Accelerometer Data File
# Started @Tue Jan 26 20:46:21 GMT+02:00 2021
#
#
# sensor Vendor: BOSCH
# sensor Name: BMI160 Accelerometer Non-wakeup
# sensor Resolution: 0.0023928226m/sec^2; Max Range: 78.4532; Min Delay: 2500 microseconds
# The sensor's attributes are the result hardware and the Android capabilities.
# It means that the Android may not utilize all features provided by the hardware.
#
# Some devices and Android versions save battery too much so the device may go to sleep.
# It just happens after couple of minutes from turning off the scree and it is easy to find it out.
#
# The following file provides the data from accelerometer in the m/s^2 format.
# The diff value is just a time delta between the samples
#
#
# data format:
# so we have 4 columns with values separated by the " "
# X Y Z time_from_previous_sample(ms)

# sensor speed set to:NORMAL
# units set to: m/sec^2
# gravity  filtered out
# Accuracy: HIGH
-1.838 5.634 7.27 0
-1.714 5.137 6.634 20
-1.297 4.486 5.36 20
-0.954 3.854 4.361 20
-0.839 3.335 4.287 20
-0.695 3.016 3.819 20
-0.325 2.753 3.351 20
-0.189 2.441 2.429 21
-0.067 2.234 2.549 20
-0.235 2.36 2.488 20
0.225 2.167 2.467 20
0.653 1.62 2.359 20
1.267 1.064 1.413 20
1.608 0.681 0.274 21
2.004 0.167 0.602 20
2.894 -0.259 0.755 20
3.98 -0.435 0.376 20
4.785 -0.946 0.431 20
3.729 -1.619 0.334 20
3.248 -2.054 1.337 21
3.372 -1.846 1.344 20
4.082 -1.271 0.942 20
3.637 -1.103 1.027 20
3.056 -1.752 0.51 20
1.855 -2.223 1.565 20
-0.043 -3.038 4.252 21
0.689 -3.584 4.717 20
0.079 -2.613 4.601 20
-2.218 -0.931 4.482 20
-3.734 -0.659 2.005 20
-2.675 -1.274 0.899 21
-1.872 -1.185 0.595 20
-2.453 -1.351 1.825 20
-1.558 -1.186 -2.237 20
1.27 -0.166 -0.804 20
0.265 -0.816 0.261 20
-2.785 -0.102 2.018 21
-3.531 0.636 3.607 20
-2.408 0.555 4.232 20
-1.453 0.504 5.587 20
-1.627 -0.266 2.806 20
-2.068 -0.815 -0.893 20
-2.59 -0.039 -1.746 20
-3.29 0.742 -1.847 21
-3.901 0.584 -0.608 20
-3.278 0.284 1.733 20
-1.376 -0.671 1.809 20
0.58 -1.681 1.417 20
1.673 -2.343 2.125 20
1.335 -2.738 2.425 21
1.204 -3.553 1.801 20
1.735 -4.254 -1.472 20
2.014 -4.715 -5.069 20
1.75 -5.408 -6.673 20
1.765 -6.518 -9.035 20
2.129 -8.363 -10.876 21
0.726 -9.98 -13.294 20
-0.874 -10.903 -17.602 20
-3.654 -9.489 -19.306 20
-4.254 -8.34 -20.765 20
-3.443 -5.897 -25.908 20
-2.385 -1.444 -29.387 21
-3.244 1.064 -23.501 20
-2.993 -0.371 -8.73 20
-0.891 -1.246 2.49 20
1.53 -0.416 5.658 20
2.483 0.752 4.946 20
2.698 1.688 4.678 21
3.14 2.064 5.238 20
3.692 3.216 1.541 20
2.573 4.188 -1.754 20
4.443 4.964 6.161 20
5.849 2.369 8.546 20
8.94 4.644 1.6 21
10.725 4.27 3.648 20
12.001 2.241 7.291 20
6.161 6.547 -5.219 20
4.21 6.683 -5.415 20
