# Accelerometer Data File
# Started @Tue Jan 26 20:43:22 GMT+02:00 2021
#
#
# sensor Vendor: BOSCH
# sensor Name: BMI160 Accelerometer Non-wakeup
# sensor Resolution: 0.0023928226m/sec^2; Max Range: 78.4532; Min Delay: 2500 microseconds
# The sensor's attributes are the result hardware and the Android capabilities.
# It means that the Android may not utilize all features provided by the hardware.
#
# Some devices and Android versions save battery too much so the device may go to sleep.
# It just happens after couple of minutes from turning off the scree and it is easy to find it out.
#
# The following file provides the data from accelerometer in the m/s^2 format.
# The diff value is just a time delta between the samples
#
#
# data format:
# so we have 4 columns with values separated by the " "
# X Y Z time_from_previous_sample(ms)

# sensor speed set to:NORMAL
# units set to: m/sec^2
# gravity  filtered out
# Accuracy: HIGH
0.956 0.69 0.327 20
-0.203 -0.075 0.676 21
-1.712 0.037 0.718 20
-2.401 0.529 0.648 20
-2.081 0.752 0.763 20
-1.974 1.117 1.702 20
-2.078 1.52 1.422 20
-1.894 1.694 0.673 21
-1.084 1.475 -0.098 20
-0.423 1.493 -0.138 20
0.015 2.286 0.015 20
0.94 2.915 0.022 20
1.678 2.865 -0.093 20
1.801 2.286 -0.142 21
1.326 1.725 -0.216 20
0.758 1.24 0.137 20
0.024 0.81 0.476 20
-0.395 0.394 0.674 20
-0.647 0.243 0.187 20
-0.52 0.137 0.254 21
-0.58 0.082 0.112 20
-0.584 0.291 -0.362 20
-0.381 0.463 -0.731 20
-0.033 0.08 -0.289 20
0.14 -0.496 -0.146 20
0.354 -0.742 -0.485 21
0.588 -1.069 0.1 20
0.271 -1.328 0.523 20
0.11 -0.93 -0.302 20
0.599 -0.63 -1.104 20
1.548 -1.136 -0.481 20
2.176 -1.829 -0.407 21
1.976 -2.448 -0.325 20
1.12 -2.947 0.097 20
0.189 -2.777 0.926 20
-0.765 -1.922 0.65 20
-1.507 -0.945 -0.313 21
-1.533 -0.749 -0.383 20
-0.707 -1.388 0.113 20
-0.035 -1.833 0.272 20
0.09 -1.951 0.663 20
0.045 -2.151 1.052 20
-0.381 -2.16 0.852 21
-0.746 -1.98 0.467 20
-0.734 -1.912 0.429 20
-0.687 -1.455 0.356 20
-0.538 -0.861 0.316 20
-0.553 -0.672 0.426 20
-0.908 -0.387 0.248 21
-0.269 -0.27 -0.324 20
1.072 -1.438 -0.681 20
1.467 -2.4 -1.014 20
1.094 -1.418 -0.967 20
0.797 -0.362 -0.372 20
-0.09 0.482 -0.535 21
0.476 0.485 -1.031 20
0.901 -0.623 -0.003 20
0.211 -0.354 1.387 20
0.037 0.431 1.755 20
-0.733 1.317 1.402 20
