# Accelerometer Data File
# Started @Tue Jan 26 20:40:11 GMT+02:00 2021
#
#
# sensor Vendor: BOSCH
# sensor Name: BMI160 Accelerometer Non-wakeup
# sensor Resolution: 0.0023928226m/sec^2; Max Range: 78.4532; Min Delay: 2500 microseconds
# The sensor's attributes are the result hardware and the Android capabilities.
# It means that the Android may not utilize all features provided by the hardware.
#
# Some devices and Android versions save battery too much so the device may go to sleep.
# It just happens after couple of minutes from turning off the scree and it is easy to find it out.
#
# The following file provides the data from accelerometer in the m/s^2 format.
# The diff value is just a time delta between the samples
#
#
# data format:
# so we have 4 columns with values separated by the " "
# X Y Z time_from_previous_sample(ms)

# sensor speed set to:NORMAL
# units set to: m/sec^2
# gravity  filtered out
# Accuracy: HIGH
-2.515 3.916 7.339 0
-2.38 3.574 6.433 20
-2.295 3.423 5.723 20
-2.328 3.264 5.297 20
-1.996 2.976 4.858 20
-1.4 2.545 4.417 20
-1.449 2.457 4.394 20
-1.108 2.297 4.041 21
-0.467 1.826 2.578 20
1.04 0.848 -0.027 20
0.581 1.407 0.848 20
0.908 1.152 5.741 20
3.478 1.675 0.827 21
4.846 1.458 -1.087 20
5.105 -1.218 2.205 20
4.459 -1.691 1.993 20
3.575 0.085 0.64 20
4.988 -0.784 -1.04 20
2.65 -1.905 1.502 21
-2.079 -2.117 6.056 20
-0.399 -1.91 5.411 20
7.029 -2.674 6.278 20
7.604 -6.091 2.453 20
1.109 -5.853 -1.409 20
-6.836 -2.195 -0.296 21
-8.31 1.986 5.877 20
-2.033 0.647 5.0 20
0.176 -1.118 -0.899 20
0.129 -1.981 -2.34 20
-0.254 -3.292 -1.733 20
-1.009 -2.479 1.947 21
-2.079 -2.669 2.994 20
-1.509 -3.646 2.399 20
-1.188 -3.161 3.209 20
-1.252 -2.683 2.787 20
-1.991 -2.052 2.76 20
-3.491 -1.903 1.823 21
-2.872 -1.857 -0.72 20
-3.495 -0.977 -3.379 20
-4.437 1.194 -6.251 20
-5.907 3.221 -2.826 20
-3.322 2.393 -0.803 20
-1.384 1.308 0.453 21
-0.65 0.658 0.317 20
-1.424 1.232 0.271 20
-1.411 1.797 1.054 20
0.081 1.654 0.925 20
2.071 1.238 0.785 20
3.065 0.789 0.54 21
3.261 0.367 0.249 20
3.655 -0.352 -0.204 20
5.139 -1.74 -0.326 20
6.982 -3.877 -0.11 20
8.165 -6.111 -1.231 20
8.116 -7.403 -5.553 21
8.812 -8.043 -12.089 20
10.283 -7.78 -15.968 20
11.07 -6.581 -15.651 20
10.657 -5.55 -15.166 20
8.864 -4.551 -16.097 21
4.494 -2.817 -15.449 20
-2.614 0.359 -34.56 20
-13.773 5.765 -38.048 20
-9.207 -2.335 -2.812 20
3.215 -3.809 12.858 20
8.805 -1.872 9.092 21
5.173 0.857 3.714 20
2.414 2.291 1.016 20
1.401 1.863 4.194 20
1.368 2.009 6.118 20
1.085 3.647 4.169 20
2.485 4.459 1.555 21
