# Accelerometer Data File
# Started @Tue Jan 26 20:44:49 GMT+02:00 2021
#
#
# sensor Vendor: BOSCH
# sensor Name: BMI160 Accelerometer Non-wakeup
# sensor Resolution: 0.0023928226m/sec^2; Max Range: 78.4532; Min Delay: 2500 microseconds
# The sensor's attributes are the result hardware and the Android capabilities.
# It means that the Android may not utilize all features provided by the hardware.
#
# Some devices and Android versions save battery too much so the device may go to sleep.
# It just happens after couple of minutes from turning off the scree and it is easy to find it out.
#
# The following file provides the data from accelerometer in the m/s^2 format.
# The diff value is just a time delta between the samples
#
#
# data format:
# so we have 4 columns with values separated by the " "
# X Y Z time_from_previous_sample(ms)

# sensor speed set to:NORMAL
# units set to: m/sec^2
# gravity  filtered out
# Accuracy: HIGH
-1.394 4.241 6.684 0
-1.476 3.893 6.177 20
-1.361 3.516 5.562 20
-1.296 3.205 5.609 20
-1.561 2.984 5.699 20
-1.301 2.614 4.605 20
-0.518 1.743 3.11 20
0.236 1.528 4.377 21
0.889 2.582 4.83 20
2.094 3.382 2.874 20
2.277 3.029 -0.368 20
2.372 1.484 -2.188 20
5.988 -1.362 -0.824 20
10.721 -3.236 -16.012 21
8.297 -4.893 -0.895 20
7.59 -4.43 2.701 20
10.821 -6.914 -0.522 20
7.107 -4.856 4.781 20
0.032 0.169 4.812 21
-4.058 1.612 1.713 20
-2.975 0.193 2.29 20
2.073 -2.488 3.089 20
2.972 -2.092 3.565 20
1.019 -1.932 4.134 20
-3.269 -0.094 0.687 21
-0.823 -1.262 2.8 20
-0.419 -1.461 3.964 20
-0.983 -0.901 1.513 20
-1.087 -0.199 2.082 20
-2.041 0.355 2.52 20
-1.738 0.302 2.374 20
-1.541 0.408 2.152 21
-1.887 0.798 0.88 20
-1.364 0.988 -0.615 20
-0.742 1.538 -0.413 20
-0.008 1.744 -0.079 20
2.014 1.192 0.323 20
3.384 0.627 0.748 21
3.427 0.172 -0.327 20
2.623 -0.224 -1.609 20
2.533 -1.34 -2.16 20
3.567 -2.894 -1.713 20
4.126 -4.349 -1.128 21
3.651 -6.337 -3.3 20
1.684 -8.236 -6.45 20
0.311 -10.535 -6.633 20
1.101 -12.489 -6.61 20
3.155 -12.024 -10.219 20
2.926 -10.803 -16.301 21
-0.451 -7.995 -17.793 20
-4.86 -3.002 -21.559 20
-7.28 0.958 -22.805 20
-6.017 0.525 -11.183 20
-1.181 -1.221 4.11 20
2.211 -0.583 5.926 21
3.188 0.666 3.492 20
3.753 -0.025 3.518 20
4.424 0.436 4.067 20
5.876 0.843 2.449 20
3.064 2.947 -2.152 20
-0.079 4.963 -7.154 21
2.269 5.116 1.095 20
4.248 3.968 4.28 20
3.291 3.709 0.299 20
0.866 3.901 -0.418 20
-1.343 3.617 2.214 20
-3.205 2.502 3.554 21
-4.159 1.849 4.835 20
-3.859 1.373 0.936 20
-1.57 -0.88 0.291 20
1.497 0.489 2.806 20
0.996 1.292 -1.016 20
1.666 0.641 0.615 21
0.029 0.184 2.233 20
-1.329 0.949 -1.137 20
-0.064 0.474 1.515 20
0.577 0.466 1.157 20
2.143 0.732 0.754 20
1.887 1.033 1.832 21
0.987 1.372 1.94 20
-0.732 1.545 0.196 20
-0.857 1.518 0.222 20
-1.17 0.918 1.142 20
-0.038 0.317 0.846 20
1.181 0.005 0.688 21
1.863 -0.919 1.428 20
1.705 -1.52 0.862 20
2.364 -1.758 -0.247 20
3.65 -2.017 0.68 20
2.959 -1.205 0.688 20
-0.637 -1.865 0.789 21
-0.362 -0.532 -3.536 20
0.301 0.792 -1.941 20
-2.414 0.347 2.597 20
-2.82 1.196 0.407 20
-1.639 1.236 -0.648 20
-1.251 1.082 -0.779 21
-0.845 1.232 -0.417 20
-0.838 0.868 -0.675 20
-1.026 1.171 -0.206 20
-1.318 1.177 -3.447 20
-1.093 1.415 -3.588 20
0.529 1.528 -2.006 21
1.209 1.351 -0.585 20
1.439 0.998 0.067 20
2.52 1.317 -0.555 20
3.229 0.467 -0.508 20
3.564 -1.207 -0.511 20
2.998 -3.8 1.018 21
0.422 -5.805 3.344 20
-2.623 -7.695 5.629 20
-2.878 -7.404 2.571 20
-1.592 -3.889 -1.852 20
-0.818 -0.538 -1.576 20
-1.43 1.173 -1.63 21
-1.305 1.515 0.106 20
-0.622 1.642 1.55 20
1.563 -2.547 1.624 20
1.553 -3.577 -0.939 20
-0.637 -1.206 -2.141 20
-4.609 3.045 -3.928 21
-3.484 2.119 -6.264 20
-2.512 0.942 -2.654 20
-1.461 0.067 0.265 20
-0.371 -0.859 -0.05 20
-0.215 0.232 1.248 20
-1.903 4.286 0.646 21
-3.174 4.778 -0.556 20
-1.018 0.866 -1.459 20
0.303 -0.705 -1.154 20
0.751 -0.26 -0.366 20
-0.562 0.817 0.388 20
-1.431 -2.652 3.436 21
-2.04 -9.545 -1.753 20
-3.79 -12.079 -2.229 20
-3.665 -10.506 1.561 20
-3.598 -7.865 0.651 20
-5.959 -4.112 -3.182 20
-3.86 -3.409 -3.95 21
-2.086 -3.362 -2.661 20
-2.224 1.952 -0.588 20
-0.286 3.393 1.803 20
0.221 4.655 0.43 20
0.763 2.78 -0.317 21
0.161 0.646 -0.399 20
0.209 -0.729 0.741 20
-0.522 -0.775 0.475 20
-0.412 -0.54 0.05 20
-0.713 -0.324 -0.15 20
-0.937 -0.138 -0.083 21
-0.686 -0.045 0.362 20
-0.943 -0.006 -0.253 20
-0.667 -0.477 -0.696 20
-0.586 -0.115 0.177 20
-0.195 0.066 0.459 20
0.41 -0.196 0.286 20
0.871 -0.127 0.195 21
1.239 0.167 -0.113 20
1.184 0.396 -0.183 20
0.559 0.529 -0.085 20
0.098 0.472 -0.197 20
-0.099 0.159 -0.089 20
-0.675 0.113 2.42 21
-0.013 -0.982 -2.946 20
-0.585 -0.72 -1.537 20
-0.503 -0.089 -0.514 20
-0.172 -0.181 -0.409 20
-0.161 0.556 1.356 21
0.018 1.112 2.068 20
0.471 0.203 0.863 20
0.532 -0.45 -0.391 20
0.767 0.097 -0.99 20
1.165 0.037 -0.574 20
0.943 -0.295 -0.454 21
0.898 -0.723 -0.454 20
0.674 -0.97 -0.361 20
-0.104 -0.857 -0.847 20
-0.996 -0.819 -1.894 20
-1.632 -1.045 -2.129 20
-1.454 -1.381 -2.125 21
-0.172 -0.837 -1.85 20
1.123 0.794 -1.199 20
2.427 1.51 -1.5 20
